Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,12,0 days 00:01:49.191000,HARD,12.0,True,0 days 01:18:21.074000,26.9,7,44.8,0 days 00:00:39.044000,0 days 00:00:44.308000,0 days 00:00:25.839000,1,109.191,4701.074,2.1630000000004657,True,False,12.0,0.0,0.0,39.044,44.308,25.839,0,0,0,0.0,109.3176,0.1369627686635271,-0.9243387910112362,0,0,109.199,109.04,-0.15899999999999181,0.0,-0.007999999999995566,-0.0026666666666651886,0.0,0.5019999999999989,0.20301428521165804,-0.0026666666666651886,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,13,0 days 00:01:49.040000,HARD,13.0,True,0 days 01:20:10.114000,27.0,5,44.7,0 days 00:00:39.098000,0 days 00:00:44.156000,0 days 00:00:25.786000,1,109.04,4810.114,2.1560000000008586,True,False,13.0,0.0,0.0,39.098,44.156,25.786,0,0,0,0.0,109.2492,0.07292598987999059,-2.868661780858402,1,0,109.191,108.783,-0.40800000000000125,0.0,-0.15099999999999625,-0.0556666666666672,0.0,0.4490000000000016,0.28566203807996643,-0.0556666666666672,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,14,0 days 00:01:48.783000,HARD,14.0,True,0 days 01:21:58.897000,26.8,4,44.1,0 days 00:00:38.946000,0 days 00:00:44.005000,0 days 00:00:25.832000,1,108.783,4918.897,2.2929999999996653,True,False,14.0,0.0,0.0,38.946,44.005,25.832,0,0,0,0.0,109.21579999999999,0.1200820552787743,-3.6042021349087268,1,1,109.04,108.779,-0.2610000000000099,0.0,-0.257000000000005,-0.08366666666666352,0.0,0.09799999999999898,0.30049925124698795,-0.08366666666666352,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,15,0 days 00:01:48.779000,HARD,15.0,True,0 days 01:23:47.676000,26.5,4,44.1,0 days 00:00:38.867000,0 days 00:00:43.995000,0 days 00:00:25.917000,1,108.779,5027.676,3.6829999999999927,True,False,15.0,0.0,0.0,38.867,43.995,25.917,0,0,0,0.0,109.1008,0.1991537094808209,-1.6158373391031444,1,1,108.783,108.677,-0.10599999999999454,0.0,-0.0040000000000048885,-0.1386666666666656,0.0,0.13100000000000023,0.2601428453753831,-0.1386666666666656,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,16,0 days 00:01:48.677000,HARD,16.0,True,0 days 01:25:36.353000,26.5,3,44.0,0 days 00:00:38.936000,0 days 00:00:43.928000,0 days 00:00:25.813000,1,108.677,5136.353,2.15099999999984,True,False,16.0,0.0,0.0,38.936,43.928,25.813,0,0,0,0.0,108.99839999999999,0.20832618654401072,-1.5427729241906143,1,1,108.779,110.315,1.5360000000000014,0.0,-0.10199999999998965,-0.1373333333333354,0.0,0.02699999999999747,0.1874787988013582,-0.1373333333333354,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,17,0 days 00:01:50.315000,HARD,17.0,True,0 days 01:27:26.668000,26.5,4,43.8,0 days 00:00:40.006000,0 days 00:00:44.650000,0 days 00:00:25.659000,1,110.315,5246.668,0.6720000000004802,True,False,17.0,0.0,0.0,40.006,44.65,25.659,0,0,0,0.0,108.894,0.21340103092526705,6.658824438845499,0,1,108.677,109.962,1.2849999999999966,0.0,1.637999999999991,-0.12099999999999984,0.0,-0.15399999999999991,0.21778957734473964,-0.12099999999999984,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,18,0 days 00:01:49.962000,HARD,18.0,True,0 days 01:29:16.630000,26.4,3,44.0,0 days 00:00:39.840000,0 days 00:00:44.347000,0 days 00:00:25.775000,1,109.962,5356.63,0.14000000000032742,True,False,18.0,0.0,0.0,39.84,44.347,25.775,0,0,0,0.0,109.11880000000001,0.6820038123060383,1.2363567252636167,0,0,110.315,109.777,-0.5379999999999967,1.637999999999991,-0.35299999999999443,0.5106666666666655,0.0,0.11599999999999966,0.21914082230383355,0.5106666666666655,0,1,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,19,0 days 00:01:49.777000,HARD,19.0,True,0 days 01:31:06.407000,26.5,4,43.9,0 days 00:00:39.731000,0 days 00:00:44.408000,0 days 00:00:25.638000,1,109.777,5466.407,1.3029999999998836,True,False,19.0,0.0,0.0,39.731,44.408,25.638,0,0,0,0.0,109.30320000000002,0.773834090745539,0.6122759460538981,0,0,109.962,109.282,-0.6800000000000068,1.2849999999999966,-0.18500000000000227,0.39433333333333564,0.0,-0.020999999999997243,0.11743210804545731,0.39433333333333564,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,20,0 days 00:01:49.282000,HARD,20.0,True,0 days 01:32:55.689000,26.6,4,44.1,0 days 00:00:39.214000,0 days 00:00:44.420000,0 days 00:00:25.648000,1,109.282,5575.689,1.4939999999996871,True,False,20.0,0.0,0.0,39.214,44.42,25.648,0,0,0,0.0,109.502,0.7334077992494901,-0.299969539763729,0,0,109.777,109.213,-0.5640000000000072,1.0999999999999943,-0.49500000000000455,0.36666666666666475,0.0,0.00999999999999801,0.11569658594790037,0.36666666666666475,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,21,0 days 00:01:49.213000,HARD,21.0,True,0 days 01:34:44.902000,27.1,4,44.4,0 days 00:00:39.110000,0 days 00:00:44.423000,0 days 00:00:25.680000,1,109.213,5684.902,1.168999999999869,True,False,21.0,0.0,0.0,39.11,44.423,25.68,0,0,0,0.0,109.60260000000001,0.6376945193429062,-0.6109508364623671,0,0,109.282,109.181,-0.10099999999999909,0.6049999999999898,-0.06900000000000261,-0.34433333333333377,0.0,0.04199999999999804,0.09790965223102303,-0.34433333333333377,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
