Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
BOT,37,0 days 00:01:27.123000,INTERMEDIATE,37.0,True,0 days 01:02:35.325000,17.0,12,21.3,0 days 00:00:25.907000,0 days 00:00:27.652000,0 days 00:00:33.564000,1,87.123,3755.325,0.5270000000000437,False,True,False,False,37.0,0.0,0.0,25.907,27.652,33.564,0,0,0,0.0,89.55620000000002,1.665301684380214,-1.4611166389984127,0,0,88.177,86.822,-1.355000000000004,0.0,-1.054000000000002,-0.701333333333333,0.0,-0.3400000000000034,0.9122832345275226,-0.701333333333333,0,1,2024,Canadian Grand Prix,0.0,14,0.0
BOT,38,0 days 00:01:26.822000,INTERMEDIATE,38.0,True,0 days 01:04:02.147000,17.1,12,21.2,0 days 00:00:25.661000,0 days 00:00:27.650000,0 days 00:00:33.511000,1,86.822,3842.147,0.5289999999999964,False,True,False,False,38.0,0.0,0.0,25.661,27.65,33.511,0,0,0,0.0,88.55100000000002,1.144403119534235,-1.510831253853717,1,0,87.123,86.502,-0.6210000000000093,0.0,-0.30100000000000193,-0.5476666666666669,0.0,-0.05299999999999727,0.39708727000496724,-0.5476666666666669,0,1,2024,Canadian Grand Prix,0.0,14,0.0
BOT,39,0 days 00:01:26.502000,INTERMEDIATE,39.0,True,0 days 01:05:28.649000,17.1,12,21.2,0 days 00:00:25.475000,0 days 00:00:27.548000,0 days 00:00:33.479000,1,86.502,3928.649,1.2650000000003274,False,True,False,False,39.0,0.0,0.0,25.475,27.548,33.479,0,0,0,0.0,87.85920000000002,0.8429470327367888,-1.6100655762362799,1,1,86.822,86.024,-0.7980000000000018,0.0,-0.3200000000000074,-0.5286666666666662,0.0,-0.03200000000000358,0.25966362856587677,-0.5286666666666662,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,40,0 days 00:01:26.024000,INTERMEDIATE,40.0,True,0 days 01:06:54.673000,17.2,12,21.3,0 days 00:00:25.824000,0 days 00:00:27.312000,0 days 00:00:32.888000,1,86.024,4014.673,1.4490000000000691,False,True,False,False,40.0,0.0,0.0,25.824,27.312,32.888,0,0,0,0.0,87.4064,0.8421409026996618,-1.6415305272175083,1,1,86.502,85.784,-0.7179999999999893,0.0,-0.47799999999999443,-0.5583333333333371,0.0,-0.5910000000000011,0.1820975013557234,-0.5583333333333371,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,41,0 days 00:01:25.784000,INTERMEDIATE,41.0,True,0 days 01:08:20.457000,17.2,12,22.3,0 days 00:00:25.726000,0 days 00:00:27.031000,0 days 00:00:33.027000,12,85.784,4100.457,1.5399999999999636,False,True,False,False,41.0,0.0,0.0,25.726,27.031,33.027,0,0,1,0.0,86.92960000000001,0.8074560669162335,-1.418776880796968,0,1,86.024,86.97,0.945999999999998,0.0,-0.23999999999999488,-0.36633333333333457,0.0,0.1390000000000029,0.29626795304250747,-0.36633333333333457,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,44,0 days 00:01:26.970000,MEDIUM,2.0,True,0 days 01:13:09.035000,18.2,15,25.9,0 days 00:00:26.712000,0 days 00:00:27.164000,0 days 00:00:33.094000,1,86.97,4389.035,0.7120000000004438,False,False,True,False,2.0,0.0,0.0,26.712,27.164,33.094,0,0,0,0.0,86.451,0.5520516280202905,0.9401294619149819,0,0,85.784,85.276,-0.5080000000000098,0.0,1.1859999999999928,-0.3459999999999989,0.0,0.20600000000000307,0.28905414717661115,-0.3459999999999989,0,1,2024,Canadian Grand Prix,0.0,14,0.0
BOT,45,0 days 00:01:25.276000,MEDIUM,3.0,True,0 days 01:14:34.311000,18.4,16,26.1,0 days 00:00:25.945000,0 days 00:00:26.630000,0 days 00:00:32.701000,1,85.276,4474.311,0.9020000000000437,False,False,True,False,3.0,0.0,0.0,25.945,26.63,32.701,0,0,0,0.0,86.4204,0.5079712590293387,-2.252883366249483,1,0,86.97,83.564,-3.406000000000006,1.1859999999999928,-1.6940000000000026,0.15600000000000117,0.0,-0.1869999999999976,0.3134321298144116,0.15600000000000117,0,1,2024,Canadian Grand Prix,0.0,14,0.0
BOT,46,0 days 00:01:23.564000,MEDIUM,4.0,True,0 days 01:15:57.875000,18.5,16,26.9,0 days 00:00:25.379000,0 days 00:00:26.231000,0 days 00:00:31.954000,1,83.564,4557.875,0.2749999999996362,False,False,True,False,4.0,0.0,0.0,25.379,26.231,31.954,0,0,0,0.0,86.1112,0.6523965052020696,-3.90437407265241,1,1,85.276,81.91,-3.3659999999999997,0.0,-1.7120000000000033,-0.24933333333333488,0.0,-0.7469999999999999,0.3177207893733081,-0.24933333333333488,0,1,2024,Canadian Grand Prix,0.0,14,0.0
BOT,47,0 days 00:01:21.910000,MEDIUM,5.0,True,0 days 01:17:19.785000,18.7,16,27.0,0 days 00:00:24.320000,0 days 00:00:25.874000,0 days 00:00:31.716000,1,81.91,4639.785,0.3530000000000655,False,False,True,False,5.0,0.0,0.0,24.32,25.874,31.716,0,0,0,0.0,85.5236,1.2561468067068935,-2.876733818615832,1,1,83.564,82.121,-1.4429999999999978,0.0,-1.6539999999999964,-0.7400000000000043,0.0,-0.23799999999999955,0.42589200509049063,-0.7400000000000043,0,1,2024,Canadian Grand Prix,0.0,14,0.0
BOT,48,0 days 00:01:22.121000,MEDIUM,6.0,True,0 days 01:18:41.906000,18.9,16,26.4,0 days 00:00:24.193000,0 days 00:00:26.244000,0 days 00:00:31.684000,12,82.121,4721.906,2.5349999999998545,False,False,True,False,6.0,0.0,0.0,24.193,26.244,31.684,0,0,1,0.0,84.70079999999999,1.983325792702751,-1.3007444412268765,0,1,81.91,81.035,-0.875,0.0,0.21099999999999852,-1.6866666666666674,0.0,-0.03200000000000003,0.3790096304845011,-1.6866666666666674,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,49,0 days 00:01:21.035000,MEDIUM,7.0,True,0 days 01:20:02.941000,18.9,16,26.4,0 days 00:00:23.838000,0 days 00:00:25.503000,0 days 00:00:31.694000,21,81.035,4802.941,2.3299999999999272,False,False,True,False,7.0,0.0,0.0,23.838,25.503,31.694,0,0,1,0.0,83.9682,2.152490232265886,-1.3627007249702012,0,0,82.121,80.688,-1.4329999999999927,0.21099999999999852,-1.0859999999999985,-1.051666666666667,0.0,0.00999999999999801,0.3513834088285867,-1.051666666666667,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,50,0 days 00:01:20.688000,MEDIUM,8.0,True,0 days 01:21:23.629000,18.8,16,27.0,0 days 00:00:23.020000,0 days 00:00:25.624000,0 days 00:00:32.044000,1,80.688,4883.629,2.229000000000269,False,False,True,False,8.0,0.0,0.0,23.02,25.624,32.044,0,0,0,0.0,82.78119999999998,1.6643970980508556,-1.257632570046709,0,0,81.035,80.138,-0.8969999999999914,0.0,-0.3469999999999942,-0.8429999999999988,0.0,0.3599999999999959,0.30233210216580847,-0.8429999999999988,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,51,0 days 00:01:20.138000,MEDIUM,9.0,True,0 days 01:22:43.767000,18.9,16,27.0,0 days 00:00:23.083000,0 days 00:00:25.312000,0 days 00:00:31.743000,1,80.138,4963.767,1.6019999999998618,False,False,True,False,9.0,0.0,0.0,23.083,25.312,31.743,0,0,0,0.0,81.86359999999999,1.1212026132685105,-1.5390616999808326,1,0,80.688,83.366,2.6779999999999973,0.0,-0.5499999999999972,-0.4073333333333314,0.0,0.0589999999999975,0.406710953872644,-0.4073333333333314,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,52,0 days 00:01:23.366000,MEDIUM,10.0,True,0 days 01:24:07.133000,19.0,15,26.9,0 days 00:00:24.905000,0 days 00:00:26.462000,0 days 00:00:31.999000,12,83.366,5047.133,1.6810000000004948,False,False,True,False,10.0,0.0,0.0,24.905,26.462,31.999,0,0,1,0.0,81.1784,0.8317483393431875,2.630122473977526,0,1,80.138,82.168,2.030000000000001,0.0,3.2279999999999944,-0.6609999999999966,0.0,0.3049999999999997,0.21551844468628795,-0.6609999999999966,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,59,0 days 00:01:22.168000,MEDIUM,17.0,True,0 days 01:36:07.855000,18.8,13,25.7,0 days 00:00:25.324000,0 days 00:00:25.409000,0 days 00:00:31.435000,1,82.168,5767.855,1.1810000000004948,False,False,True,False,17.0,0.0,0.0,25.324,25.409,31.435,0,0,0,0.0,81.4696,1.2838992561724378,0.5439679138704991,0,0,83.366,78.927,-4.438999999999993,3.2279999999999944,-1.1979999999999933,0.777000000000001,0.0,-0.30799999999999983,0.17935244631729216,0.777000000000001,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,60,0 days 00:01:18.927000,MEDIUM,18.0,True,0 days 01:37:26.782000,18.8,13,26.1,0 days 00:00:22.893000,0 days 00:00:24.771000,0 days 00:00:31.263000,1,78.927,5846.782,3.92699999999968,False,False,True,False,18.0,0.0,0.0,22.893,24.771,31.263,0,0,0,0.0,81.479,1.2900182169256926,-1.9782666372586521,1,0,82.168,78.356,-3.812000000000012,2.030000000000001,-3.2409999999999997,0.4933333333333347,0.0,-0.17199999999999704,0.2668214758972689,0.4933333333333347,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,61,0 days 00:01:18.356000,MEDIUM,19.0,True,0 days 01:38:45.138000,19.0,13,26.9,0 days 00:00:22.390000,0 days 00:00:24.795000,0 days 00:00:31.171000,1,78.356,5925.138,4.256000000000313,False,False,True,False,19.0,0.0,0.0,22.39,24.795,31.171,0,0,0,0.0,81.0574,1.7380609310378479,-1.5542608154634259,1,1,78.927,78.472,-0.4550000000000125,0.0,-0.5710000000000122,-0.4036666666666662,0.0,-0.0920000000000023,0.2909668365982561,-0.4036666666666662,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,62,0 days 00:01:18.472000,MEDIUM,20.0,True,0 days 01:40:03.610000,19.1,13,26.8,0 days 00:00:22.772000,0 days 00:00:24.741000,0 days 00:00:30.959000,1,78.472,6003.61,3.699000000000524,False,False,True,False,20.0,0.0,0.0,22.772,24.741,30.959,0,0,0,0.0,80.59100000000001,2.130544766016468,-0.994581307935604,0,1,78.356,77.768,-0.5879999999999939,0.0,0.11599999999999966,-1.6700000000000017,0.0,-0.21199999999999974,0.234928286930282,-1.6700000000000017,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,63,0 days 00:01:17.768000,MEDIUM,21.0,True,0 days 01:41:21.378000,19.1,13,26.7,0 days 00:00:22.381000,0 days 00:00:24.629000,0 days 00:00:30.758000,1,77.768,6081.378,3.548000000000684,False,False,True,False,21.0,0.0,0.0,22.381,24.629,30.758,0,0,0,0.0,80.2578,2.3391624996994493,-1.0643980485835884,0,0,78.472,79.259,0.7870000000000061,0.11599999999999966,-0.7039999999999935,-1.232000000000004,0.0,-0.2010000000000005,0.23716702974907153,-1.232000000000004,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,64,0 days 00:01:19.259000,MEDIUM,22.0,True,0 days 01:42:40.637000,18.9,13,27.8,0 days 00:00:22.495000,0 days 00:00:25.685000,0 days 00:00:31.079000,1,79.259,6160.637,1.6130000000002838,False,False,True,False,22.0,0.0,0.0,22.495,25.685,31.079,0,0,0,0.0,79.13820000000001,1.7433732245277196,0.06929095749575552,0,0,77.768,77.25,-0.5180000000000007,0.0,1.4909999999999997,-0.38633333333333536,0.0,0.3210000000000015,0.07780102827082044,-0.38633333333333536,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,65,0 days 00:01:17.250000,MEDIUM,23.0,True,0 days 01:43:57.887000,18.7,13,28.0,0 days 00:00:21.842000,0 days 00:00:24.583000,0 days 00:00:30.825000,1,77.25,6237.887,1.5979999999999563,False,False,True,False,23.0,0.0,0.0,21.842,24.583,30.825,0,0,0,0.0,78.5564,0.5700546465034396,-2.2917101158864317,1,0,79.259,80.374,1.1149999999999949,1.4909999999999997,-2.0090000000000003,0.30100000000000193,0.0,0.06700000000000017,0.2242135143116877,0.30100000000000193,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,66,0 days 00:01:20.374000,MEDIUM,24.0,True,0 days 01:45:18.261000,18.6,13,28.0,0 days 00:00:21.959000,0 days 00:00:26.823000,0 days 00:00:31.592000,12,80.374,6318.261,15.496999999999389,False,False,True,False,24.0,0.0,0.0,21.959,26.823,31.592,0,0,1,0.0,78.22099999999999,0.7593944956346163,2.8351535498038754,0,1,77.25,80.026,2.7759999999999962,0.0,3.1239999999999952,-0.4073333333333314,0.0,0.8339999999999996,0.22282347273121297,-0.4073333333333314,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,67,0 days 00:01:20.026000,MEDIUM,25.0,True,0 days 01:46:38.287000,18.5,13,28.5,0 days 00:00:22.846000,0 days 00:00:25.524000,0 days 00:00:31.656000,1,80.026,6398.287,14.317999999999302,False,False,True,False,25.0,0.0,0.0,22.846,25.524,31.656,0,0,0,0.0,78.6246,1.2358639892804382,1.1339435505487443,0,0,80.374,78.613,-1.7609999999999957,3.1239999999999952,-0.347999999999999,0.8686666666666648,0.0,0.8309999999999995,0.43518237556224343,0.8686666666666648,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,68,0 days 00:01:18.613000,MEDIUM,26.0,True,0 days 01:47:56.900000,18.5,13,27.8,0 days 00:00:22.090000,0 days 00:00:24.977000,0 days 00:00:31.546000,1,78.613,6476.9,14.469000000000051,False,False,True,False,26.0,0.0,0.0,22.09,24.977,31.546,0,0,0,0.0,78.9354,1.3754173184892522,-0.23440158537055755,0,0,80.026,78.345,-1.6809999999999974,2.7759999999999962,-1.4129999999999967,0.2556666666666653,0.0,0.7210000000000001,0.4604528206016307,0.2556666666666653,0,0,2024,Canadian Grand Prix,0.0,14,0.0
BOT,69,0 days 00:01:18.345000,MEDIUM,27.0,True,0 days 01:49:15.245000,18.4,13,27.0,0 days 00:00:21.959000,0 days 00:00:24.831000,0 days 00:00:31.555000,1,78.345,6555.245,13.94000000000051,False,False,True,False,27.0,0.0,0.0,21.959,24.831,31.555,0,0,0,0.0,79.10439999999998,1.24151169950193,-0.6116736558379929,0,0,78.613,79.042,0.42900000000000205,1.3629999999999995,-0.2680000000000007,0.4543333333333332,0.0,0.009000000000000341,0.34440993017042565,0.4543333333333332,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,2,0 days 00:01:43.105000,INTERMEDIATE,2.0,True,0 days 00:07:49.639000,16.2,18,20.4,0 days 00:00:31.040000,0 days 00:00:33.346000,0 days 00:00:38.719000,1,103.105,469.639,1.0639999999999645,False,True,False,False,2.0,0.0,0.0,31.04,33.346,38.719,0,0,0,0.0,79.28,0.8844645272706959,26.93720241502485,0,0,103.105,100.496,-2.609000000000009,24.760000000000005,0.0,-0.32799999999999824,0.0,7.173000000000002,0.4266413013293453,0.0,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,3,0 days 00:01:40.496000,INTERMEDIATE,3.0,True,0 days 00:09:30.135000,16.2,18,20.0,0 days 00:00:30.326000,0 days 00:00:32.429000,0 days 00:00:37.741000,1,100.496,570.135,1.322999999999979,False,True,False,False,3.0,0.0,0.0,30.326,32.429,37.741,0,0,0,0.0,,,0.0,0,0,103.105,98.907,-4.1980000000000075,0.0,-2.609000000000009,0.0,0.0,0.0,0.0,0.0,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,4,0 days 00:01:38.907000,INTERMEDIATE,4.0,True,0 days 00:11:09.042000,16.0,18,19.9,0 days 00:00:29.518000,0 days 00:00:31.430000,0 days 00:00:37.959000,1,98.907,669.042,1.024000000000001,False,True,False,False,4.0,0.0,0.0,29.518,31.43,37.959,0,0,0,0.0,,,0.0,0,0,100.496,98.846,-1.6499999999999915,0.0,-1.5889999999999986,-1.3045000000000044,0.0,0.21800000000000352,0.0,0.0,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,5,0 days 00:01:38.846000,INTERMEDIATE,5.0,True,0 days 00:12:47.888000,16.0,18,20.0,0 days 00:00:29.873000,0 days 00:00:31.091000,0 days 00:00:37.882000,1,98.846,767.888,0.8149999999999409,False,True,False,False,5.0,0.0,0.0,29.873,31.091,37.882,0,0,0,0.0,100.836,2.11955207532158,-0.9388776162520425,0,0,98.907,96.574,-2.3329999999999984,0.0,-0.06099999999999284,-1.3993333333333358,0.0,0.14099999999999824,4.079858616831388,-2.0990000000000038,0,1,2024,Canadian Grand Prix,0.0,14,0.0
GAS,6,0 days 00:01:36.574000,INTERMEDIATE,6.0,True,0 days 00:14:24.462000,16.0,17,20.1,0 days 00:00:28.412000,0 days 00:00:31.207000,0 days 00:00:36.955000,12,96.574,864.462,1.2770000000000437,False,True,False,False,6.0,0.0,0.0,28.412,31.207,36.955,0,0,1,0.0,100.3385,1.9962529064892232,-1.8857831028136418,1,0,98.846,95.344,-3.5020000000000095,0.0,-2.2720000000000056,-1.4196666666666669,0.0,-0.7860000000000014,3.527821707513009,-1.4196666666666669,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,7,0 days 00:01:35.344000,INTERMEDIATE,7.0,True,0 days 00:15:59.806000,16.0,17,20.5,0 days 00:00:27.894000,0 days 00:00:31.042000,0 days 00:00:36.408000,1,95.344,959.806,1.5879999999999654,False,True,False,False,7.0,0.0,0.0,27.894,31.042,36.408,0,0,0,0.0,99.5856,2.413102007789974,-1.7577375454113733,1,1,96.574,92.862,-3.7120000000000033,0.0,-1.230000000000004,-1.3073333333333323,0.0,-0.546999999999997,3.280069618163615,-1.3073333333333323,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,8,0 days 00:01:32.862000,INTERMEDIATE,8.0,True,0 days 00:17:32.668000,16.1,17,23.0,0 days 00:00:26.836000,0 days 00:00:30.024000,0 days 00:00:36.002000,1,92.862,1052.668,2.4060000000001764,False,True,False,False,8.0,0.0,0.0,26.836,30.024,36.002,0,0,0,0.0,98.0334,2.0524750424792004,-2.5195921475144623,1,1,95.344,91.76,-3.583999999999989,0.0,-2.4819999999999993,-1.1876666666666675,0.0,-0.4059999999999988,0.4457226716244067,-1.1876666666666675,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,9,0 days 00:01:31.760000,INTERMEDIATE,9.0,True,0 days 00:19:04.428000,16.5,17,24.5,0 days 00:00:26.948000,0 days 00:00:29.056000,0 days 00:00:35.756000,1,91.76,1144.428,3.106999999999971,False,True,False,False,9.0,0.0,0.0,26.948,29.056,35.756,0,0,0,0.0,96.5066,2.543324753152849,-1.8662972528835915,1,1,92.862,91.486,-1.3759999999999906,0.0,-1.1019999999999897,-1.9946666666666697,0.0,-0.24600000000000222,0.4382824431801926,-1.9946666666666697,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,10,0 days 00:01:31.486000,INTERMEDIATE,10.0,True,0 days 00:20:35.914000,16.8,17,24.8,0 days 00:00:26.732000,0 days 00:00:29.380000,0 days 00:00:35.374000,1,91.486,1235.914,3.04300000000012,False,True,False,False,10.0,0.0,0.0,26.732,29.38,35.374,0,0,0,0.0,95.0772,2.8472079657095604,-1.2613058277620504,0,1,91.76,93.319,1.5589999999999975,0.0,-0.2740000000000009,-1.6046666666666642,0.0,-0.3819999999999979,0.3471925978473588,-1.6046666666666642,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,11,0 days 00:01:33.319000,INTERMEDIATE,11.0,True,0 days 00:22:09.233000,17.3,17,25.7,0 days 00:00:27.190000,0 days 00:00:30.966000,0 days 00:00:35.163000,1,93.319,1329.233,1.3920000000000528,False,True,False,False,11.0,0.0,0.0,27.19,30.966,35.163,0,0,0,0.0,93.6052,2.2519611897188487,-0.12708922396470124,0,0,91.486,89.961,-1.5250000000000057,0.0,1.8329999999999984,-1.2859999999999967,0.0,-0.21100000000000563,0.20478232345590378,-1.2859999999999967,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,12,0 days 00:01:29.961000,INTERMEDIATE,12.0,True,0 days 00:23:39.194000,17.5,16,25.8,0 days 00:00:25.988000,0 days 00:00:28.680000,0 days 00:00:35.293000,1,89.961,1419.194,2.5160000000000764,False,True,False,False,12.0,0.0,0.0,25.988,28.68,35.293,0,0,0,0.0,92.9542,1.5357773927232854,-1.9489803757902517,1,0,93.319,90.82,-2.4990000000000094,1.8329999999999984,-3.358000000000004,0.15233333333333596,0.0,0.13000000000000256,0.1348640055759784,0.15233333333333596,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,13,0 days 00:01:30.820000,INTERMEDIATE,13.0,True,0 days 00:25:10.014000,17.5,16,25.9,0 days 00:00:26.213000,0 days 00:00:28.945000,0 days 00:00:35.662000,1,90.82,1510.014,1.7320000000001983,False,True,False,False,13.0,0.0,0.0,26.213,28.945,35.662,0,0,0,0.0,91.8776,1.3121750264350973,-0.8059900384427251,0,1,89.961,90.358,0.39700000000000557,0.0,0.8589999999999947,-0.5996666666666689,0.0,0.49900000000000233,0.2145064101606257,-0.5996666666666689,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,14,0 days 00:01:30.358000,INTERMEDIATE,14.0,True,0 days 00:26:40.372000,17.6,16,26.3,0 days 00:00:26.396000,0 days 00:00:28.664000,0 days 00:00:35.298000,1,90.358,1600.372,1.433999999999969,False,True,False,False,14.0,0.0,0.0,26.396,28.664,35.298,0,0,0,0.0,91.4692,1.2452645100539705,-0.8923405357082219,0,0,90.82,89.896,-0.9239999999999924,0.8589999999999947,-0.4619999999999891,-0.22200000000000367,0.0,0.13500000000000512,0.3563853251748725,-0.22200000000000367,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,15,0 days 00:01:29.896000,INTERMEDIATE,15.0,True,0 days 00:28:10.268000,17.7,16,26.3,0 days 00:00:25.939000,0 days 00:00:29.224000,0 days 00:00:34.733000,1,89.896,1690.268,2.0270000000000437,False,True,False,False,15.0,0.0,0.0,25.939,29.224,34.733,0,0,0,0.0,91.18879999999999,1.3190730457408164,-0.9800821904248105,0,0,90.358,88.456,-1.902000000000001,0.39700000000000557,-0.4620000000000033,-0.9869999999999995,0.0,-0.5600000000000023,0.3423166662609338,-0.9869999999999995,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,16,0 days 00:01:28.456000,INTERMEDIATE,16.0,True,0 days 00:29:38.724000,17.9,16,26.5,0 days 00:00:25.338000,0 days 00:00:28.655000,0 days 00:00:34.463000,1,88.456,1778.724,3.310000000000173,False,True,False,False,16.0,0.0,0.0,25.338,28.655,34.463,0,0,0,0.0,90.8708,1.4174976895924547,-1.7035653868996992,1,0,89.896,87.982,-1.9140000000000015,0.0,-1.4399999999999977,-0.021666666666665908,0.0,-0.269999999999996,0.400698515095827,-0.021666666666665908,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,17,0 days 00:01:27.982000,INTERMEDIATE,17.0,True,0 days 00:31:06.706000,17.9,16,26.7,0 days 00:00:25.756000,0 days 00:00:28.347000,0 days 00:00:33.879000,1,87.982,1866.706,4.163999999999987,False,True,False,False,17.0,0.0,0.0,25.756,28.347,33.879,0,0,0,0.0,89.8982,0.8867103247396633,-2.1610214142511497,1,1,88.456,88.933,0.47700000000000387,0.0,-0.47400000000000375,-0.7879999999999967,0.0,-0.5840000000000032,0.4091927418711134,-0.7879999999999967,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,18,0 days 00:01:28.933000,INTERMEDIATE,18.0,True,0 days 00:32:35.639000,18.0,16,26.7,0 days 00:00:25.488000,0 days 00:00:28.224000,0 days 00:00:35.221000,1,88.933,1955.639,2.5700000000001637,False,True,False,False,18.0,0.0,0.0,25.488,28.224,35.221,0,0,0,0.0,89.5024,1.2277633322427879,-0.46377016241383373,0,1,87.982,87.412,-0.5699999999999932,0.0,0.9510000000000076,-0.7920000000000016,0.0,1.3419999999999987,0.46719963612999615,-0.7920000000000016,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,19,0 days 00:01:27.412000,INTERMEDIATE,19.0,True,0 days 00:34:03.051000,18.1,16,26.7,0 days 00:00:25.486000,0 days 00:00:27.840000,0 days 00:00:34.086000,1,87.412,2043.051,3.3070000000000164,False,True,False,False,19.0,0.0,0.0,25.486,27.84,34.086,0,0,0,0.0,89.12500000000001,0.9881300521692056,-1.733577474179155,1,0,88.933,86.818,-2.115000000000009,0.9510000000000076,-1.5210000000000008,-0.32099999999999795,0.0,0.20700000000000074,0.7978018550993717,-0.32099999999999795,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,20,0 days 00:01:26.818000,INTERMEDIATE,20.0,True,0 days 00:35:29.869000,18.2,16,27.0,0 days 00:00:25.349000,0 days 00:00:27.428000,0 days 00:00:34.041000,1,86.818,2129.869,3.2539999999999054,False,True,False,False,20.0,0.0,0.0,25.349,27.428,34.041,0,0,0,0.0,88.53580000000001,0.9465596653142937,-1.8147825889344613,1,1,87.412,87.756,0.3439999999999941,0.0,-0.5940000000000083,-0.347999999999999,0.0,0.16199999999999903,0.8012059660287102,-0.347999999999999,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,21,0 days 00:01:27.756000,INTERMEDIATE,21.0,True,0 days 00:36:57.625000,18.2,15,26.9,0 days 00:00:25.663000,0 days 00:00:28.059000,0 days 00:00:34.034000,1,87.756,2217.625,2.7289999999998145,False,True,False,False,21.0,0.0,0.0,25.663,28.059,34.034,0,0,0,0.0,87.9202,0.8351312471701068,-0.1966158020746986,0,1,86.818,85.165,-1.6529999999999916,0.0,0.9380000000000024,-0.3880000000000005,0.0,-0.006999999999997897,0.7309451415804049,-0.3880000000000005,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,22,0 days 00:01:25.165000,INTERMEDIATE,22.0,True,0 days 00:38:22.790000,18.3,15,27.3,0 days 00:00:24.597000,0 days 00:00:27.119000,0 days 00:00:33.449000,1,85.165,2302.79,3.7480000000000473,False,True,False,False,22.0,0.0,0.0,24.597,27.119,33.449,0,0,0,0.0,87.78020000000001,0.779688527554366,-3.3541599081918636,1,0,87.756,85.084,-2.671999999999997,0.9380000000000024,-2.590999999999994,-0.3923333333333356,0.0,-0.5850000000000009,0.700050355331671,-0.3923333333333356,0,0,2024,Canadian Grand Prix,0.0,14,0.0
GAS,23,0 days 00:01:25.084000,INTERMEDIATE,23.0,True,0 days 00:39:47.874000,18.4,15,27.2,0 days 00:00:24.663000,0 days 00:00:27.045000,0 days 00:00:33.376000,1,85.084,2387.874,5.082000000000335,False,True,False,False,23.0,0.0,0.0,24.663,27.045,33.376,0,0,0,0.0,87.2168,1.382308467745127,-1.5429262351833133,1,1,85.165,87.539,2.3739999999999952,0.0,-0.08100000000000307,-0.749,0.0,-0.0730000000000004,0.7003389893473002,-0.749,0,0,2024,Canadian Grand Prix,0.0,14,0.0
