Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,25,0 days 00:01:39.779000,HARD,7.0,True,0 days 01:26:42.756000,30.4,11,56.2,0 days 00:00:25.089000,0 days 00:00:30.401000,0 days 00:00:44.289000,1,99.779,5202.756,0.4919999999992797,True,False,7.0,0.0,0.0,25.089,30.401,44.289,0,0,0,0.0,100.65939999999999,0.5114697449507627,-1.7213139363399634,1,1,99.92,99.804,-0.11599999999999966,0.0,-0.14100000000000534,-0.31099999999999756,0.0,-0.22099999999999653,0.20542200466357244,-0.31099999999999756,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,26,0 days 00:01:39.804000,HARD,8.0,True,0 days 01:28:22.560000,30.4,11,55.8,0 days 00:00:25.147000,0 days 00:00:30.348000,0 days 00:00:44.309000,1,99.804,5302.56,0.5649999999995998,True,False,8.0,0.0,0.0,25.147,30.348,44.309,0,0,0,0.0,100.3938,0.5631267175334442,-1.0473663948735807,0,1,99.779,99.819,0.04000000000000625,0.0,0.025000000000005684,-0.42933333333333223,0.0,0.01999999999999602,0.22787321036049937,-0.42933333333333223,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,27,0 days 00:01:39.819000,HARD,9.0,True,0 days 01:30:02.379000,30.2,11,55.6,0 days 00:00:25.306000,0 days 00:00:30.289000,0 days 00:00:44.224000,1,99.819,5402.379,0.5470000000004802,True,False,9.0,0.0,0.0,25.306,30.289,44.224,0,0,0,0.0,100.184,0.5443725746214485,-0.6704966727131917,0,0,99.804,100.117,0.3130000000000024,0.025000000000005684,0.015000000000000568,-0.1819999999999974,0.0,-0.06500000000000483,0.20668768710303037,-0.1819999999999974,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,28,0 days 00:01:40.117000,HARD,10.0,True,0 days 01:31:42.496000,30.1,11,55.4,0 days 00:00:25.118000,0 days 00:00:30.707000,0 days 00:00:44.292000,1,100.117,5502.496,0.7049999999999272,True,False,10.0,0.0,0.0,25.118,30.707,44.292,0,0,0,0.0,99.9344,0.2384330094596385,0.7658335580875938,0,0,99.819,99.762,-0.05700000000000216,0.04000000000000625,0.2980000000000018,-0.033666666666666366,0.0,0.06800000000000495,0.10785870386760495,-0.033666666666666366,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,29,0 days 00:01:39.762000,HARD,11.0,True,0 days 01:33:22.258000,29.9,11,55.8,0 days 00:00:25.297000,0 days 00:00:30.339000,0 days 00:00:44.126000,1,99.762,5602.258,0.5370000000002619,True,False,11.0,0.0,0.0,25.297,30.339,44.126,0,0,0,0.0,99.8878,0.13889096442887006,-0.9057464646263856,0,0,100.117,99.656,-0.4609999999999985,0.33800000000000807,-0.355000000000004,0.11266666666666936,0.0,-0.09799999999999898,0.11820955968110175,0.11266666666666936,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,30,0 days 00:01:39.656000,HARD,12.0,True,0 days 01:35:01.914000,29.9,11,56.1,0 days 00:00:25.018000,0 days 00:00:30.443000,0 days 00:00:44.195000,1,99.656,5701.914,0.5990000000001601,True,False,12.0,0.0,0.0,25.018,30.443,44.195,0,0,0,0.0,99.8562,0.1474438876318095,-1.357804675497475,0,0,99.762,99.839,0.07699999999999818,0.0,-0.10599999999999454,-0.014000000000000531,0.0,0.06900000000000261,0.11199419627819944,-0.014000000000000531,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,31,0 days 00:01:39.839000,HARD,13.0,True,0 days 01:36:41.753000,29.9,11,57.1,0 days 00:00:25.127000,0 days 00:00:30.432000,0 days 00:00:44.280000,1,99.839,5801.753,0.636000000000422,True,False,13.0,0.0,0.0,25.127,30.432,44.28,0,0,0,0.0,99.83160000000001,0.17179435380704872,0.04307475674259463,0,0,99.656,99.551,-0.10500000000000398,0.0,0.18299999999999272,-0.054333333333332234,0.0,0.15400000000000347,0.07682252273910505,-0.054333333333332234,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,32,0 days 00:01:39.551000,HARD,14.0,True,0 days 01:38:21.304000,30.1,11,57.2,0 days 00:00:25.130000,0 days 00:00:30.440000,0 days 00:00:43.981000,1,99.551,5901.304,0.8519999999998618,True,False,14.0,0.0,0.0,25.13,30.44,43.981,0,0,0,0.0,99.83860000000001,0.17110026300383444,-1.680885785625979,1,0,99.839,100.0,0.16100000000000136,0.18299999999999272,-0.2879999999999967,-0.0926666666666686,0.0,-0.14499999999999602,0.10446674111888685,-0.0926666666666686,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,33,0 days 00:01:40,HARD,15.0,True,0 days 01:40:01.304000,30.1,11,56.3,0 days 00:00:25.198000,0 days 00:00:30.639000,0 days 00:00:44.163000,1,100.0,6001.304,0.6739999999999782,True,False,15.0,0.0,0.0,25.198,30.639,44.163,0,0,0,0.0,99.785,0.21509648997597072,0.9995514107367438,0,1,99.551,99.729,0.17799999999999727,0.0,0.44899999999999807,-0.07033333333333285,0.0,0.18199999999999505,0.12576684777794225,-0.07033333333333285,0,1,2022,French Grand Prix,0.0,0,0.0
ALB,34,0 days 00:01:39.729000,HARD,16.0,True,0 days 01:41:41.033000,30.4,11,55.9,0 days 00:00:25.206000,0 days 00:00:30.441000,0 days 00:00:44.082000,1,99.729,6101.033,0.7329999999992651,True,False,16.0,0.0,0.0,25.206,30.441,44.082,0,0,0,0.0,99.7616,0.17199505806848725,-0.18954032962401215,0,0,100.0,100.042,0.04200000000000159,0.44899999999999807,-0.2710000000000008,0.1146666666666647,0.0,0.10099999999999909,0.1474628766842674,0.1146666666666647,0,1,2022,French Grand Prix,0.0,0,0.0
