Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,17,0 days 00:01:48.449000,HARD,2.0,True,0 days 01:32:07.455000,18,0 days 00:00:38.769000,0 days 00:00:44.249000,0 days 00:00:25.431000,12,108.449,5527.455,0.0,True,False,2.0,0.0,0.0,0.0,0.0,38.769,44.249,25.431,0,0,1,0.0,107.8038,0.19902060194886828,3.2418754324025474,0,1,107.566,106.205,-1.3610000000000042,0.0,0.8829999999999956,-0.08899999999999864,0.0,0.490000000000002,0.14326025268719872,-0.08899999999999864,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,18,0 days 00:01:46.205000,HARD,3.0,True,0 days 01:33:53.660000,18,0 days 00:00:37.574000,0 days 00:00:43.130000,0 days 00:00:25.501000,12,106.205,5633.66,12.046000000000276,True,False,3.0,0.0,0.0,0.0,0.0,37.574,43.13,25.501,0,0,1,0.0,107.96399999999998,0.3248561219987737,-5.414704790469137,1,0,108.449,105.861,-2.587999999999994,0.8829999999999956,-2.2439999999999998,0.1783333333333322,0.0,0.5600000000000023,0.2426402687106999,0.1783333333333322,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,19,0 days 00:01:45.861000,HARD,4.0,True,0 days 01:35:39.521000,18,0 days 00:00:37.537000,0 days 00:00:42.845000,0 days 00:00:25.479000,1,105.861,5739.521,13.126000000000204,True,False,4.0,0.0,0.0,0.0,0.0,37.537,42.845,25.479,0,0,0,0.0,107.6384,0.8615348512974375,-2.0630622166048256,1,1,106.205,105.586,-0.6189999999999998,0.0,-0.3439999999999941,-0.6176666666666696,0.0,0.5380000000000003,0.32160021766161956,-0.6176666666666696,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,20,0 days 00:01:45.586000,HARD,5.0,True,0 days 01:37:25.107000,18,0 days 00:00:37.428000,0 days 00:00:42.769000,0 days 00:00:25.389000,1,105.586,5845.107,14.636000000000422,True,False,5.0,0.0,0.0,0.0,0.0,37.428,42.769,25.389,0,0,0,0.0,107.2278,1.1411839027957371,-1.4386813518643478,0,1,105.861,105.372,-0.4890000000000043,0.0,-0.2750000000000057,-0.5683333333333328,0.0,-0.04200000000000159,0.33035314437734786,-0.5683333333333328,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,21,0 days 00:01:45.372000,HARD,6.0,True,0 days 01:39:10.479000,18,0 days 00:00:37.294000,0 days 00:00:42.757000,0 days 00:00:25.321000,1,105.372,5950.479,16.42999999999938,True,False,6.0,0.0,0.0,0.0,0.0,37.294,42.757,25.321,0,0,0,0.0,106.7334,1.2240630294229655,-1.1121976297591307,0,0,105.586,107.589,2.003,0.0,-0.21399999999999864,-0.9543333333333331,0.0,-0.06799999999999784,0.34185493999648614,-0.9543333333333331,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,22,0 days 00:01:47.589000,HARD,7.0,True,0 days 01:40:58.068000,17,0 days 00:00:38.280000,0 days 00:00:44.032000,0 days 00:00:25.277000,1,107.589,6058.068,15.756999999999607,True,False,7.0,0.0,0.0,0.0,0.0,38.28,44.032,25.277,0,0,0,0.0,106.29459999999999,1.2440640256836255,1.0404609194359788,0,0,105.372,105.8,0.42799999999999727,0.0,2.2169999999999987,-0.2776666666666661,0.0,-0.04400000000000048,0.32118343668377486,-0.2776666666666661,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,23,0 days 00:01:45.800000,HARD,8.0,True,0 days 01:42:43.868000,17,0 days 00:00:37.496000,0 days 00:00:42.916000,0 days 00:00:25.388000,1,105.8,6163.868,1.3729999999995925,True,False,8.0,0.0,0.0,0.0,0.0,37.496,42.916,25.388,0,0,0,0.0,106.1226,0.8770537611800983,-0.36782237791893385,0,0,107.589,105.51,-2.0789999999999935,2.2169999999999987,-1.7890000000000015,0.5759999999999982,0.0,0.11100000000000065,0.3290671663961636,0.5759999999999982,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,24,0 days 00:01:45.510000,HARD,9.0,True,0 days 01:44:29.378000,17,0 days 00:00:37.473000,0 days 00:00:42.694000,0 days 00:00:25.343000,1,105.51,6269.378,2.6630000000004657,True,False,9.0,0.0,0.0,0.0,0.0,37.473,42.694,25.343,0,0,0,0.0,106.04159999999999,0.886195407345447,-0.599867699148164,0,0,105.8,105.422,-0.3780000000000001,0.42799999999999727,-0.28999999999999204,0.07133333333333287,0.0,0.06599999999999895,0.2554818975974619,0.07133333333333287,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,25,0 days 00:01:45.422000,HARD,10.0,True,0 days 01:46:14.800000,17,0 days 00:00:37.371000,0 days 00:00:42.665000,0 days 00:00:25.386000,1,105.422,6374.8,3.548999999999978,True,False,10.0,0.0,0.0,0.0,0.0,37.371,42.665,25.386,0,0,0,0.0,105.97139999999999,0.9174299973295876,-0.5988467802438979,0,0,105.51,105.412,-0.09799999999999898,0.13800000000000523,-0.08800000000000807,0.04600000000000174,0.0,0.10899999999999821,0.07889106413276455,0.04600000000000174,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
ALB,26,0 days 00:01:45.412000,HARD,11.0,True,0 days 01:48:00.212000,17,0 days 00:00:37.353000,0 days 00:00:42.741000,0 days 00:00:25.318000,1,105.412,6480.212,4.457999999999629,True,False,11.0,0.0,0.0,0.0,0.0,37.353,42.741,25.318,0,0,0,0.0,105.9386,0.9373685507846802,-0.5617854360050439,0,0,105.422,105.885,0.46300000000000807,0.04999999999999716,-0.009999999999990905,-0.7223333333333338,0.0,-0.02499999999999858,0.08523907554637043,-0.7223333333333338,0,0,2025,Azerbaijan Grand Prix,2025_Azerbaijan Grand Prix
