Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,28,0 days 00:01:27.024000,HARD,16.0,True,0 days 02:03:27.279000,6,0 days 00:00:28.288000,0 days 00:00:29.896000,0 days 00:00:28.840000,1,87.024,7407.279,0.8449999999993452,True,False,16.0,0.0,0.0,0.0,0.0,28.288,29.896,28.84,0,0,0,0.0,86.86859999999999,0.13016643192467187,1.193856186285765,0,0,86.735,86.977,0.24200000000000443,0.0,0.2890000000000015,-0.0043333333333350765,0.0,0.03200000000000003,0.07689148197297245,-0.0043333333333350765,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,29,0 days 00:01:26.977000,HARD,17.0,True,0 days 02:04:54.256000,6,0 days 00:00:28.186000,0 days 00:00:29.957000,0 days 00:00:28.834000,1,86.977,7494.256,0.339999999999236,True,False,17.0,0.0,0.0,0.0,0.0,28.186,29.957,28.834,0,0,0,0.0,86.89079999999998,0.14789083812054504,0.5828623401928266,0,0,87.024,86.94,-0.08400000000000318,0.2890000000000015,-0.046999999999997044,0.04200000000000159,0.0,-0.004000000000001336,0.08957510814952978,0.04200000000000159,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,30,0 days 00:01:26.940000,HARD,18.0,True,0 days 02:06:21.196000,6,0 days 00:00:28.382000,0 days 00:00:29.892000,0 days 00:00:28.666000,1,86.94,7581.196,0.3680000000003929,True,False,18.0,0.0,0.0,0.0,0.0,28.382,29.892,28.666,0,0,0,0.0,86.9366,0.1265278625441517,0.026871551701213296,0,0,86.977,86.735,-0.24200000000000443,0.24200000000000443,-0.03700000000000614,-0.02400000000000091,0.0,-0.16799999999999926,0.09809841996688878,-0.02400000000000091,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,31,0 days 00:01:26.735000,HARD,19.0,True,0 days 02:07:47.931000,6,0 days 00:00:28.290000,0 days 00:00:29.916000,0 days 00:00:28.529000,1,86.735,7667.931,0.5420000000003711,True,False,19.0,0.0,0.0,0.0,0.0,28.29,29.916,28.529,0,0,0,0.0,86.94500000000001,0.12470565344037314,-1.6839653552709022,1,0,86.94,86.432,-0.5079999999999956,0.2049999999999983,-0.2049999999999983,0.06833333333333276,0.0,-0.13700000000000045,0.15685407230926454,0.06833333333333276,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,32,0 days 00:01:26.432000,HARD,20.0,True,0 days 02:09:14.363000,6,0 days 00:00:28.117000,0 days 00:00:29.915000,0 days 00:00:28.400000,1,86.432,7754.363,0.6959999999999127,True,False,20.0,0.0,0.0,0.0,0.0,28.117,29.915,28.4,0,0,0,0.0,86.8822,0.1376324816313377,-3.2710301715397443,1,1,86.735,86.389,-0.34600000000000364,0.0,-0.30299999999999727,-0.09633333333333383,0.0,-0.12900000000000134,0.1334754659104065,-0.09633333333333383,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,33,0 days 00:01:26.389000,HARD,21.0,True,0 days 02:10:40.752000,6,0 days 00:00:28.232000,0 days 00:00:29.706000,0 days 00:00:28.451000,1,86.389,7840.752,0.7619999999997162,True,False,21.0,0.0,0.0,0.0,0.0,28.232,29.706,28.451,0,0,0,0.0,86.82160000000002,0.244141966896331,-1.7719198608067053,1,1,86.432,86.579,0.14699999999999136,0.0,-0.043000000000006366,-0.18166666666666723,0.0,0.05100000000000193,0.08903201671309015,-0.18166666666666723,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,34,0 days 00:01:26.579000,HARD,22.0,True,0 days 02:12:07.331000,6,0 days 00:00:28.181000,0 days 00:00:29.900000,0 days 00:00:28.498000,1,86.579,7927.331,0.5489999999999782,True,False,22.0,0.0,0.0,0.0,0.0,28.181,29.9,28.498,0,0,0,0.0,86.69460000000001,0.2756597540447782,-0.4193575533018749,0,1,86.389,86.545,0.1560000000000059,0.0,0.18999999999999773,-0.1836666666666673,0.0,0.09800000000000253,0.09525912029826902,-0.1836666666666673,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,35,0 days 00:01:26.545000,HARD,23.0,True,0 days 02:13:33.876000,6,0 days 00:00:28.217000,0 days 00:00:29.901000,0 days 00:00:28.427000,1,86.545,8013.876,0.4679999999998472,True,False,23.0,0.0,0.0,0.0,0.0,28.217,29.901,28.427,0,0,0,0.0,86.615,0.22687331266598434,-0.30854223962009636,0,0,86.579,86.981,0.402000000000001,0.18999999999999773,-0.033999999999991815,-0.05200000000000197,0.0,0.027000000000001023,0.12205941176328979,-0.05200000000000197,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,36,0 days 00:01:26.981000,HARD,24.0,True,0 days 02:15:00.857000,6,0 days 00:00:28.478000,0 days 00:00:30.039000,0 days 00:00:28.464000,1,86.981,8100.857,0.5470000000004802,True,False,24.0,0.0,0.0,0.0,0.0,28.478,30.039,28.464,0,0,0,0.0,86.536,0.13597426227065343,3.272678171360339,0,0,86.545,86.831,0.28600000000000136,0.1560000000000059,0.43599999999999284,0.037666666666666515,0.0,0.036999999999999034,0.1080786750473947,0.037666666666666515,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
ALB,37,0 days 00:01:26.831000,HARD,25.0,True,0 days 02:16:27.688000,6,0 days 00:00:28.361000,0 days 00:00:29.997000,0 days 00:00:28.473000,1,86.831,8187.688,0.3109999999996944,True,False,25.0,0.0,0.0,0.0,0.0,28.361,29.997,28.473,0,0,0,0.0,86.5852,0.23466827650971578,1.0474359962746222,0,0,86.981,87.37,0.38900000000001,0.5919999999999987,-0.14999999999999147,0.19733333333333292,0.0,0.045999999999999375,0.08592554916903487,0.19733333333333292,0,1,2023,Italian Grand Prix,2023_Italian Grand Prix
