Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
HAM,23,0 days 00:01:18.053000,MEDIUM,23.0,True,0 days 01:32:20.038000,25.4,5,39.0,0 days 00:00:20.548000,0 days 00:00:36.870000,0 days 00:00:20.635000,1,78.053,5540.038,1.2460000000000946,False,False,True,False,False,23.0,0.0,0.0,20.548,36.87,20.635,0,0,0,0.0,78.08040000000001,0.3959921716397724,-0.06919328704543087,0,1,77.393,77.431,0.0379999999999967,0.0,0.6599999999999966,-0.271333333333331,0.0,0.09299999999999997,0.1293263314255821,-0.271333333333331,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,24,0 days 00:01:17.431000,MEDIUM,24.0,True,0 days 01:33:37.469000,25.4,5,39.0,0 days 00:00:20.274000,0 days 00:00:36.526000,0 days 00:00:20.631000,1,77.431,5617.469,1.40099999999984,False,False,True,False,False,24.0,0.0,0.0,20.274,36.526,20.631,0,0,0,0.0,78.01700000000001,0.3619475100066082,-1.619019288154003,1,0,78.053,77.643,-0.4099999999999966,0.6599999999999966,-0.6219999999999999,-0.022666666666665947,0.0,0.08899999999999864,0.13027394213732701,-0.022666666666665947,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,25,0 days 00:01:17.643000,MEDIUM,25.0,True,0 days 01:34:55.112000,25.4,5,38.8,0 days 00:00:20.423000,0 days 00:00:36.682000,0 days 00:00:20.538000,1,77.643,5695.112,1.376999999999498,False,False,True,False,False,25.0,0.0,0.0,20.423,36.682,20.538,0,0,0,0.0,77.8618,0.42156992302581026,-0.519012358447132,0,1,77.431,77.716,0.2849999999999966,0.0379999999999967,0.2120000000000033,-0.29333333333333655,0.0,-0.004000000000001336,0.1352434841313976,-0.29333333333333655,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,26,0 days 00:01:17.716000,MEDIUM,26.0,True,0 days 01:36:12.828000,25.3,5,38.6,0 days 00:00:20.355000,0 days 00:00:36.690000,0 days 00:00:20.671000,1,77.716,5772.828,1.5399999999999636,False,False,True,False,False,26.0,0.0,0.0,20.355,36.69,20.671,0,0,0,0.0,77.7662,0.40183230333061587,-0.12492773623204878,0,0,77.643,77.322,-0.32099999999999795,0.25,0.07299999999999329,0.08333333333333333,0.0,0.13299999999999912,0.13411301204581,0.08333333333333333,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,27,0 days 00:01:17.322000,MEDIUM,27.0,True,0 days 01:37:30.150000,25.4,5,39.1,0 days 00:00:20.194000,0 days 00:00:36.550000,0 days 00:00:20.578000,1,77.322,5850.15,1.8200000000006185,False,False,True,False,False,27.0,0.0,0.0,20.194,36.55,20.578,0,0,0,0.0,77.6472,0.26494565480487653,-1.2274215262729786,0,0,77.716,77.334,-0.3819999999999908,0.3229999999999933,-0.39399999999999125,-0.11233333333333444,0.0,0.03999999999999915,0.14399409710123368,-0.11233333333333444,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,28,0 days 00:01:17.334000,MEDIUM,28.0,True,0 days 01:38:47.484000,25.4,5,39.1,0 days 00:00:20.146000,0 days 00:00:36.632000,0 days 00:00:20.556000,1,77.334,5927.484,1.9659999999994398,False,False,True,False,False,28.0,0.0,0.0,20.146,36.632,20.556,0,0,0,0.0,77.633,0.28324635919987395,-1.0556181581455097,0,0,77.322,77.372,0.04999999999999716,0.0,0.012000000000000455,-0.03633333333333155,0.0,0.018000000000000682,0.05299716973575121,-0.03633333333333155,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,29,0 days 00:01:17.372000,MEDIUM,29.0,True,0 days 01:40:04.856000,25.4,5,38.9,0 days 00:00:20.072000,0 days 00:00:36.712000,0 days 00:00:20.588000,1,77.372,6004.856,1.6590000000005602,False,False,True,False,False,29.0,0.0,0.0,20.072,36.712,20.588,0,0,0,0.0,77.4892,0.1806396966338862,-0.6488053411511947,0,0,77.334,77.742,0.40800000000000125,0.012000000000000455,0.0379999999999967,-0.10299999999999916,0.0,0.03200000000000003,0.055486034278906415,-0.10299999999999916,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,30,0 days 00:01:17.742000,MEDIUM,30.0,True,0 days 01:41:22.598000,25.6,5,38.6,0 days 00:00:20.187000,0 days 00:00:36.759000,0 days 00:00:20.796000,1,77.742,6082.598,1.475999999999658,False,False,True,False,False,30.0,0.0,0.0,20.187,36.759,20.796,0,0,0,0.0,77.4774,0.1871998931623159,1.4134623451444714,0,0,77.372,75.65,-1.7219999999999942,0.04999999999999716,0.37000000000000455,-0.1146666666666647,0.0,0.23999999999999844,0.05258516901180395,-0.1146666666666647,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,33,0 days 00:01:15.650000,HARD,2.0,True,0 days 01:45:31.880000,25.5,8,38.4,0 days 00:00:19.760000,0 days 00:00:35.647000,0 days 00:00:20.243000,1,75.65,6331.88,9.841999999999643,True,False,False,False,False,2.0,0.0,0.0,19.76,35.647,20.243,0,0,0,0.0,77.49719999999999,0.21260573839852615,-8.688382608645487,1,0,77.742,78.357,0.6149999999999949,0.4200000000000017,-2.0919999999999987,0.14000000000000057,0.0,-0.3130000000000024,0.09402552844839462,0.14000000000000057,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,34,0 days 00:01:18.357000,HARD,3.0,True,0 days 01:46:50.237000,25.5,8,37.9,0 days 00:00:20.425000,0 days 00:00:37.198000,0 days 00:00:20.734000,1,78.357,6410.237,9.524000000000342,True,False,False,False,False,3.0,0.0,0.0,20.425,37.198,20.734,0,0,0,0.0,77.084,0.8202755634541264,1.5519174978704435,0,1,75.65,77.159,1.5090000000000003,0.0,2.7069999999999936,-0.5613333333333325,0.0,0.4910000000000032,0.19903467034665137,-0.5613333333333325,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,35,0 days 00:01:17.159000,HARD,4.0,True,0 days 01:48:07.396000,25.5,8,37.9,0 days 00:00:20.415000,0 days 00:00:36.085000,0 days 00:00:20.659000,1,77.159,6487.396,10.115000000000691,True,False,False,False,False,4.0,0.0,0.0,20.415,36.085,20.659,0,0,0,0.0,77.29100000000001,1.0051179035317124,-0.13132787659655917,0,0,78.357,77.688,-0.6689999999999969,2.7069999999999936,-1.1979999999999933,0.32833333333333314,0.0,0.41600000000000037,0.29757066387666814,0.32833333333333314,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,36,0 days 00:01:17.688000,HARD,5.0,True,0 days 01:49:25.084000,25.3,8,37.6,0 days 00:00:20.449000,0 days 00:00:36.475000,0 days 00:00:20.764000,1,77.688,6565.084,10.106999999999971,True,False,False,False,False,5.0,0.0,0.0,20.449,36.475,20.764,0,0,0,0.0,77.256,1.0062924525206298,0.4292986585737567,0,0,77.159,77.711,0.5519999999999925,1.5090000000000003,0.5289999999999964,-0.1943333333333328,0.0,0.5210000000000008,0.3243219079864959,-0.1943333333333328,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,37,0 days 00:01:17.711000,HARD,6.0,True,0 days 01:50:42.795000,25.3,8,37.5,0 days 00:00:20.364000,0 days 00:00:36.727000,0 days 00:00:20.620000,1,77.711,6642.795,10.38799999999992,True,False,False,False,False,6.0,0.0,0.0,20.364,36.727,20.62,0,0,0,0.0,77.3192,1.0251456969621358,0.38218957672167336,0,0,77.688,77.167,-0.5210000000000008,2.0379999999999967,0.022999999999996135,0.6793333333333322,0.0,-0.038999999999997925,0.3442172279244623,0.6793333333333322,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,38,0 days 00:01:17.167000,HARD,7.0,True,0 days 01:51:59.962000,25.3,8,36.8,0 days 00:00:20.282000,0 days 00:00:36.239000,0 days 00:00:20.646000,1,77.167,6719.962,11.415999999999258,True,False,False,False,False,7.0,0.0,0.0,20.282,36.239,20.646,0,0,0,0.0,77.31300000000002,1.0220384043664812,-0.14285177482201786,0,0,77.711,77.293,-0.41799999999999216,2.060999999999993,-0.5439999999999969,-0.2153333333333336,0.0,0.0259999999999998,0.3719922042193909,-0.2153333333333336,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,39,0 days 00:01:17.293000,HARD,8.0,True,0 days 01:53:17.255000,25.3,8,36.7,0 days 00:00:20.276000,0 days 00:00:36.426000,0 days 00:00:20.591000,1,77.293,6797.255,12.46100000000024,True,False,False,False,False,8.0,0.0,0.0,20.276,36.426,20.591,0,0,0,0.0,77.6164,0.49339112274136504,-0.6554637590622363,0,0,77.167,76.962,-0.2049999999999983,0.007999999999995566,0.12600000000000477,0.0026666666666651886,0.0,-0.028999999999999915,0.268015857739799,0.0026666666666651886,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,40,0 days 00:01:16.962000,HARD,9.0,True,0 days 01:54:34.217000,25.3,8,36.8,0 days 00:00:20.057000,0 days 00:00:36.301000,0 days 00:00:20.604000,1,76.962,6874.217,13.827000000000226,True,False,False,False,False,9.0,0.0,0.0,20.057,36.301,20.604,0,0,0,0.0,77.40360000000001,0.275417501259426,-1.6033839461205799,1,0,77.293,76.588,-0.7050000000000125,0.13400000000000034,-0.33100000000000307,-0.13166666666666535,0.0,0.012999999999998124,0.26801585773979864,-0.13166666666666535,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,41,0 days 00:01:16.588000,HARD,10.0,True,0 days 01:55:50.805000,25.3,8,36.5,0 days 00:00:20.081000,0 days 00:00:36.125000,0 days 00:00:20.382000,1,76.588,6950.805,15.313000000000102,True,False,False,False,False,10.0,0.0,0.0,20.081,36.125,20.382,0,0,0,0.0,77.36420000000001,0.32819155991583154,-2.3650821495808194,1,1,76.962,76.58,-0.382000000000005,0.0,-0.37400000000000944,-0.24966666666666507,0.0,-0.20899999999999963,0.23782094104598978,-0.24966666666666507,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,42,0 days 00:01:16.580000,HARD,11.0,True,0 days 01:57:07.385000,25.3,8,36.5,0 days 00:00:20.056000,0 days 00:00:36.136000,0 days 00:00:20.388000,1,76.58,7027.385,16.92199999999957,True,False,False,False,False,11.0,0.0,0.0,20.056,36.136,20.388,0,0,0,0.0,77.1442,0.4142700809858149,-1.3619134615210564,0,1,76.588,76.529,-0.0589999999999975,0.0,-0.007999999999995566,-0.1930000000000026,0.0,0.006000000000000227,0.09428573593073318,-0.1930000000000026,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,43,0 days 00:01:16.529000,HARD,12.0,True,0 days 01:58:23.914000,25.2,8,36.3,0 days 00:00:20.005000,0 days 00:00:36.184000,0 days 00:00:20.340000,1,76.529,7103.914,18.439000000000306,True,False,False,False,False,12.0,0.0,0.0,20.005,36.184,20.34,0,0,0,0.0,76.91799999999999,0.326996177347687,-1.1896163531795103,0,0,76.58,76.88,0.29999999999999716,0.0,-0.05100000000000193,-0.23766666666666936,0.0,-0.04200000000000159,0.09740790522334393,-0.23766666666666936,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,44,0 days 00:01:16.880000,HARD,13.0,True,0 days 01:59:40.794000,25.2,7,36.3,0 days 00:00:20.048000,0 days 00:00:36.302000,0 days 00:00:20.530000,1,76.88,7180.794,19.559000000000196,True,False,False,False,False,13.0,0.0,0.0,20.048,36.302,20.53,0,0,0,0.0,76.7904,0.3300065150872044,0.2715097911818901,0,0,76.529,78.833,2.304000000000002,0.0,0.3509999999999991,-0.14433333333333564,0.0,0.19000000000000128,0.0906460148048437,-0.14433333333333564,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,45,0 days 00:01:18.833000,HARD,14.0,True,0 days 02:00:59.627000,25.1,7,36.1,0 days 00:00:20.486000,0 days 00:00:37.303000,0 days 00:00:21.044000,1,78.833,7259.627,18.604999999999563,True,False,False,False,False,14.0,0.0,0.0,20.486,37.303,21.044,0,0,0,0.0,76.70779999999999,0.19806867495896496,10.729611840137249,0,0,76.88,76.85,-0.030000000000001137,0.3509999999999991,1.953000000000003,0.09733333333333387,0.0,0.7040000000000006,0.14265097265704196,0.09733333333333387,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,46,0 days 00:01:16.850000,HARD,15.0,True,0 days 02:02:16.477000,25.0,7,36.0,0 days 00:00:20.225000,0 days 00:00:36.147000,0 days 00:00:20.478000,1,76.85,7336.477,6.9890000000004875,True,False,False,False,False,15.0,0.0,0.0,20.225,36.147,20.478,0,0,0,0.0,77.08200000000001,0.9885158066515711,-0.23469528604289497,0,0,78.833,76.257,-2.5759999999999934,2.304000000000002,-1.983000000000004,0.751,0.0,0.13800000000000168,0.3510544117369846,0.751,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,47,0 days 00:01:16.257000,HARD,16.0,True,0 days 02:03:32.734000,25.1,6,36.0,0 days 00:00:19.850000,0 days 00:00:35.974000,0 days 00:00:20.433000,1,76.257,7412.734,7.089999999999236,True,False,False,False,False,16.0,0.0,0.0,19.85,35.974,20.433,0,0,0,0.0,77.1344,0.9623815771304054,-0.9116965877673947,0,0,76.85,76.86,0.010000000000005116,0.32099999999999795,-0.5929999999999893,0.10699999999999932,0.0,-0.045000000000001705,0.29755537299803597,0.10699999999999932,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,48,0 days 00:01:16.860000,HARD,17.0,True,0 days 02:04:49.594000,25.0,6,35.9,0 days 00:00:20.205000,0 days 00:00:36.190000,0 days 00:00:20.465000,1,76.86,7489.594,7.201000000000022,True,False,False,False,False,17.0,0.0,0.0,20.205,36.19,20.465,0,0,0,0.0,77.0698,1.0181255816450168,-0.20606495287253368,0,0,76.257,76.781,0.5240000000000009,0.0,0.6029999999999944,-0.20766666666666347,0.0,0.03200000000000003,0.30657136200239016,-0.20766666666666347,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,49,0 days 00:01:16.781000,HARD,18.0,True,0 days 02:06:06.375000,25.0,6,35.8,0 days 00:00:20.131000,0 days 00:00:36.233000,0 days 00:00:20.417000,1,76.781,7566.375,6.703000000000429,True,False,False,False,False,18.0,0.0,0.0,20.131,36.233,20.417,0,0,0,0.0,77.136,0.9843726428543218,-0.36063578419918213,0,0,76.86,77.11,0.25,0.6029999999999944,-0.07899999999999352,-0.6576666666666663,0.0,-0.015999999999998238,0.2941669593955112,-0.6576666666666663,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,50,0 days 00:01:17.110000,HARD,19.0,True,0 days 02:07:23.485000,25.0,6,35.7,0 days 00:00:20.168000,0 days 00:00:36.443000,0 days 00:00:20.499000,1,77.11,7643.485,5.548999999999978,True,False,False,False,False,19.0,0.0,0.0,20.168,36.443,20.499,0,0,0,0.0,77.1162,0.9917770414765608,-0.006251405044400188,0,0,76.781,78.294,1.512999999999991,0.5240000000000009,0.3289999999999935,-0.022999999999996135,0.0,0.08199999999999719,0.31055241103556125,-0.022999999999996135,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,51,0 days 00:01:18.294000,HARD,20.0,True,0 days 02:08:41.779000,25.0,6,35.7,0 days 00:00:20.058000,0 days 00:00:36.913000,0 days 00:00:21.323000,1,78.294,7721.779,4.2719999999999345,True,False,False,False,False,20.0,0.0,0.0,20.058,36.913,21.323,0,0,0,0.0,76.7716,0.3135989477023035,4.854608126571873,0,0,77.11,86.237,9.126999999999995,0.8529999999999944,1.1839999999999975,0.2843333333333315,0.0,0.9059999999999988,0.0737848222875144,0.2843333333333315,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,52,0 days 00:01:26.237000,HARD,21.0,True,0 days 02:10:08.016000,25.0,6,35.3,0 days 00:00:20.853000,0 days 00:00:42.111000,0 days 00:00:23.273000,1,86.237,7808.016,1.2780000000002474,True,False,False,False,False,21.0,0.0,0.0,20.853,42.111,23.273,0,0,0,0.0,77.0604,0.7562911476409009,12.133686912275204,0,0,78.294,91.341,13.046999999999997,2.036999999999992,7.942999999999998,0.47799999999999915,0.0,2.855999999999998,0.4021594211255031,0.47799999999999915,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,53,0 days 00:01:31.341000,HARD,22.0,True,0 days 02:11:39.357000,24.8,6,35.1,0 days 00:00:24.193000,0 days 00:00:45.397000,0 days 00:00:21.751000,1,91.341,7899.357,3.1959999999999127,True,False,False,False,False,22.0,0.0,0.0,24.193,45.397,21.751,0,0,0,0.0,79.05640000000001,4.059937228578783,3.0258103286735585,0,0,86.237,101.277,15.040000000000006,9.455999999999989,5.103999999999999,3.151999999999996,0.0,1.2520000000000024,1.225321998496721,3.151999999999996,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,56,0 days 00:01:41.277000,INTERMEDIATE,2.0,True,0 days 02:16:55.378000,24.5,4,33.9,0 days 00:00:26.260000,0 days 00:00:48.592000,0 days 00:00:26.425000,21,101.277,8215.378,8.80699999999888,False,True,False,False,False,2.0,0.0,0.0,26.26,48.592,26.425,0,0,1,0.0,81.95259999999999,6.520730656912613,2.963532925488075,0,0,91.341,103.278,11.937000000000012,14.559999999999988,9.936000000000007,4.743666666666665,0.0,5.102,1.1609022353325016,4.743666666666665,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,57,0 days 00:01:43.278000,INTERMEDIATE,3.0,True,0 days 02:18:38.656000,24.0,4,31.7,0 days 00:00:28.374000,0 days 00:00:48.357000,0 days 00:00:26.547000,1,103.278,8318.656,9.08299999999872,False,True,False,False,False,3.0,0.0,0.0,28.374,48.357,26.547,0,0,0,0.0,86.8518,9.95936617963212,1.6493218246752688,0,0,101.277,103.378,2.100999999999999,24.167,2.0010000000000048,7.661000000000001,0.0,4.795999999999999,1.9863511270669147,7.661000000000001,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,58,0 days 00:01:43.378000,INTERMEDIATE,4.0,True,0 days 02:20:22.034000,24.0,4,30.1,0 days 00:00:27.656000,0 days 00:00:48.863000,0 days 00:00:26.859000,12,103.378,8422.034,7.860000000000582,False,True,False,False,False,4.0,0.0,0.0,27.656,48.863,26.859,0,0,1,0.0,92.08539999999999,10.42497521819597,1.0832255965740492,0,0,103.278,105.199,1.9209999999999923,24.98400000000001,0.09999999999999432,5.680333333333337,0.0,5.1080000000000005,1.9431641207062258,5.680333333333337,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,59,0 days 00:01:45.199000,INTERMEDIATE,5.0,True,0 days 02:22:07.233000,24.0,4,29.7,0 days 00:00:28.019000,0 days 00:00:49.285000,0 days 00:00:27.895000,21,105.199,8527.233,6.123999999999796,False,True,False,False,False,5.0,0.0,0.0,28.019,49.285,27.895,0,0,1,0.0,97.1022,7.845366830174354,1.0320486186647897,0,0,103.378,103.041,-0.3370000000000033,17.141000000000005,1.820999999999998,4.012333333333335,0.0,1.4699999999999989,1.7160219112820205,4.012333333333335,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,60,0 days 00:01:43.041000,INTERMEDIATE,6.0,True,0 days 02:23:50.274000,23.8,4,29.5,0 days 00:00:27.600000,0 days 00:00:48.261000,0 days 00:00:27.180000,12,103.041,8630.274,6.613000000001193,False,True,False,False,False,6.0,0.0,0.0,27.6,48.261,27.18,0,0,1,0.0,100.8946,5.5179985773829126,0.3889816153265481,0,0,105.199,102.396,-2.8029999999999973,13.858000000000004,-2.1580000000000013,1.3073333333333323,0.0,0.6329999999999991,1.9997306818669356,1.3073333333333323,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,61,0 days 00:01:42.396000,INTERMEDIATE,7.0,True,0 days 02:25:32.670000,23.5,4,28.7,0 days 00:00:27.441000,0 days 00:00:48.298000,0 days 00:00:26.657000,12,102.396,8732.67,5.5460000000002765,False,True,False,False,False,7.0,0.0,0.0,27.441,48.298,26.657,0,0,1,0.0,103.2346,1.392030279842989,-0.6024294242324869,0,0,103.041,102.287,-0.7539999999999907,1.7639999999999958,-0.644999999999996,-0.079000000000003,0.0,-0.20200000000000173,2.1875612448569304,-0.079000000000003,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,62,0 days 00:01:42.287000,INTERMEDIATE,8.0,True,0 days 02:27:14.957000,23.3,4,28.2,0 days 00:00:27.191000,0 days 00:00:48.450000,0 days 00:00:26.646000,1,102.287,8834.957,4.362999999999374,False,True,False,False,False,8.0,0.0,0.0,27.191,48.45,26.646,0,0,0,0.0,103.45839999999998,1.045420154770197,-1.1205064247661007,0,0,102.396,101.315,-1.081000000000003,0.0,-0.10899999999999466,-0.3273333333333331,0.0,-0.010999999999999233,2.44049523662719,-0.3273333333333331,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,63,0 days 00:01:41.315000,INTERMEDIATE,9.0,True,0 days 02:28:56.272000,23.1,4,27.7,0 days 00:00:27.240000,0 days 00:00:47.725000,0 days 00:00:26.350000,1,101.315,8936.272,2.760999999998603,False,True,False,False,False,9.0,0.0,0.0,27.24,47.725,26.35,0,0,0,0.0,103.26020000000001,1.174183844208285,-1.656640065007538,1,0,102.287,98.957,-3.3300000000000125,0.0,-0.9720000000000084,-0.970666666666664,0.0,-0.2959999999999994,2.1736936996734393,-0.970666666666664,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,64,0 days 00:01:38.957000,INTERMEDIATE,10.0,True,0 days 02:30:35.229000,23.0,4,27.2,0 days 00:00:26.340000,0 days 00:00:46.965000,0 days 00:00:25.652000,1,98.957,9035.229,2.033000000001266,False,True,False,False,False,10.0,0.0,0.0,26.34,46.965,25.652,0,0,0,0.0,102.84759999999999,1.4520298894994417,-2.679421427985342,1,1,101.315,97.636,-3.679000000000002,0.0,-2.358000000000004,-0.575333333333333,0.0,-0.6980000000000004,0.7385734222133916,-0.575333333333333,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,65,0 days 00:01:37.636000,INTERMEDIATE,11.0,True,0 days 02:32:12.865000,23.1,4,27.4,0 days 00:00:26.210000,0 days 00:00:46.748000,0 days 00:00:24.678000,1,97.636,9132.865,1.0930000000007567,False,True,False,False,False,11.0,0.0,0.0,26.21,46.748,24.678,0,0,0,0.0,101.5992,1.6006824169709104,-2.475943983629093,1,1,98.957,96.203,-2.7539999999999907,0.0,-1.320999999999998,-1.1463333333333356,0.0,-0.9740000000000002,0.48747789693482646,-1.1463333333333356,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,66,0 days 00:01:36.203000,INTERMEDIATE,12.0,True,0 days 02:33:49.068000,23.2,4,27.3,0 days 00:00:25.650000,0 days 00:00:46.234000,0 days 00:00:24.319000,1,96.203,9229.068,0.8810000000012224,False,True,False,False,False,12.0,0.0,0.0,25.65,46.234,24.319,0,0,0,0.0,100.51820000000001,2.1233286839300054,-2.0322807451614744,1,1,97.636,94.539,-3.096999999999994,0.0,-1.4329999999999927,-1.550333333333337,0.0,-0.35900000000000176,0.391493550393875,-1.550333333333337,0,1,2023,Monaco Grand Prix,0.0,19,0.0
HAM,67,0 days 00:01:34.539000,INTERMEDIATE,13.0,True,0 days 02:35:23.607000,23.1,4,27.6,0 days 00:00:24.931000,0 days 00:00:45.823000,0 days 00:00:23.785000,1,94.539,9323.607,1.0930000000007567,False,True,False,False,False,13.0,0.0,0.0,24.931,45.823,23.785,0,0,0,0.0,99.2796,2.522809307101911,-1.8790956520791446,1,1,96.203,92.866,-3.3370000000000033,0.0,-1.6640000000000015,-1.7039999999999982,0.0,-0.5339999999999989,0.3739148298744002,-1.7039999999999982,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,68,0 days 00:01:32.866000,INTERMEDIATE,14.0,True,0 days 02:36:56.473000,23.3,4,27.7,0 days 00:00:25.098000,0 days 00:00:44.929000,0 days 00:00:22.839000,1,92.866,9416.473,1.8739999999997963,False,True,False,False,False,14.0,0.0,0.0,25.098,44.929,22.839,0,0,0,0.0,97.72999999999999,2.5923348549136422,-1.8763008146036841,1,1,94.539,93.757,-0.7819999999999965,0.0,-1.6730000000000018,-1.4726666666666641,0.0,-0.9460000000000015,0.27407517216997496,-1.4726666666666641,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,69,0 days 00:01:33.757000,INTERMEDIATE,15.0,True,0 days 02:38:30.230000,23.4,4,28.1,0 days 00:00:25.503000,0 days 00:00:46.040000,0 days 00:00:22.214000,12,93.757,9510.23,1.8510000000005675,False,True,False,False,False,15.0,0.0,0.0,25.503,46.04,22.214,0,0,1,0.0,96.0402,2.4191915385103897,-0.9437863698076042,0,1,92.866,89.68,-3.185999999999993,0.0,0.8910000000000053,-1.5899999999999987,0.0,-0.625,0.2642956677662376,-1.5899999999999987,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,70,0 days 00:01:29.680000,INTERMEDIATE,16.0,True,0 days 02:39:59.910000,23.5,4,28.2,0 days 00:00:24.150000,0 days 00:00:43.741000,0 days 00:00:21.789000,1,89.68,9599.91,3.100000000000364,False,True,False,False,False,16.0,0.0,0.0,24.15,43.741,21.789,0,0,0,0.0,95.0002,1.9175003780965334,-2.774549648475826,1,0,93.757,89.667,-4.090000000000003,0.8910000000000053,-4.076999999999998,-0.8153333333333327,0.0,-0.42499999999999716,0.26659201038290975,-0.8153333333333327,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,71,0 days 00:01:29.667000,INTERMEDIATE,17.0,True,0 days 02:41:29.577000,23.6,4,29.0,0 days 00:00:23.981000,0 days 00:00:43.910000,0 days 00:00:21.776000,1,89.667,9689.577,4.141999999999825,False,True,False,False,False,17.0,0.0,0.0,23.981,43.91,21.776,0,0,0,0.0,93.409,2.41892176392716,-1.546970247572127,1,1,89.68,89.415,-0.26500000000000057,0.0,-0.01300000000000523,-1.6196666666666648,0.0,-0.013000000000001677,0.22964037101520662,-1.6196666666666648,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,72,0 days 00:01:29.415000,INTERMEDIATE,18.0,True,0 days 02:42:58.992000,23.6,4,29.2,0 days 00:00:24.343000,0 days 00:00:43.250000,0 days 00:00:21.822000,1,89.415,9778.992,4.738999999999578,False,True,False,False,False,18.0,0.0,0.0,24.343,43.25,21.822,0,0,0,0.0,92.1018,2.2943952798069853,-1.1710275137185675,0,1,89.667,87.735,-1.9320000000000022,0.0,-0.25199999999999534,-1.0663333333333327,0.0,0.045999999999999375,0.3384232557020889,-1.0663333333333327,0,0,2023,Monaco Grand Prix,0.0,19,0.0
HAM,73,0 days 00:01:27.735000,INTERMEDIATE,19.0,True,0 days 02:44:26.727000,23.8,4,30.0,0 days 00:00:24.122000,0 days 00:00:42.180000,0 days 00:00:21.433000,1,87.735,9866.727,5.924999999999272,False,True,False,False,False,19.0,0.0,0.0,24.122,42.18,21.433,0,0,0,0.0,91.077,2.0666926476863066,-1.6170764451798956,1,0,89.415,86.304,-3.111000000000004,0.0,-1.6800000000000068,-1.447333333333333,0.0,-0.34299999999999997,0.41766529661919644,-1.447333333333333,0,0,2023,Monaco Grand Prix,0.0,19,0.0
