Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_SOFT,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
HAM,55,0 days 00:01:35.633000,HARD,22.0,True,0 days 02:29:23.427000,7,0 days 00:00:30.602000,0 days 00:00:41.487000,0 days 00:00:23.544000,1,95.633,8963.427,5.582000000000335,True,False,22.0,0.0,0.0,0.0,0.0,30.602,41.487,23.544,0,0,0,0.0,95.6294,0.19840816515431206,0.018144414556687766,0,0,95.974,95.706,-0.2680000000000007,0.49500000000000455,-0.3410000000000082,0.14733333333333576,0.0,0.06800000000000139,0.07294312853175425,0.14733333333333576,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HAM,56,0 days 00:01:35.706000,HARD,23.0,True,0 days 02:30:59.133000,7,0 days 00:00:30.597000,0 days 00:00:41.564000,0 days 00:00:23.545000,1,95.706,9059.133,5.9760000000005675,True,False,23.0,0.0,0.0,0.0,0.0,30.597,41.564,23.545,0,0,0,0.0,95.6336,0.19816987662079422,0.36534311487987664,0,0,95.633,96.138,0.5050000000000097,0.15399999999999636,0.0730000000000075,0.05133333333333212,0.0,0.06900000000000261,0.06965270992574539,0.05133333333333212,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,3,0 days 00:01:37.317000,HARD,2.0,True,0 days 01:05:41.988000,20,0 days 00:00:30.970000,0 days 00:00:42.434000,0 days 00:00:23.913000,1,97.317,3941.988,0.0,True,False,2.0,0.0,0.0,0.0,0.0,30.97,42.434,23.913,0,0,0,0.0,95.8002,0.2468525875900552,6.144557830274474,0,0,97.317,97.349,0.03200000000001069,1.766999999999996,0.0,0.05466666666666716,0.0,0.3689999999999998,0.07541021151011304,0.0,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,4,0 days 00:01:37.349000,HARD,3.0,True,0 days 01:07:19.337000,20,0 days 00:00:30.901000,0 days 00:00:42.469000,0 days 00:00:23.979000,1,97.349,4039.337,0.0,True,False,3.0,0.0,0.0,0.0,0.0,30.901,42.469,23.979,0,0,0,0.0,,,0.0,0,0,97.317,97.663,0.34600000000000364,0.0,0.03200000000001069,0.0,0.0,0.0,0.0,0.0,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,5,0 days 00:01:37.663000,HARD,4.0,True,0 days 01:08:57,20,0 days 00:00:30.928000,0 days 00:00:42.706000,0 days 00:00:24.029000,1,97.663,4137.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,30.928,42.706,24.029,0,0,0,0.0,,,0.0,0,0,97.349,97.896,0.546999999999997,0.0,0.31399999999999295,0.016000000000005343,0.0,0.11599999999999966,0.0,0.0,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,6,0 days 00:01:37.896000,HARD,5.0,True,0 days 01:10:34.896000,20,0 days 00:00:31.013000,0 days 00:00:42.852000,0 days 00:00:24.031000,1,97.896,4234.896,0.0,True,False,5.0,0.0,0.0,0.0,0.0,31.013,42.852,24.031,0,0,0,0.0,97.443,0.19119623427253948,2.36929352569924,0,0,97.663,97.682,0.019000000000005457,0.34600000000000364,0.2330000000000041,0.11533333333333455,0.0,0.11799999999999855,0.1886911056020747,0.17300000000000182,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,7,0 days 00:01:37.682000,HARD,6.0,True,0 days 01:12:12.578000,20,0 days 00:00:30.976000,0 days 00:00:42.750000,0 days 00:00:23.956000,1,97.682,4332.578,0.0,True,False,6.0,0.0,0.0,0.0,0.0,30.976,42.75,23.956,0,0,0,0.0,97.55625,0.2750871074162985,0.4571279300621487,0,0,97.896,97.82,-0.07600000000000762,0.5790000000000077,-0.21399999999999864,0.1930000000000026,0.0,-0.022999999999999687,0.15560500206184463,0.1930000000000026,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,8,0 days 00:01:37.820000,HARD,7.0,True,0 days 01:13:50.398000,20,0 days 00:00:31.038000,0 days 00:00:42.737000,0 days 00:00:24.045000,1,97.82,4430.398,0.0,True,False,7.0,0.0,0.0,0.0,0.0,31.038,42.737,24.045,0,0,0,0.0,97.5814,0.24478010540074432,0.9747524195618943,0,0,97.682,97.883,0.2009999999999934,0.3650000000000091,0.13799999999999102,0.11099999999999947,0.0,0.08900000000000219,0.15555545634917456,0.11099999999999947,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,9,0 days 00:01:37.883000,HARD,8.0,True,0 days 01:15:28.281000,20,0 days 00:00:31.041000,0 days 00:00:42.691000,0 days 00:00:24.151000,12,97.883,4528.281,0.0,True,False,8.0,0.0,0.0,0.0,0.0,31.041,42.691,24.151,0,0,1,0.0,97.68199999999999,0.2098153950500222,0.9579849941520597,0,0,97.82,98.37,0.5500000000000114,0.4709999999999894,0.06300000000000239,0.052333333333332156,0.0,0.19500000000000028,0.06676451153120172,0.052333333333332156,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,10,0 days 00:01:38.370000,HARD,9.0,True,0 days 01:17:06.651000,19,0 days 00:00:31.372000,0 days 00:00:42.839000,0 days 00:00:24.159000,21,98.37,4626.651,0.0,True,False,9.0,0.0,0.0,0.0,0.0,31.372,42.839,24.159,0,0,1,0.0,97.7888,0.1101939199774466,5.274338185981259,0,0,97.883,97.638,-0.24499999999999034,0.21999999999999886,0.487000000000009,-0.0043333333333350765,0.0,0.2029999999999994,0.07881941385217202,-0.0043333333333350765,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,11,0 days 00:01:37.638000,HARD,10.0,True,0 days 01:18:44.289000,19,0 days 00:00:31,0 days 00:00:42.573000,0 days 00:00:24.065000,1,97.638,4724.289,0.0,True,False,10.0,0.0,0.0,0.0,0.0,31.0,42.573,24.065,0,0,0,0.0,97.93019999999999,0.26008114118480863,-1.1234955316977333,0,0,98.37,97.706,-0.6640000000000015,0.6880000000000024,-0.7319999999999993,0.22933333333333414,0.0,0.019999999999999574,0.09200978208864498,0.22933333333333414,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,12,0 days 00:01:37.706000,HARD,11.0,True,0 days 01:20:21.995000,19,0 days 00:00:30.977000,0 days 00:00:42.629000,0 days 00:00:24.100000,1,97.706,4821.995,68.23999999999978,True,False,11.0,0.0,0.0,0.0,0.0,30.977,42.629,24.1,0,0,0,0.0,97.8786,0.2921759743715979,-0.5907398798659778,0,0,97.638,97.801,0.1629999999999967,0.0,0.06799999999999784,-0.06066666666666265,0.0,0.03500000000000014,0.10152930611404755,-0.06066666666666265,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,13,0 days 00:01:37.801000,HARD,12.0,True,0 days 01:21:59.796000,17,0 days 00:00:31.025000,0 days 00:00:42.677000,0 days 00:00:24.099000,1,97.801,4919.796,71.42799999999988,True,False,12.0,0.0,0.0,0.0,0.0,31.025,42.677,24.099,0,0,0,0.0,97.88340000000001,0.288310249557647,-0.28580322803796543,0,0,97.706,97.879,0.17300000000000182,0.06799999999999784,0.09499999999999886,-0.0589999999999975,0.0,0.03399999999999892,0.08664179130188836,-0.0589999999999975,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,14,0 days 00:01:37.879000,HARD,13.0,True,0 days 01:23:37.675000,17,0 days 00:00:30.998000,0 days 00:00:42.630000,0 days 00:00:24.251000,1,97.879,5017.675,2.1239999999997963,True,False,13.0,0.0,0.0,0.0,0.0,30.998,42.63,24.251,0,0,0,0.0,97.87960000000001,0.28947763298740803,-0.002072698998584828,0,0,97.801,98.11,0.3089999999999975,0.1629999999999967,0.07800000000000296,-0.18966666666666754,0.0,0.18599999999999994,0.09298010539895096,-0.18966666666666754,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,15,0 days 00:01:38.110000,HARD,14.0,True,0 days 01:25:15.785000,17,0 days 00:00:31.168000,0 days 00:00:42.609000,0 days 00:00:24.333000,1,98.11,5115.785,1.3010000000003856,True,False,14.0,0.0,0.0,0.0,0.0,31.168,42.609,24.333,0,0,0,0.0,97.8788,0.2894714148236273,0.7986971706372789,0,0,97.879,97.796,-0.08299999999999841,0.24099999999999966,0.23099999999999454,0.08033333333333322,0.0,0.2339999999999982,0.09067689893241834,0.08033333333333322,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,16,0 days 00:01:37.796000,HARD,15.0,True,0 days 01:26:53.581000,17,0 days 00:00:31.184000,0 days 00:00:42.535000,0 days 00:00:24.077000,1,97.796,5213.581,1.2229999999999563,True,False,15.0,0.0,0.0,0.0,0.0,31.184,42.535,24.077,0,0,0,0.0,97.8268,0.18291446088265773,-0.1683847184709902,0,0,98.11,97.891,-0.2189999999999941,0.4719999999999942,-0.31399999999999295,0.13466666666666546,0.0,-0.021999999999998465,0.10039521900967162,0.13466666666666546,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,17,0 days 00:01:37.891000,HARD,16.0,True,0 days 01:28:31.472000,17,0 days 00:00:31.181000,0 days 00:00:42.572000,0 days 00:00:24.138000,1,97.891,5311.472,1.0970000000006621,True,False,16.0,0.0,0.0,0.0,0.0,31.181,42.572,24.138,0,0,0,0.0,97.8584,0.1534121898676669,0.21249941108410544,0,0,97.796,98.216,0.4199999999999875,0.09000000000000341,0.09499999999999886,-0.0016666666666651508,0.0,0.06099999999999994,0.11022613120308547,-0.0016666666666651508,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,18,0 days 00:01:38.216000,HARD,17.0,True,0 days 01:30:09.688000,17,0 days 00:00:31.050000,0 days 00:00:42.946000,0 days 00:00:24.220000,1,98.216,5409.688,0.7989999999999782,True,False,17.0,0.0,0.0,0.0,0.0,31.05,42.946,24.22,0,0,0,0.0,97.8954,0.12760603434004628,2.51242036991495,0,0,97.891,97.862,-0.029000000000010573,0.09499999999999886,0.32499999999998863,0.004000000000000152,0.0,0.14299999999999713,0.10735827867472457,0.004000000000000152,0,1,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,19,0 days 00:01:37.862000,HARD,18.0,True,0 days 01:31:47.550000,17,0 days 00:00:31.070000,0 days 00:00:42.542000,0 days 00:00:24.250000,1,97.862,5507.55,0.5990000000001601,True,False,18.0,0.0,0.0,0.0,0.0,31.07,42.542,24.25,0,0,0,0.0,97.9784,0.17646614406166017,-0.6596166115542631,0,0,98.216,96.858,-1.3579999999999899,0.4199999999999875,-0.3539999999999992,0.03533333333333152,0.0,0.17299999999999827,0.10188866472772992,0.03533333333333152,0,1,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,22,0 days 00:01:36.858000,HARD,2.0,True,0 days 01:37:03.905000,19,0 days 00:00:30.754000,0 days 00:00:42.343000,0 days 00:00:23.761000,1,96.858,5823.905,56.887000000000626,True,False,2.0,0.0,0.0,0.0,0.0,30.754,42.343,23.761,0,0,0,0.0,97.975,0.17900558650497836,-6.240028715354787,1,0,97.862,96.725,-1.1370000000000005,0.06599999999998829,-1.0039999999999907,0.021999999999996096,0.0,-0.37700000000000244,0.09994348402972406,0.021999999999996096,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,23,0 days 00:01:36.725000,HARD,3.0,True,0 days 01:38:40.630000,19,0 days 00:00:30.667000,0 days 00:00:42.271000,0 days 00:00:23.787000,1,96.725,5920.63,57.78299999999945,True,False,3.0,0.0,0.0,0.0,0.0,30.667,42.271,23.787,0,0,0,0.0,97.7246,0.5109146699792393,-1.9564910908520576,1,1,96.858,96.626,-0.23199999999999932,0.0,-0.13300000000000978,-0.34433333333333377,0.0,0.0259999999999998,0.2217065628257316,-0.34433333333333377,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,24,0 days 00:01:36.626000,HARD,4.0,True,0 days 01:40:17.256000,19,0 days 00:00:30.673000,0 days 00:00:42.224000,0 days 00:00:23.729000,1,96.626,6017.256,60.59400000000005,True,False,4.0,0.0,0.0,0.0,0.0,30.673,42.224,23.729,0,0,0,0.0,97.51039999999999,0.6724636049631247,-1.315164112187874,0,1,96.725,96.652,-0.07299999999999329,0.0,-0.09899999999998954,-0.4969999999999999,0.0,-0.03200000000000003,0.22179314687338766,-0.4969999999999999,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,25,0 days 00:01:36.652000,HARD,5.0,True,0 days 01:41:53.908000,19,0 days 00:00:30.667000,0 days 00:00:42.124000,0 days 00:00:23.861000,1,96.652,6113.908,63.034999999999854,True,False,5.0,0.0,0.0,0.0,0.0,30.667,42.124,23.861,0,0,0,0.0,97.25739999999999,0.7290561020936591,-0.8303887701665726,0,0,96.626,96.548,-0.07800000000000296,0.0,0.02599999999999625,-0.41199999999999665,0.0,0.13200000000000145,0.21983471063505883,-0.41199999999999665,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,26,0 days 00:01:36.548000,HARD,6.0,True,0 days 01:43:30.456000,19,0 days 00:00:30.619000,0 days 00:00:42.152000,0 days 00:00:23.777000,1,96.548,6210.456,64.34599999999955,True,False,6.0,0.0,0.0,0.0,0.0,30.619,42.152,23.777,0,0,0,0.0,96.94460000000001,0.5206887746053366,-0.7616834073302523,0,0,96.652,96.647,-0.0049999999999954525,0.02599999999999625,-0.1039999999999992,-0.0686666666666677,0.0,0.04800000000000182,0.21792498709418429,-0.0686666666666677,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,27,0 days 00:01:36.647000,HARD,7.0,True,0 days 01:45:07.103000,19,0 days 00:00:30.719000,0 days 00:00:41.983000,0 days 00:00:23.945000,1,96.647,6307.103,65.98700000000008,True,False,7.0,0.0,0.0,0.0,0.0,30.719,41.983,23.945,0,0,0,0.0,96.6818,0.11706493924320571,-0.2972709013045483,0,0,96.548,97.254,0.7060000000000031,0.0,0.09900000000000375,-0.0589999999999975,0.0,0.21600000000000108,0.19705024739898352,-0.0589999999999975,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,28,0 days 00:01:37.254000,HARD,8.0,True,0 days 01:46:44.357000,19,0 days 00:00:31.001000,0 days 00:00:42.310000,0 days 00:00:23.943000,1,97.254,6404.357,0.0,True,False,8.0,0.0,0.0,0.0,0.0,31.001,42.31,23.943,0,0,0,0.0,96.6396,0.0633979494937812,9.6911651702595,0,0,96.647,96.837,0.18999999999999773,0.09900000000000375,0.6069999999999993,0.0070000000000002656,0.0,0.16600000000000037,0.0970360757656661,0.0070000000000002656,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,29,0 days 00:01:36.837000,HARD,9.0,True,0 days 01:48:21.194000,19,0 days 00:00:30.844000,0 days 00:00:42.049000,0 days 00:00:23.944000,1,96.837,6501.194,0.0,True,False,9.0,0.0,0.0,0.0,0.0,30.844,42.049,23.944,0,0,0,0.0,96.7454,0.28736005289534144,0.31876386114586724,0,0,97.254,96.691,-0.5630000000000024,0.7060000000000031,-0.4170000000000016,0.20066666666666796,0.0,0.16699999999999804,0.09846826900072957,0.20066666666666796,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,30,0 days 00:01:36.691000,HARD,10.0,True,0 days 01:49:57.885000,19,0 days 00:00:30.738000,0 days 00:00:41.973000,0 days 00:00:23.980000,1,96.691,6597.885,93.03600000000006,True,False,10.0,0.0,0.0,0.0,0.0,30.738,41.973,23.98,0,0,0,0.0,96.7876,0.28086170974344576,-0.3439415080405043,0,0,96.837,96.578,-0.25900000000000034,0.2890000000000015,-0.1460000000000008,0.09633333333333383,0.0,0.036999999999999034,0.06233137251817835,0.09633333333333383,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,31,0 days 00:01:36.578000,HARD,11.0,True,0 days 01:51:34.463000,17,0 days 00:00:30.717000,0 days 00:00:41.966000,0 days 00:00:23.895000,1,96.578,6694.463,93.17100000000028,True,False,11.0,0.0,0.0,0.0,0.0,30.717,41.966,23.895,0,0,0,0.0,96.7954,0.2766645983858635,-0.7857890068637929,0,0,96.691,96.935,0.24399999999999977,0.14300000000000068,-0.11299999999999955,0.014666666666665643,0.0,-0.04800000000000182,0.07965990208379613,0.014666666666665643,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,32,0 days 00:01:36.935000,HARD,12.0,True,0 days 01:53:11.398000,16,0 days 00:00:30.961000,0 days 00:00:41.987000,0 days 00:00:23.987000,1,96.935,6791.398,14.702000000000226,True,False,12.0,0.0,0.0,0.0,0.0,30.961,41.987,23.987,0,0,0,0.0,96.8014,0.27020788293462245,0.4944341317841055,0,0,96.578,96.784,0.20600000000000307,0.0,0.3569999999999993,-0.22533333333333397,0.0,0.09199999999999875,0.10941343610361656,-0.22533333333333397,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,33,0 days 00:01:36.784000,HARD,13.0,True,0 days 01:54:48.182000,15,0 days 00:00:30.819000,0 days 00:00:41.983000,0 days 00:00:23.982000,1,96.784,6888.182,14.622000000000298,True,False,13.0,0.0,0.0,0.0,0.0,30.819,41.983,23.982,0,0,0,0.0,96.85900000000001,0.25955249950637616,-0.28895888170077283,0,0,96.935,96.692,-0.2430000000000092,0.3569999999999993,-0.15099999999999625,0.03266666666666632,0.0,0.08699999999999974,0.09124527385021136,0.03266666666666632,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,34,0 days 00:01:36.692000,HARD,14.0,True,0 days 01:56:24.874000,15,0 days 00:00:30.777000,0 days 00:00:41.947000,0 days 00:00:23.968000,1,96.692,6984.874,4.426000000000386,True,False,14.0,0.0,0.0,0.0,0.0,30.777,41.947,23.968,0,0,0,0.0,96.76500000000001,0.1368301867279719,-0.533508005401987,0,0,96.784,96.959,0.17499999999999716,0.20600000000000307,-0.09200000000001296,0.031000000000001176,0.0,0.0730000000000004,0.07929375763576853,0.031000000000001176,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,35,0 days 00:01:36.959000,HARD,15.0,True,0 days 01:58:01.833000,14,0 days 00:00:30.812000,0 days 00:00:42.040000,0 days 00:00:24.107000,1,96.959,7081.833,3.1649999999999636,True,False,15.0,0.0,0.0,0.0,0.0,30.812,42.04,24.107,0,0,0,0.0,96.736,0.13306953069735397,1.6758156343631956,0,0,96.692,96.795,0.10300000000000864,0.11399999999999011,0.2670000000000101,0.0379999999999967,0.0,0.13899999999999935,0.05791977209899969,0.0379999999999967,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,36,0 days 00:01:36.795000,HARD,16.0,True,0 days 01:59:38.628000,13,0 days 00:00:30.860000,0 days 00:00:41.931000,0 days 00:00:24.004000,1,96.795,7178.628,2.2210000000004584,True,False,16.0,0.0,0.0,0.0,0.0,30.86,41.931,24.004,0,0,0,0.0,96.7896,0.16137626839163835,0.03346216921377598,0,0,96.959,96.723,-0.2360000000000042,0.3810000000000002,-0.16400000000000148,0.008000000000000304,0.0,0.036000000000001364,0.06974453383599366,0.008000000000000304,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,37,0 days 00:01:36.723000,HARD,17.0,True,0 days 02:01:15.351000,12,0 days 00:00:30.847000,0 days 00:00:41.940000,0 days 00:00:23.936000,1,96.723,7275.351,1.2390000000004875,True,False,17.0,0.0,0.0,0.0,0.0,30.847,41.94,23.936,0,0,0,0.0,96.833,0.11181010687771764,-0.9838108832174013,0,0,96.795,100.083,3.2879999999999967,0.10300000000000864,-0.07200000000000273,0.0036666666666652268,0.0,-0.03200000000000003,0.03712546296007551,0.0036666666666652268,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,38,0 days 00:01:40.083000,HARD,18.0,True,0 days 02:02:55.434000,14,0 days 00:00:32.593000,0 days 00:00:42.653000,0 days 00:00:24.837000,1,100.083,7375.434,6.1159999999999854,True,False,18.0,0.0,0.0,0.0,0.0,32.593,42.653,24.837,0,0,0,0.0,96.79060000000001,0.10333586018421055,31.861156370410285,0,0,96.723,97.476,0.7530000000000001,0.03100000000000591,3.3599999999999994,0.010333333333335304,0.0,0.9009999999999998,0.06359481110908308,0.010333333333335304,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,39,0 days 00:01:37.476000,HARD,19.0,True,0 days 02:04:32.910000,14,0 days 00:00:30.911000,0 days 00:00:42.495000,0 days 00:00:24.070000,1,97.476,7472.91,4.114999999999782,True,False,19.0,0.0,0.0,0.0,0.0,30.911,42.495,24.07,0,0,0,0.0,97.45039999999999,1.475287022921281,0.01735255553818924,0,0,100.083,97.088,-2.9950000000000045,3.3910000000000053,-2.6069999999999993,1.0413333333333317,0.0,0.13400000000000034,0.38380763410854635,1.0413333333333317,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,40,0 days 00:01:37.088000,HARD,20.0,True,0 days 02:06:09.998000,14,0 days 00:00:30.911000,0 days 00:00:42.126000,0 days 00:00:24.051000,1,97.088,7569.998,2.605000000000473,True,False,20.0,0.0,0.0,0.0,0.0,30.911,42.126,24.051,0,0,0,0.0,97.6072,1.4149594340474627,-0.36693631457323905,0,0,97.476,95.76,-1.715999999999994,0.7530000000000001,-0.38800000000000523,0.22699999999999912,0.0,0.11499999999999844,0.37876813487937416,0.22699999999999912,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,43,0 days 00:01:35.760000,SOFT,3.0,True,0 days 02:11:21.435000,18,0 days 00:00:30.369000,0 days 00:00:41.852000,0 days 00:00:23.539000,1,95.76,7881.435,44.91199999999935,False,True,3.0,0.0,0.0,0.0,0.0,30.369,41.852,23.539,0,0,0,0.0,97.63300000000001,1.4012956504606422,-1.3366201482066264,0,0,97.088,95.59,-1.4979999999999905,0.3649999999999949,-1.3279999999999887,0.12166666666666497,0.0,-0.5119999999999969,0.3804467111173388,0.12166666666666497,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,44,0 days 00:01:35.590000,SOFT,4.0,True,0 days 02:12:57.025000,17,0 days 00:00:30.232000,0 days 00:00:41.871000,0 days 00:00:23.487000,1,95.59,7977.025,45.952000000000226,False,True,4.0,0.0,0.0,0.0,0.0,30.232,41.871,23.487,0,0,0,0.0,97.426,1.6160258351895014,-1.1361204505648896,0,0,95.76,95.119,-0.6410000000000053,0.0,-0.1700000000000017,-1.4409999999999978,0.0,-0.052000000000003155,0.5081099290507901,-1.4409999999999978,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,45,0 days 00:01:35.119000,SOFT,5.0,True,0 days 02:14:32.144000,17,0 days 00:00:30.234000,0 days 00:00:41.321000,0 days 00:00:23.564000,1,95.119,8072.144,14.354999999999563,False,True,5.0,0.0,0.0,0.0,0.0,30.234,41.321,23.564,0,0,0,0.0,97.1994,1.8073535348680227,-1.1510752931644406,0,0,95.59,94.834,-0.7560000000000002,0.0,-0.47100000000000364,-0.6286666666666653,0.0,0.07700000000000173,0.5096937315682813,-0.6286666666666653,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,46,0 days 00:01:34.834000,SOFT,6.0,True,0 days 02:16:06.978000,17,0 days 00:00:30.170000,0 days 00:00:41.145000,0 days 00:00:23.519000,1,94.834,8166.978,14.814000000000306,False,True,6.0,0.0,0.0,0.0,0.0,30.17,41.145,23.519,0,0,0,0.0,96.20660000000001,1.01867109510381,-1.3474417862618626,0,0,95.119,95.226,0.10699999999999932,0.0,-0.2849999999999966,-0.6563333333333313,0.0,0.03200000000000003,0.26955018085692195,-0.6563333333333313,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,47,0 days 00:01:35.226000,SOFT,7.0,True,0 days 02:17:42.204000,17,0 days 00:00:30.362000,0 days 00:00:41.251000,0 days 00:00:23.613000,1,95.226,8262.204,14.929000000000087,False,True,7.0,0.0,0.0,0.0,0.0,30.362,41.251,23.613,0,0,0,0.0,95.6782,0.8699690799103321,-0.5197885884020306,0,0,94.834,95.146,0.3119999999999976,0.0,0.3919999999999959,-0.3086666666666673,0.0,0.12600000000000122,0.25588376267360013,-0.3086666666666673,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,48,0 days 00:01:35.146000,SOFT,8.0,True,0 days 02:19:17.350000,17,0 days 00:00:30.228000,0 days 00:00:41.355000,0 days 00:00:23.563000,1,95.146,8357.35,15.193999999999505,False,True,8.0,0.0,0.0,0.0,0.0,30.228,41.355,23.563,0,0,0,0.0,95.3058,0.37112154343296405,-0.43058669815235057,0,0,95.226,95.494,0.2680000000000007,0.3919999999999959,-0.0799999999999983,-0.12133333333333478,0.0,0.04400000000000048,0.25788989898792003,-0.12133333333333478,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,49,0 days 00:01:35.494000,SOFT,9.0,True,0 days 02:20:52.844000,17,0 days 00:00:30.323000,0 days 00:00:41.489000,0 days 00:00:23.682000,1,95.494,8452.844,15.21100000000115,False,True,9.0,0.0,0.0,0.0,0.0,30.323,41.489,23.682,0,0,0,0.0,95.183,0.27146086274097536,1.145653177624891,0,0,95.146,95.167,0.021000000000000796,0.3119999999999976,0.347999999999999,0.009000000000000341,0.0,0.16300000000000026,0.06550419833873442,0.009000000000000341,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,50,0 days 00:01:35.167000,SOFT,10.0,True,0 days 02:22:28.011000,16,0 days 00:00:30.130000,0 days 00:00:41.402000,0 days 00:00:23.635000,1,95.167,8548.011,2.003999999998996,False,True,10.0,0.0,0.0,0.0,0.0,30.13,41.402,23.635,0,0,0,0.0,95.16380000000001,0.23663938809943544,0.013522685406234688,0,0,95.494,95.529,0.03499999999999659,0.6599999999999966,-0.3269999999999982,0.21999999999999886,0.0,0.07200000000000273,0.055365151494419576,0.21999999999999886,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,51,0 days 00:01:35.529000,SOFT,11.0,True,0 days 02:24:03.540000,16,0 days 00:00:30.411000,0 days 00:00:41.374000,0 days 00:00:23.744000,1,95.529,8643.54,3.565999999998894,False,True,11.0,0.0,0.0,0.0,0.0,30.411,41.374,23.744,0,0,0,0.0,95.1734,0.23533762980040904,1.5110205720248884,0,0,95.167,95.921,0.7540000000000049,0.3329999999999984,0.36199999999999477,-0.019666666666665833,0.0,0.18100000000000094,0.05566686626710741,-0.019666666666665833,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
HUL,52,0 days 00:01:35.921000,SOFT,12.0,True,0 days 02:25:39.461000,16,0 days 00:00:30.525000,0 days 00:00:41.612000,0 days 00:00:23.784000,1,95.921,8739.461,6.27599999999984,False,True,12.0,0.0,0.0,0.0,0.0,30.525,41.612,23.784,0,0,0,0.0,95.3124,0.18451910470210187,3.2983034520060577,0,0,95.529,95.994,0.4650000000000034,0.38299999999999557,0.3920000000000101,0.12766666666666518,0.0,0.14899999999999736,0.058409759458501256,0.12766666666666518,0,0,2024,Bahrain Grand Prix,2024_Bahrain Grand Prix
