Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,12,0 days 00:01:32.567000,MEDIUM,12.0,True,0 days 01:17:00.073000,16.7,12,24.9,0 days 00:00:29.743000,0 days 00:00:37.380000,0 days 00:00:25.444000,1,92.567,4620.073,0.7779999999993379,False,False,True,False,12.0,0.0,0.0,29.743,37.38,25.444,0,0,0,0.0,92.9448,0.09933378075962616,-3.8033385733523097,1,0,92.981,92.769,-0.21199999999998909,0.18299999999999272,-0.4140000000000015,0.06099999999999758,0.0,-0.004000000000001336,0.07558240535997796,0.06099999999999758,0,1,2024,British Grand Prix,0.0,18,0.0
ALB,13,0 days 00:01:32.769000,MEDIUM,13.0,True,0 days 01:18:32.842000,16.6,12,24.8,0 days 00:00:29.864000,0 days 00:00:37.424000,0 days 00:00:25.481000,1,92.769,4712.842,1.0489999999999782,False,False,True,False,13.0,0.0,0.0,29.864,37.424,25.481,0,0,0,0.0,92.87039999999999,0.1965268429502846,-0.5159600514502495,0,1,92.567,92.538,-0.028999999999996362,0.0,0.2020000000000124,-0.12200000000000462,0.0,0.037000000000002586,0.08275687282637059,-0.12200000000000462,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,14,0 days 00:01:32.538000,MEDIUM,14.0,True,0 days 01:20:05.380000,16.5,12,24.6,0 days 00:00:29.682000,0 days 00:00:37.413000,0 days 00:00:25.443000,1,92.538,4805.38,1.1179999999994834,False,False,True,False,14.0,0.0,0.0,29.682,37.413,25.443,0,0,0,0.0,92.8646,0.19960160319998949,-1.6362594025498103,1,0,92.769,92.265,-0.5040000000000049,0.2020000000000124,-0.23100000000000875,-0.10133333333332928,0.0,-0.0009999999999976694,0.07282650616362182,-0.10133333333332928,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,15,0 days 00:01:32.265000,MEDIUM,15.0,True,0 days 01:21:37.645000,16.5,12,24.3,0 days 00:00:29.539000,0 days 00:00:37.395000,0 days 00:00:25.331000,1,92.265,4897.645,1.3959999999997308,False,False,True,False,15.0,0.0,0.0,29.539,37.395,25.331,0,0,0,0.0,92.7856,0.23986829719662833,-2.1703576757925953,1,1,92.538,93.178,0.6400000000000006,0.0,-0.27299999999999613,-0.14766666666666595,0.0,-0.11200000000000188,0.0724796523170468,-0.14766666666666595,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,16,0 days 00:01:33.178000,MEDIUM,16.0,True,0 days 01:23:10.823000,16.4,12,24.3,0 days 00:00:29.570000,0 days 00:00:37.652000,0 days 00:00:25.956000,1,93.178,4990.823,1.918999999999869,False,False,True,False,16.0,0.0,0.0,29.57,37.652,25.956,0,0,0,0.0,92.624,0.26832815730000564,2.064636099224576,0,1,92.265,94.873,2.608000000000004,0.0,0.9129999999999967,-0.10066666666666417,0.0,0.625,0.05566596805949012,-0.10066666666666417,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,17,0 days 00:01:34.873000,MEDIUM,17.0,True,0 days 01:24:45.696000,16.6,12,23.9,0 days 00:00:29.588000,0 days 00:00:37.832000,0 days 00:00:27.453000,1,94.873,5085.696,2.3040000000000873,False,False,True,False,17.0,0.0,0.0,29.588,37.832,27.453,0,0,0,0.0,92.6634,0.3390078170190411,6.517843804987842,0,0,93.178,95.323,2.144999999999996,0.9129999999999967,1.6950000000000074,0.13633333333333061,0.0,2.122,0.2937473404134922,0.13633333333333061,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,18,0 days 00:01:35.323000,MEDIUM,18.0,True,0 days 01:26:21.019000,16.4,12,23.2,0 days 00:00:30.198000,0 days 00:00:37.694000,0 days 00:00:27.431000,1,95.323,5181.019,1.8809999999994034,False,False,True,False,18.0,0.0,0.0,30.198,37.694,27.431,0,0,0,0.0,93.1246,1.0331042057798452,2.1279557160843385,0,0,94.873,104.619,9.745999999999995,2.608000000000004,0.44999999999998863,0.778333333333336,0.0,2.1000000000000014,0.932814933413911,0.778333333333336,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,19,0 days 00:01:44.619000,MEDIUM,19.0,True,0 days 01:28:05.638000,16.1,12,22.5,0 days 00:00:34.216000,0 days 00:00:41.761000,0 days 00:00:28.642000,1,104.619,5285.638,1.3519999999998618,False,False,True,False,19.0,0.0,0.0,34.216,41.761,28.642,0,0,0,0.0,93.6354,1.3848416154925407,7.9313041124154156,0,0,95.323,96.53,1.2070000000000078,3.0579999999999927,9.296000000000006,1.019333333333331,0.0,2.686,1.0993069180169843,1.019333333333331,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,20,0 days 00:01:36.530000,MEDIUM,20.0,True,0 days 01:29:42.168000,15.6,11,22.1,0 days 00:00:31.395000,0 days 00:00:38.624000,0 days 00:00:26.511000,1,96.53,5382.168,0.9380000000001019,False,False,True,False,20.0,0.0,0.0,31.395,38.624,26.511,0,0,0,0.0,96.0516,4.947631130147028,0.09669273788116682,0,0,104.619,93.646,-10.972999999999999,12.354,-8.088999999999999,3.8136666666666676,0.0,-0.9200000000000017,1.1743509696849583,3.8136666666666676,0,1,2024,British Grand Prix,0.0,18,0.0
ALB,21,0 days 00:01:33.646000,MEDIUM,21.0,True,0 days 01:31:15.814000,15.4,11,22.1,0 days 00:00:30.170000,0 days 00:00:37.757000,0 days 00:00:25.719000,1,93.646,5475.814,0.9239999999999782,False,False,True,False,21.0,0.0,0.0,30.17,37.757,25.719,0,0,0,0.0,96.9046,4.476848701933084,-0.7278780715982097,0,0,96.53,93.086,-3.4440000000000026,3.352000000000004,-2.8840000000000003,0.5523333333333321,0.0,-0.791999999999998,1.4678343912035863,0.5523333333333321,0,1,2024,British Grand Prix,0.0,18,0.0
ALB,22,0 days 00:01:33.086000,MEDIUM,22.0,True,0 days 01:32:48.900000,15.2,11,22.0,0 days 00:00:29.764000,0 days 00:00:37.685000,0 days 00:00:25.637000,1,93.086,5568.9,0.6640000000006694,False,False,True,False,22.0,0.0,0.0,29.764,37.685,25.637,0,0,0,0.0,96.9982,4.383372525807032,-0.892509130120013,0,0,93.646,92.891,-0.7549999999999955,0.0,-0.5600000000000023,-0.5589999999999975,0.0,-0.08200000000000074,1.746529472983494,-0.5589999999999975,0,1,2024,British Grand Prix,0.0,18,0.0
ALB,23,0 days 00:01:32.891000,MEDIUM,23.0,True,0 days 01:34:21.791000,15.1,11,21.9,0 days 00:00:29.758000,0 days 00:00:37.613000,0 days 00:00:25.520000,1,92.891,5661.791,1.6219999999993888,False,False,True,False,23.0,0.0,0.0,29.758,37.613,25.52,0,0,0,0.0,96.6408,4.6638497724519326,-0.8040138904449758,0,0,93.086,93.96,0.8739999999999952,0.0,-0.19499999999999318,-3.8443333333333336,0.0,-0.11700000000000088,1.681856949921723,-3.8443333333333336,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,24,0 days 00:01:33.960000,MEDIUM,24.0,True,0 days 01:35:55.751000,15.1,11,22.0,0 days 00:00:29.631000,0 days 00:00:38.141000,0 days 00:00:26.188000,1,93.96,5755.751,1.2869999999993524,False,False,True,False,24.0,0.0,0.0,29.631,38.141,26.188,0,0,0,0.0,96.1544,4.953469925214037,-0.44300258871667275,0,0,92.891,95.612,2.7209999999999894,0.0,1.0689999999999884,-1.2129999999999985,0.0,0.6679999999999993,1.465311229739266,-1.2129999999999985,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,25,0 days 00:01:35.612000,MEDIUM,25.0,True,0 days 01:37:31.363000,15.1,11,22.0,0 days 00:00:29.917000,0 days 00:00:38.761000,0 days 00:00:26.934000,1,95.612,5851.363,0.8249999999998181,False,False,True,False,25.0,0.0,0.0,29.917,38.761,26.934,0,0,0,0.0,94.0226,1.4654810814200556,1.0845585249451766,0,0,93.96,103.771,9.811000000000007,1.0689999999999884,1.652000000000001,0.10466666666666431,0.0,1.4140000000000015,0.6386100531623347,0.10466666666666431,0,1,2024,British Grand Prix,0.0,18,0.0
ALB,26,0 days 00:01:43.771000,MEDIUM,26.0,True,0 days 01:39:15.134000,15.1,11,21.4,0 days 00:00:30.626000,0 days 00:00:43.153000,0 days 00:00:29.992000,1,103.771,5955.134,2.5200000000004366,False,False,True,False,26.0,0.0,0.0,30.626,43.153,29.992,0,0,0,0.0,93.83899999999998,1.0794827465041303,9.200702866409374,0,0,95.612,101.726,6.114000000000004,2.7209999999999894,8.159000000000006,0.8419999999999987,0.0,4.472000000000001,0.8448728898479345,0.8419999999999987,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,29,0 days 00:01:41.726000,INTERMEDIATE,2.0,True,0 days 01:44:53.073000,14.9,11,20.7,0 days 00:00:32.027000,0 days 00:00:41.290000,0 days 00:00:28.409000,1,101.726,6293.073,4.046999999999571,False,True,False,False,2.0,0.0,0.0,32.027,41.29,28.409,0,0,0,0.0,95.864,4.548774065613717,1.2886988703865419,0,0,103.771,103.271,-0.5,10.879999999999995,-2.0450000000000017,3.626666666666665,0.0,2.221,1.8965502893411512,3.626666666666665,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,30,0 days 00:01:43.271000,INTERMEDIATE,3.0,True,0 days 01:46:36.344000,14.7,11,20.7,0 days 00:00:32.255000,0 days 00:00:41.744000,0 days 00:00:29.272000,1,103.271,6396.344,2.9089999999996508,False,True,False,False,3.0,0.0,0.0,32.255,41.744,29.272,0,0,0,0.0,97.592,4.8600725817625205,1.1685010675170813,0,0,101.726,103.229,1.5030000000000001,8.834999999999994,1.5450000000000017,2.5886666666666684,0.0,2.3379999999999974,1.7605923151030745,2.5886666666666684,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,31,0 days 00:01:43.229000,INTERMEDIATE,4.0,True,0 days 01:48:19.573000,14.6,11,20.7,0 days 00:00:32.454000,0 days 00:00:41.623000,0 days 00:00:29.152000,1,103.229,6499.573,3.7399999999997817,False,True,False,False,4.0,0.0,0.0,32.454,41.623,29.152,0,0,0,0.0,99.66799999999999,4.557520762432103,0.7813458644782331,0,0,103.271,104.304,1.0330000000000013,9.311000000000007,-0.04200000000000159,2.553000000000002,0.0,0.7430000000000021,1.4268615209613027,2.553000000000002,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,32,0 days 00:01:44.304000,INTERMEDIATE,5.0,True,0 days 01:50:03.877000,14.5,11,20.7,0 days 00:00:32.626000,0 days 00:00:42.125000,0 days 00:00:29.553000,1,104.304,6603.877,4.519999999999527,False,True,False,False,5.0,0.0,0.0,32.626,42.125,29.553,0,0,0,0.0,101.5218,3.3911858840234004,0.8204209663373336,0,0,103.229,104.82,1.590999999999994,7.617000000000004,1.0750000000000028,-0.1806666666666672,0.0,1.144000000000002,1.4066845062059936,-0.1806666666666672,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,33,0 days 00:01:44.820000,INTERMEDIATE,6.0,True,0 days 01:51:48.697000,14.6,11,21.2,0 days 00:00:32.729000,0 days 00:00:42.557000,0 days 00:00:29.534000,1,104.82,6708.697,4.96599999999944,False,True,False,False,6.0,0.0,0.0,32.729,42.557,29.534,0,0,0,0.0,103.26019999999998,0.9624571159274786,1.6206436361550483,0,0,104.304,105.216,0.9119999999999919,2.578000000000003,0.5159999999999911,0.8593333333333343,0.0,0.3819999999999979,1.4506989005303614,0.8593333333333343,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,34,0 days 00:01:45.216000,INTERMEDIATE,7.0,True,0 days 01:53:33.913000,14.6,10,21.3,0 days 00:00:33.108000,0 days 00:00:42.763000,0 days 00:00:29.345000,1,105.216,6813.913,5.885000000000218,False,True,False,False,7.0,0.0,0.0,33.108,42.763,29.345,0,0,0,0.0,103.47,1.1892512350211875,1.468150672106629,0,0,104.82,105.202,0.382000000000005,3.093999999999994,0.3960000000000008,0.5163333333333308,0.0,0.19299999999999784,0.8777068417188052,0.5163333333333308,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,35,0 days 00:01:45.202000,INTERMEDIATE,8.0,True,0 days 01:55:19.115000,14.6,10,21.2,0 days 00:00:33.118000,0 days 00:00:43.020000,0 days 00:00:29.064000,1,105.202,6919.115,6.239999999999782,False,True,False,False,8.0,0.0,0.0,33.118,43.02,29.064,0,0,0,0.0,104.168,0.8983643470215019,1.150980672182935,0,0,105.216,103.075,-2.140999999999991,1.9869999999999948,-0.013999999999995794,0.6623333333333316,0.0,-0.2809999999999988,0.8517925216858859,0.6623333333333316,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,36,0 days 00:01:43.075000,INTERMEDIATE,9.0,True,0 days 01:57:02.190000,14.6,10,22.5,0 days 00:00:32.953000,0 days 00:00:42.030000,0 days 00:00:28.092000,1,103.075,7022.19,6.776000000000749,False,True,False,False,9.0,0.0,0.0,32.953,42.03,28.092,0,0,0,0.0,104.5542,0.8287081512808684,-1.784946844934142,1,0,105.202,100.273,-4.929000000000002,1.972999999999999,-2.1269999999999953,0.29933333333333206,0.0,-0.9720000000000013,0.541194696943717,0.29933333333333206,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,37,0 days 00:01:40.273000,INTERMEDIATE,10.0,True,0 days 01:58:42.463000,14.6,10,24.2,0 days 00:00:31.870000,0 days 00:00:40.870000,0 days 00:00:27.533000,1,100.273,7122.463,11.804000000000087,False,True,False,False,10.0,0.0,0.0,31.87,40.87,27.533,0,0,0,0.0,104.5234,0.8908090704518856,-4.771392816918529,1,1,103.075,90.889,-12.186000000000007,0.0,-2.8020000000000067,-0.5816666666666634,0.0,-0.5589999999999975,0.7861651862045291,-0.5816666666666634,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,40,0 days 00:01:30.889000,MEDIUM,2.0,True,0 days 02:03:48.873000,15.3,10,24.2,0 days 00:00:29.039000,0 days 00:00:36.956000,0 days 00:00:24.894000,1,90.889,7428.873,11.345000000000255,False,False,True,False,2.0,0.0,0.0,29.039,36.956,24.894,0,0,0,0.0,103.7172,2.1179078591854212,-6.057015155009588,1,1,100.273,90.715,-9.557999999999993,0.0,-9.384,-1.647666666666666,0.0,-2.639000000000003,0.5507642871501381,-1.647666666666666,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,41,0 days 00:01:30.715000,MEDIUM,3.0,True,0 days 02:05:19.588000,15.3,10,24.7,0 days 00:00:28.644000,0 days 00:00:36.947000,0 days 00:00:25.124000,1,90.715,7519.588,11.240000000000691,False,False,True,False,3.0,0.0,0.0,28.644,36.947,25.124,0,0,0,0.0,100.931,5.9681263810344545,-1.7117599976542817,1,1,90.889,90.458,-0.4309999999999974,0.0,-0.17399999999999238,-4.771000000000001,0.0,0.23000000000000043,1.0853205977958786,-4.771000000000001,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,42,0 days 00:01:30.458000,MEDIUM,4.0,True,0 days 02:06:50.046000,15.3,10,24.9,0 days 00:00:28.921000,0 days 00:00:36.742000,0 days 00:00:24.795000,1,90.458,7610.046,10.875,False,False,True,False,4.0,0.0,0.0,28.921,36.742,24.795,0,0,0,0.0,98.0308,6.826854341495751,-1.1092663796809257,0,1,90.715,90.126,-0.5889999999999986,0.0,-0.257000000000005,-4.12,0.0,-0.09899999999999665,1.0943124325346965,-4.12,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,43,0 days 00:01:30.126000,MEDIUM,5.0,True,0 days 02:08:20.172000,15.4,10,24.5,0 days 00:00:28.831000,0 days 00:00:36.486000,0 days 00:00:24.809000,1,90.126,7700.172,11.20300000000043,False,False,True,False,5.0,0.0,0.0,28.831,36.486,24.809,0,0,0,0.0,95.082,6.1005705470881475,-0.8123830323322019,0,0,90.458,90.74,0.2819999999999965,0.0,-0.33199999999999363,-3.271666666666666,0.0,0.013999999999999346,1.1204444207545528,-3.271666666666666,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,44,0 days 00:01:30.740000,MEDIUM,6.0,True,0 days 02:09:50.912000,15.5,10,25.0,0 days 00:00:28.967000,0 days 00:00:36.502000,0 days 00:00:25.271000,1,90.74,7790.912,10.786999999999352,False,False,True,False,6.0,0.0,0.0,28.967,36.502,25.271,0,0,0,0.0,92.4922,4.359082781962202,-0.40196529583025375,0,0,90.126,90.406,0.28000000000000114,0.0,0.6139999999999901,-0.25433333333333036,0.0,0.4759999999999991,1.1699932905790549,-0.25433333333333036,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,45,0 days 00:01:30.406000,MEDIUM,7.0,True,0 days 02:11:21.318000,15.5,9,25.0,0 days 00:00:29.201000,0 days 00:00:36.600000,0 days 00:00:24.605000,1,90.406,7881.318,0.6449999999995271,False,False,True,False,7.0,0.0,0.0,29.201,36.6,24.605,0,0,0,0.0,90.5856,0.3000621602257284,-0.598542648179582,0,0,90.74,90.234,-0.5060000000000002,0.6139999999999901,-0.333999999999989,0.008333333333330492,0.0,-0.19000000000000128,1.2687916692664736,0.008333333333330492,0,1,2024,British Grand Prix,0.0,18,0.0
ALB,46,0 days 00:01:30.234000,MEDIUM,8.0,True,0 days 02:12:51.552000,15.6,9,24.9,0 days 00:00:29.113000,0 days 00:00:36.438000,0 days 00:00:24.683000,1,90.234,7971.552,2.09900000000016,False,False,True,False,8.0,0.0,0.0,29.113,36.438,24.683,0,0,0,0.0,90.489,0.2518412198178267,-1.0125427449266164,0,0,90.406,90.148,-0.2580000000000098,0.28000000000000114,-0.17200000000001125,-0.01733333333333083,0.0,0.0779999999999994,0.26852411437336593,-0.01733333333333083,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,47,0 days 00:01:30.148000,MEDIUM,9.0,True,0 days 02:14:21.700000,15.7,9,25.2,0 days 00:00:29.107000,0 days 00:00:36.306000,0 days 00:00:24.735000,1,90.148,8061.7,2.9329999999999927,False,False,True,False,9.0,0.0,0.0,29.107,36.306,24.735,0,0,0,0.0,90.39280000000001,0.23525135493623006,-1.0405891182491613,0,0,90.234,90.068,-0.16599999999999682,0.10799999999998988,-0.08599999999999852,0.035999999999996625,0.0,0.129999999999999,0.2565096489413225,0.035999999999996625,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,48,0 days 00:01:30.068000,MEDIUM,10.0,True,0 days 02:15:51.768000,15.8,9,25.2,0 days 00:00:29.132000,0 days 00:00:36.381000,0 days 00:00:24.555000,1,90.068,8151.768,4.231999999999971,False,False,True,False,10.0,0.0,0.0,29.132,36.381,24.555,0,0,0,0.0,90.3308,0.25388422558192497,-1.0351174808030623,0,0,90.148,89.96,-0.1880000000000024,0.02199999999999136,-0.0799999999999983,-0.19733333333333292,0.0,-0.05000000000000071,0.24199338833943546,-0.19733333333333292,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,49,0 days 00:01:29.960000,MEDIUM,11.0,True,0 days 02:17:21.728000,15.8,9,25.4,0 days 00:00:29.038000,0 days 00:00:36.352000,0 days 00:00:24.570000,1,89.96,8241.728,5.352000000000771,False,False,True,False,11.0,0.0,0.0,29.038,36.352,24.57,0,0,0,0.0,90.3192,0.2665880717499092,-1.3473971196167132,0,0,90.068,89.828,-0.23999999999999488,0.0,-0.10800000000000409,-0.11266666666666936,0.0,0.015000000000000568,0.24936559506074774,-0.11266666666666936,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,50,0 days 00:01:29.828000,MEDIUM,12.0,True,0 days 02:18:51.556000,15.9,9,25.3,0 days 00:00:29.050000,0 days 00:00:36.201000,0 days 00:00:24.577000,1,89.828,8331.556,6.930999999998676,False,False,True,False,12.0,0.0,0.0,29.05,36.201,24.577,0,0,0,0.0,90.1632,0.16922529361575972,-1.9807913630281548,1,0,89.96,89.916,-0.04399999999999693,0.0,-0.1319999999999908,-0.09133333333333364,0.0,0.022000000000002018,0.12424894365748487,-0.09133333333333364,0,0,2024,British Grand Prix,0.0,18,0.0
ALB,51,0 days 00:01:29.916000,MEDIUM,13.0,True,0 days 02:20:21.472000,15.8,9,25.2,0 days 00:00:29.163000,0 days 00:00:36.248000,0 days 00:00:24.505000,1,89.916,8421.472,8.543999999999869,False,False,True,False,13.0,0.0,0.0,29.163,36.248,24.505,0,0,0,0.0,90.0476,0.15901194923445244,-0.8276107590252263,0,1,89.828,89.718,-0.10999999999999943,0.0,0.08799999999999386,-0.1066666666666644,0.0,-0.05000000000000071,0.06816890786862254,-0.1066666666666644,0,0,2024,British Grand Prix,0.0,18,0.0
ALO,2,0 days 00:01:33.202000,MEDIUM,2.0,True,0 days 01:01:29.420000,16.3,10,33.0,0 days 00:00:29.547000,0 days 00:00:38.343000,0 days 00:00:25.312000,1,93.202,3689.42,0.6469999999999345,False,False,True,False,2.0,0.0,0.0,29.547,38.343,25.312,0,0,0,0.0,89.898,0.13263483705023912,24.910499183171012,0,0,93.202,92.951,-0.2510000000000048,3.4839999999999947,0.0,-0.0806666666666634,0.0,0.9009999999999998,0.049028563103570684,0.0,0,1,2024,British Grand Prix,0.0,18,0.0
