Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,compound_nan,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
GAS,54,0 days 00:01:31.937000,MEDIUM,22.0,True,0 days 02:23:01.653000,25.9,13,34.9,0 days 00:00:30.752000,0 days 00:00:35.169000,0 days 00:00:26.016000,1,91.937,8581.653,2.1039999999993597,False,True,False,22.0,0.0,0.0,30.752,35.169,26.016,0,0,0,0.0,91.646,0.35090240808538237,0.8292904046676991,0,0,91.948,91.574,-0.3739999999999952,0.6439999999999912,-0.01099999999999568,0.18566666666666265,0.0,0.046999999999997044,0.03161803282938415,0.18566666666666265,0,0,2025,Miami Grand Prix,0.0,19,0.0
GAS,55,0 days 00:01:31.574000,MEDIUM,23.0,True,0 days 02:24:33.227000,25.9,13,34.9,0 days 00:00:30.492000,0 days 00:00:35.101000,0 days 00:00:25.981000,1,91.574,8673.227,1.6859999999996944,False,True,False,23.0,0.0,0.0,30.492,35.101,25.981,0,0,0,0.0,91.7726,0.3082649834154163,-0.6442509226951887,0,0,91.937,91.519,-0.41799999999999216,0.5459999999999923,-0.36299999999999955,0.14666666666666592,0.0,0.010000000000001563,0.03537937252128802,0.14666666666666592,0,0,2025,Miami Grand Prix,0.0,19,0.0
GAS,56,0 days 00:01:31.519000,MEDIUM,24.0,True,0 days 02:26:04.746000,26.0,13,34.9,0 days 00:00:30.511000,0 days 00:00:35.063000,0 days 00:00:25.945000,1,91.519,8764.746,3.584000000000742,False,True,False,24.0,0.0,0.0,30.511,35.063,25.945,0,0,0,0.0,91.80919999999999,0.2584737897739442,-1.1227443999400766,0,0,91.574,92.874,1.2999999999999972,0.07699999999999818,-0.05499999999999261,-0.1720000000000018,0.0,-0.0259999999999998,0.047504736605943135,-0.1720000000000018,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,4,0 days 00:01:34.546000,nan,,True,0 days 01:04:32.780000,26.5,12,38.6,0 days 00:00:32.714000,0 days 00:00:35.552000,0 days 00:00:26.280000,1,94.546,3872.78,0.49399999999968713,False,False,True,0.0,0.0,0.0,32.714,35.552,26.28,0,0,0,0.0,91.9704,0.5429100293787954,4.744064137011878,0,0,94.546,92.963,-1.5830000000000126,3.027000000000001,0.0,0.3123333333333325,0.0,0.33500000000000085,0.28009159216227764,0.0,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,5,0 days 00:01:32.963000,nan,,True,0 days 01:06:05.743000,26.4,12,38.4,0 days 00:00:31.473000,0 days 00:00:35.252000,0 days 00:00:26.238000,1,92.963,3965.743,0.724999999999909,False,False,True,0.0,0.0,0.0,31.473,35.252,26.238,0,0,0,0.0,,,0.0,0,0,94.546,93.291,-1.2550000000000097,0.0,-1.5830000000000126,0.0,0.0,0.0,0.0,0.0,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,6,0 days 00:01:33.291000,nan,,True,0 days 01:07:39.034000,26.5,12,38.5,0 days 00:00:31.599000,0 days 00:00:35.443000,0 days 00:00:26.249000,1,93.291,4059.034,0.5679999999997563,False,False,True,0.0,0.0,0.0,31.599,35.443,26.249,0,0,0,0.0,,,0.0,0,0,92.963,93.114,0.15100000000001046,0.0,0.32800000000000296,-0.7915000000000063,0.0,0.010999999999999233,0.0,0.0,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,7,0 days 00:01:33.114000,nan,,True,0 days 01:09:12.148000,26.6,12,38.9,0 days 00:00:31.600000,0 days 00:00:35.338000,0 days 00:00:26.176000,1,93.114,4152.148,1.0609999999996944,False,False,True,0.0,0.0,0.0,31.6,35.338,26.176,0,0,0,0.0,93.60000000000001,0.8355136144911225,-0.581678133750109,0,0,93.291,93.342,0.05100000000000193,0.32800000000000296,-0.1769999999999925,-0.41833333333333655,0.0,-0.062000000000001165,0.19031640321667917,-0.6275000000000048,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,8,0 days 00:01:33.342000,nan,,True,0 days 01:10:45.490000,26.6,12,38.9,0 days 00:00:31.670000,0 days 00:00:35.372000,0 days 00:00:26.300000,1,93.342,4245.49,1.3130000000001019,False,False,True,0.0,0.0,0.0,31.67,35.372,26.3,0,0,0,0.0,93.4785,0.7241806864772642,-0.18848887100813827,0,0,93.114,93.399,0.2849999999999966,0.15100000000001046,0.22799999999999443,-0.47733333333333405,0.0,0.12400000000000233,0.1789096606297909,-0.47733333333333405,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,9,0 days 00:01:33.399000,nan,,True,0 days 01:12:18.889000,26.7,12,39.0,0 days 00:00:31.831000,0 days 00:00:35.390000,0 days 00:00:26.178000,1,93.399,4338.889,1.1829999999999927,False,False,True,0.0,0.0,0.0,31.831,35.39,26.178,0,0,0,0.0,93.4512,0.6301227658163225,-0.08284099993177386,0,0,93.342,93.205,-0.13700000000000045,0.3790000000000049,0.05700000000000216,0.12633333333333496,0.0,0.0020000000000024443,0.1567427829279558,0.12633333333333496,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,10,0 days 00:01:33.205000,nan,,True,0 days 01:13:52.094000,26.6,12,38.5,0 days 00:00:31.544000,0 days 00:00:35.375000,0 days 00:00:26.286000,1,93.205,4432.094,1.417000000000371,False,False,True,0.0,0.0,0.0,31.544,35.375,26.286,0,0,0,0.0,93.2218,0.17974620997399382,-0.09346511396504076,0,0,93.399,93.095,-0.30400000000000205,0.43600000000000705,-0.19400000000000261,0.036000000000001364,0.0,0.11000000000000298,0.067490740105589,0.036000000000001364,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,11,0 days 00:01:33.095000,nan,,True,0 days 01:15:25.189000,26.6,12,38.5,0 days 00:00:31.587000,0 days 00:00:35.172000,0 days 00:00:26.336000,1,93.095,4525.189,1.8829999999998108,False,False,True,0.0,0.0,0.0,31.587,35.172,26.336,0,0,0,0.0,93.2702,0.11272399921939415,-1.5542386822083283,1,0,93.205,93.235,0.030000000000001137,0.09099999999999397,-0.10999999999999943,0.030333333333331325,0.0,0.1579999999999977,0.07842193570679212,0.030333333333331325,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,12,0 days 00:01:33.235000,nan,,True,0 days 01:16:58.424000,26.8,12,38.2,0 days 00:00:31.624000,0 days 00:00:35.391000,0 days 00:00:26.220000,1,93.235,4618.424,2.029000000000451,False,False,True,0.0,0.0,0.0,31.624,35.391,26.22,0,0,0,0.0,93.231,0.13546770832937977,0.029527332006526477,0,1,93.095,93.145,0.04999999999999716,0.0,0.14000000000000057,-0.0823333333333333,0.0,0.04199999999999804,0.09252459132576607,-0.0823333333333333,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,13,0 days 00:01:33.145000,nan,,True,0 days 01:18:31.569000,26.7,12,38.2,0 days 00:00:31.695000,0 days 00:00:35.296000,0 days 00:00:26.154000,1,93.145,4711.569,2.2859999999991487,False,False,True,0.0,0.0,0.0,31.695,35.296,26.154,0,0,0,0.0,93.2552,0.11916878785997062,-0.9247387841982304,0,0,93.235,93.641,0.4060000000000059,0.14000000000000057,-0.09000000000000341,-0.05466666666666716,0.0,-0.06599999999999895,0.06361760762556179,-0.05466666666666716,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,14,0 days 00:01:33.641000,nan,,True,0 days 01:20:05.210000,26.6,12,37.6,0 days 00:00:32.115000,0 days 00:00:35.293000,0 days 00:00:26.233000,1,93.641,4805.21,1.8479999999999563,False,False,True,0.0,0.0,0.0,32.115,35.293,26.233,0,0,0,0.0,93.21579999999999,0.11581537030987721,3.6713607085341695,0,0,93.145,93.241,0.09600000000000364,0.04999999999999716,0.4960000000000093,-0.020000000000000757,0.0,0.07900000000000063,0.08815440998611389,-0.020000000000000757,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,15,0 days 00:01:33.241000,nan,,True,0 days 01:21:38.451000,26.5,12,37.6,0 days 00:00:31.658000,0 days 00:00:35.374000,0 days 00:00:26.209000,1,93.241,4898.451,2.1539999999995416,False,False,True,0.0,0.0,0.0,31.658,35.374,26.209,0,0,0,0.0,93.26419999999999,0.21746999793078653,-0.10668138235496903,0,0,93.641,93.151,-0.4900000000000091,0.5460000000000065,-0.4000000000000057,0.18200000000000216,0.0,0.054999999999999716,0.08449733723615152,0.18200000000000216,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,16,0 days 00:01:33.151000,nan,,True,0 days 01:23:11.602000,26.6,12,37.7,0 days 00:00:31.527000,0 days 00:00:35.421000,0 days 00:00:26.203000,1,93.151,4991.602,2.780999999999949,False,False,True,0.0,0.0,0.0,31.527,35.421,26.203,0,0,0,0.0,93.2714,0.21560797758899472,-0.5584208958609016,0,0,93.241,93.366,0.125,0.1460000000000008,-0.09000000000000341,0.002000000000000076,0.0,0.04899999999999949,0.08059962779070283,0.002000000000000076,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,17,0 days 00:01:33.366000,nan,,True,0 days 01:24:44.968000,26.5,12,37.6,0 days 00:00:31.658000,0 days 00:00:35.451000,0 days 00:00:26.257000,1,93.366,5084.968,2.9960000000000946,False,False,True,0.0,0.0,0.0,31.658,35.451,26.257,0,0,0,0.0,93.2826,0.20536504084195312,0.40610612038969807,0,0,93.151,93.33,0.17900000000000205,0.006000000000000227,0.2150000000000034,0.002000000000000076,0.0,0.054000000000002046,0.05641542342303164,0.002000000000000076,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,18,0 days 00:01:33.330000,nan,,True,0 days 01:26:18.298000,26.8,12,37.8,0 days 00:00:31.601000,0 days 00:00:35.529000,0 days 00:00:26.200000,1,93.33,5178.298,3.5560000000004948,False,False,True,0.0,0.0,0.0,31.601,35.529,26.2,0,0,0,0.0,93.30879999999999,0.20612908576913105,0.10284817361365434,0,0,93.366,93.365,-0.0010000000000047748,0.22100000000000364,-0.036000000000001364,-0.09166666666666856,0.0,-0.0030000000000001137,0.057207516988591424,-0.09166666666666856,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,19,0 days 00:01:33.365000,nan,,True,0 days 01:27:51.663000,26.8,12,37.9,0 days 00:00:31.588000,0 days 00:00:35.490000,0 days 00:00:26.287000,1,93.365,5271.663,4.964000000000851,False,False,True,0.0,0.0,0.0,31.588,35.49,26.287,0,0,0,0.0,93.34580000000001,0.1848856403294164,0.10384797848970016,0,0,93.33,93.29,-0.03999999999999204,0.17900000000000205,0.03499999999999659,0.029666666666666213,0.0,0.08699999999999974,0.030169521043596628,0.029666666666666213,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,20,0 days 00:01:33.290000,nan,,True,0 days 01:29:24.953000,26.6,12,37.6,0 days 00:00:31.554000,0 days 00:00:35.465000,0 days 00:00:26.271000,1,93.29,5364.953,4.925999999999476,False,False,True,0.0,0.0,0.0,31.554,35.465,26.271,0,0,0,0.0,93.2906,0.09316812759745019,-0.006439970572167181,0,0,93.365,93.069,-0.29599999999999227,0.21399999999999864,-0.07499999999998863,0.07133333333333287,0.0,0.0710000000000015,0.03243146620182325,0.07133333333333287,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,21,0 days 00:01:33.069000,nan,,True,0 days 01:30:58.022000,26.6,12,37.8,0 days 00:00:31.457000,0 days 00:00:35.333000,0 days 00:00:26.279000,1,93.069,5458.022,5.139000000000124,False,False,True,0.0,0.0,0.0,31.457,35.333,26.279,0,0,0,0.0,93.3004,0.0891364123128987,-2.5960210198689846,1,0,93.29,92.032,-1.2580000000000098,0.13900000000001,-0.22100000000000364,-0.025333333333331137,0.0,0.07900000000000063,0.03399705869630515,-0.025333333333331137,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,24,0 days 00:01:32.032000,HARD,1.0,True,0 days 01:35:54.392000,26.8,15,37.7,0 days 00:00:31.017000,0 days 00:00:35.037000,0 days 00:00:25.978000,1,92.032,5754.392,2.869999999999891,True,False,False,1.0,0.0,0.0,31.017,35.037,25.978,0,0,0,0.0,93.284,0.12415917203337541,-10.083830131079301,1,1,93.069,91.644,-1.4249999999999972,0.0,-1.0370000000000061,-0.08699999999999856,0.0,-0.29299999999999926,0.036011109396962684,-0.08699999999999856,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,25,0 days 00:01:31.644000,HARD,2.0,True,0 days 01:37:26.036000,26.8,15,37.5,0 days 00:00:30.803000,0 days 00:00:34.835000,0 days 00:00:26.006000,1,91.644,5846.036,0.8239999999996144,True,False,False,2.0,0.0,0.0,30.803,34.835,26.006,0,0,0,0.0,93.0172,0.562701252886465,-2.440371321293405,1,1,92.032,91.853,-0.17900000000000205,0.0,-0.387999999999991,-0.4443333333333328,0.0,0.027999999999998693,0.16125507743944056,-0.4443333333333328,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,26,0 days 00:01:31.853000,HARD,3.0,True,0 days 01:38:57.889000,26.6,15,37.2,0 days 00:00:30.871000,0 days 00:00:35.016000,0 days 00:00:25.966000,1,91.853,5937.889,0.43400000000019645,True,False,False,3.0,0.0,0.0,30.871,35.016,25.966,0,0,0,0.0,92.67999999999999,0.7883282945575232,-1.0490553310206643,0,1,91.644,91.902,0.25799999999999557,0.0,0.20899999999998897,-0.548666666666667,0.0,-0.012000000000000455,0.162270761383559,-0.548666666666667,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,27,0 days 00:01:31.902000,HARD,4.0,True,0 days 01:40:29.791000,26.6,15,37.0,0 days 00:00:30.815000,0 days 00:00:35.139000,0 days 00:00:25.948000,1,91.902,6029.791,0.4920000000001892,True,False,False,4.0,0.0,0.0,30.815,35.139,25.948,0,0,0,0.0,92.3776,0.7488860393944884,-0.6350766004191323,0,0,91.853,91.233,-0.6199999999999903,0.20899999999998897,0.049000000000006594,-0.40533333333333604,0.0,-0.018000000000000682,0.15397499797044964,-0.40533333333333604,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,30,0 days 00:01:31.233000,HARD,7.0,True,0 days 01:45:45.553000,26.5,13,36.4,0 days 00:00:30.560000,0 days 00:00:34.783000,0 days 00:00:25.890000,1,91.233,6345.553,0.42299999999977445,True,False,False,7.0,0.0,0.0,30.56,34.783,25.89,0,0,0,0.0,92.1,0.5594045941891724,-1.549862137361709,1,0,91.902,91.671,-0.23099999999999454,0.25799999999999557,-0.6689999999999969,-0.043333333333331815,0.0,-0.05799999999999983,0.1449230830475252,-0.043333333333331815,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,31,0 days 00:01:31.671000,HARD,8.0,True,0 days 01:47:17.224000,26.5,13,36.0,0 days 00:00:30.679000,0 days 00:00:35.007000,0 days 00:00:25.985000,1,91.671,6437.224,0.6289999999999054,True,False,False,8.0,0.0,0.0,30.679,35.007,25.985,0,0,0,0.0,91.7328,0.31236309000896134,-0.197846678998527,0,1,91.233,91.309,0.0759999999999934,0.0,0.4380000000000024,-0.13700000000000045,0.0,0.09499999999999886,0.12800703105689087,-0.13700000000000045,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,34,0 days 00:01:31.309000,HARD,11.0,True,0 days 01:52:20.031000,26.2,12,36.1,0 days 00:00:30.606000,0 days 00:00:34.833000,0 days 00:00:25.870000,1,91.309,6740.031,0.5640000000003056,True,False,False,11.0,0.0,0.0,30.606,34.833,25.87,0,0,0,0.0,91.6606,0.26387364400399477,-1.3324559234672257,0,0,91.671,91.488,-0.18300000000000693,0.4380000000000024,-0.362000000000009,-0.06066666666666265,0.0,-0.019999999999999574,0.05787054518492068,-0.06066666666666265,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,35,0 days 00:01:31.488000,HARD,12.0,True,0 days 01:53:51.519000,26.1,12,35.8,0 days 00:00:30.663000,0 days 00:00:34.975000,0 days 00:00:25.850000,1,91.488,6831.519,0.5869999999995343,True,False,False,12.0,0.0,0.0,30.663,34.975,25.85,0,0,0,0.0,91.59360000000001,0.30798506457285685,-0.3428737693708163,0,0,91.309,91.73,0.4210000000000065,0.0759999999999934,0.17900000000000205,-0.19766666666666785,0.0,-0.019999999999999574,0.05749608682336516,-0.19766666666666785,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,36,0 days 00:01:31.730000,HARD,13.0,True,0 days 01:55:23.249000,26.1,11,35.5,0 days 00:00:30.729000,0 days 00:00:35.066000,0 days 00:00:25.935000,1,91.73,6923.249,0.5070000000005166,True,False,False,13.0,0.0,0.0,30.729,35.066,25.935,0,0,0,0.0,91.5206,0.2723220519898222,0.7689425019749352,0,0,91.488,91.747,0.25900000000000034,0.25499999999999545,0.24200000000000443,0.08499999999999848,0.0,0.0849999999999973,0.0579327195978226,0.08499999999999848,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,37,0 days 00:01:31.747000,HARD,14.0,True,0 days 01:56:54.996000,26.1,11,36.0,0 days 00:00:30.687000,0 days 00:00:35.056000,0 days 00:00:26.004000,1,91.747,7014.996,0.5069999999996071,True,False,False,14.0,0.0,0.0,30.687,35.056,26.004,0,0,0,0.0,91.48620000000001,0.21742975877268345,1.1994678257112354,0,0,91.73,91.452,-0.2780000000000058,0.4969999999999999,0.016999999999995907,0.019666666666665833,0.0,0.15399999999999991,0.06904563708156977,0.019666666666665833,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,38,0 days 00:01:31.452000,HARD,15.0,True,0 days 01:58:26.448000,26.2,11,36.0,0 days 00:00:30.547000,0 days 00:00:34.927000,0 days 00:00:25.978000,1,91.452,7106.448,0.657999999999447,True,False,False,15.0,0.0,0.0,30.547,34.927,25.978,0,0,0,0.0,91.589,0.18719642090581076,-0.7318515991763165,0,0,91.747,91.507,-0.23999999999999488,0.4380000000000024,-0.2950000000000017,0.1460000000000008,0.0,0.1280000000000001,0.07661396739498556,0.1460000000000008,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,39,0 days 00:01:31.507000,HARD,16.0,True,0 days 01:59:57.955000,26.2,11,35.7,0 days 00:00:30.686000,0 days 00:00:34.867000,0 days 00:00:25.954000,1,91.507,7197.955,0.7039999999997235,True,False,False,16.0,0.0,0.0,30.686,34.867,25.954,0,0,0,0.0,91.5452,0.18882716965507496,-0.20230139587310422,0,0,91.452,91.544,0.09199999999999875,0.14300000000000068,0.05500000000000682,-0.012000000000000455,0.0,0.019000000000001904,0.08176062622069342,-0.012000000000000455,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,40,0 days 00:01:31.544000,HARD,17.0,True,0 days 02:01:29.499000,26.2,11,35.5,0 days 00:00:30.724000,0 days 00:00:34.886000,0 days 00:00:25.934000,1,91.544,7289.499,0.7219999999997526,True,False,False,17.0,0.0,0.0,30.724,34.886,25.934,0,0,0,0.0,91.5848,0.14181925116127583,-0.28769013843971664,0,0,91.507,91.573,0.06599999999998829,0.05500000000000682,0.03699999999999193,-0.07433333333333299,0.0,-0.019999999999999574,0.07296368959969005,-0.07433333333333299,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,41,0 days 00:01:31.573000,HARD,18.0,True,0 days 02:03:01.072000,26.1,11,34.9,0 days 00:00:30.604000,0 days 00:00:35.053000,0 days 00:00:25.916000,1,91.573,7381.072,0.48800000000028376,True,False,False,18.0,0.0,0.0,30.604,35.053,25.916,0,0,0,0.0,91.596,0.13427397365068564,-0.17129157181156307,0,0,91.544,91.481,-0.06300000000000239,0.09199999999999875,0.028999999999996362,-0.06766666666666765,0.0,-0.018000000000000682,0.07296368959969005,-0.06766666666666765,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,42,0 days 00:01:31.481000,HARD,19.0,True,0 days 02:04:32.553000,26.1,11,34.9,0 days 00:00:30.590000,0 days 00:00:34.978000,0 days 00:00:25.913000,1,91.481,7472.553,0.5489999999999782,True,False,False,19.0,0.0,0.0,30.59,34.978,25.913,0,0,0,0.0,91.5646,0.1115360928127969,-0.7495331591032066,0,0,91.573,91.438,-0.1349999999999909,0.12099999999999511,-0.09199999999999875,0.0403333333333317,0.0,-0.0030000000000001137,0.08269099104497407,0.0403333333333317,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,43,0 days 00:01:31.438000,HARD,20.0,True,0 days 02:06:03.991000,26.0,11,35.3,0 days 00:00:30.549000,0 days 00:00:34.964000,0 days 00:00:25.925000,1,91.438,7563.991,0.7809999999999491,True,False,False,20.0,0.0,0.0,30.549,34.964,25.925,0,0,0,0.0,91.51140000000001,0.048293891952764054,-1.519860939594569,1,0,91.481,91.459,-0.02199999999999136,0.028999999999996362,-0.042999999999992156,-0.008666666666670153,0.0,0.012000000000000455,0.061706563670326134,-0.008666666666670153,0,1,2025,Miami Grand Prix,0.0,19,0.0
HAD,44,0 days 00:01:31.459000,HARD,21.0,True,0 days 02:07:35.450000,26.0,11,35.6,0 days 00:00:30.615000,0 days 00:00:34.914000,0 days 00:00:25.930000,1,91.459,7655.45,1.1580000000003565,True,False,False,21.0,0.0,0.0,30.615,34.914,25.93,0,0,0,0.0,91.5086,0.052794886115465456,-0.9394849321489213,0,1,91.438,91.512,0.07399999999999807,0.0,0.021000000000000796,-0.03533333333333152,0.0,0.01699999999999946,0.01744992836661591,-0.03533333333333152,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,45,0 days 00:01:31.512000,HARD,22.0,True,0 days 02:09:06.962000,26.0,11,35.7,0 days 00:00:30.644000,0 days 00:00:34.933000,0 days 00:00:25.935000,1,91.512,7746.962,1.7449999999998909,True,False,False,22.0,0.0,0.0,30.644,34.933,25.935,0,0,0,0.0,91.499,0.05732800362776331,0.2267652661414059,0,0,91.459,91.53,0.07099999999999795,0.021000000000000796,0.05299999999999727,-0.0379999999999967,0.0,0.021999999999998465,0.016861198059450033,-0.0379999999999967,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,46,0 days 00:01:31.530000,HARD,23.0,True,0 days 02:10:38.492000,26.0,11,35.4,0 days 00:00:30.751000,0 days 00:00:34.852000,0 days 00:00:25.927000,1,91.53,7838.492,2.0529999999998836,True,False,False,23.0,0.0,0.0,30.751,34.852,25.927,0,0,0,0.0,91.49260000000001,0.05264313820380418,0.7104439681236241,0,0,91.512,91.572,0.060000000000002274,0.07399999999999807,0.018000000000000682,0.010333333333335304,0.0,0.0019999999999988916,0.016355427233796037,0.010333333333335304,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,47,0 days 00:01:31.572000,HARD,24.0,True,0 days 02:12:10.064000,26.0,11,35.3,0 days 00:00:30.578000,0 days 00:00:35.104000,0 days 00:00:25.890000,1,91.572,7930.064,2.143000000000029,True,False,False,24.0,0.0,0.0,30.578,35.104,25.89,0,0,0,0.0,91.484,0.037583240945201955,2.3414691704825565,0,0,91.53,91.172,-0.3580000000000041,0.09199999999999875,0.04200000000000159,0.03066666666666625,0.0,-0.036999999999999034,0.010368220676663717,0.03066666666666625,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,48,0 days 00:01:31.172000,HARD,25.0,True,0 days 02:13:41.236000,26.0,11,35.3,0 days 00:00:30.564000,0 days 00:00:34.744000,0 days 00:00:25.864000,1,91.172,8021.236,2.5039999999999054,True,False,False,25.0,0.0,0.0,30.564,34.744,25.864,0,0,0,0.0,91.50219999999999,0.05414979224286679,-6.097899665413551,1,0,91.572,91.042,-0.5300000000000011,0.13400000000000034,-0.4000000000000057,0.037666666666666515,0.0,-0.0259999999999998,0.023657979626332575,0.037666666666666515,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,49,0 days 00:01:31.042000,HARD,26.0,True,0 days 02:15:12.278000,26.0,11,35.0,0 days 00:00:30.481000,0 days 00:00:34.689000,0 days 00:00:25.872000,1,91.042,8112.278,3.3859999999995125,True,False,False,26.0,0.0,0.0,30.481,34.689,25.872,0,0,0,0.0,91.449,0.16006873523566056,-2.542657686404483,1,1,91.172,90.997,-0.17499999999999716,0.0,-0.12999999999999545,-0.11333333333333447,0.0,0.007999999999999119,0.026101724080986568,-0.11333333333333447,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,50,0 days 00:01:30.997000,HARD,27.0,True,0 days 02:16:43.275000,26.0,11,35.1,0 days 00:00:30.467000,0 days 00:00:34.707000,0 days 00:00:25.823000,1,90.997,8203.275,4.031000000000859,True,False,False,27.0,0.0,0.0,30.467,34.707,25.823,0,0,0,0.0,91.3656,0.24148457507663115,-1.5263914884958245,1,1,91.042,90.971,-0.07099999999999795,0.0,-0.045000000000001705,-0.16266666666666652,0.0,-0.04100000000000037,0.024519380090042085,-0.16266666666666652,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,51,0 days 00:01:30.971000,HARD,28.0,True,0 days 02:18:14.246000,26.0,11,34.9,0 days 00:00:30.393000,0 days 00:00:34.720000,0 days 00:00:25.858000,1,90.971,8294.246,4.64600000000064,True,False,False,28.0,0.0,0.0,30.393,34.72,25.858,0,0,0,0.0,91.26259999999999,0.2714070743365701,-1.074400881822178,0,1,90.997,91.228,0.23099999999999454,0.0,-0.02599999999999625,-0.19166666666666762,0.0,0.03500000000000014,0.022509997778764265,-0.19166666666666762,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,52,0 days 00:01:31.228000,HARD,29.0,True,0 days 02:19:45.474000,25.9,11,34.9,0 days 00:00:30.498000,0 days 00:00:34.783000,0 days 00:00:25.947000,1,91.228,8385.474,5.183999999999287,True,False,False,29.0,0.0,0.0,30.498,34.783,25.947,0,0,0,0.0,91.1508,0.2478299820440012,0.31150387601724505,0,0,90.971,91.309,0.33799999999999386,0.0,0.2569999999999908,-0.0669999999999978,0.0,0.12399999999999878,0.032675679028904475,-0.0669999999999978,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,53,0 days 00:01:31.309000,HARD,30.0,True,0 days 02:21:16.783000,26.0,11,34.8,0 days 00:00:30.559000,0 days 00:00:34.878000,0 days 00:00:25.872000,1,91.309,8476.783,5.690000000000509,True,False,False,30.0,0.0,0.0,30.559,34.878,25.872,0,0,0,0.0,91.08200000000001,0.11242997820832695,2.019034456978817,0,0,91.228,91.217,-0.01099999999999568,0.2569999999999908,0.08100000000000307,0.06199999999999761,0.0,0.04899999999999949,0.06523419348777107,0.06199999999999761,0,0,2025,Miami Grand Prix,0.0,19,0.0
HAD,54,0 days 00:01:31.217000,HARD,31.0,True,0 days 02:22:48,25.9,11,34.9,0 days 00:00:30.336000,0 days 00:00:34.970000,0 days 00:00:25.911000,1,91.217,8568.0,6.266999999999825,True,False,False,31.0,0.0,0.0,30.336,34.97,25.911,0,0,0,0.0,91.10940000000001,0.15019753659739637,0.7163899118293264,0,0,91.309,91.128,-0.18099999999999739,0.33799999999999386,-0.09199999999999875,0.1039999999999992,0.0,0.053000000000000824,0.06046073105743903,0.1039999999999992,0,0,2025,Miami Grand Prix,0.0,19,0.0
