Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,14,0 days 00:01:19.436000,MEDIUM,14.0,True,0 days 01:21:51.943000,21.3,10,41.7,0 days 00:00:22.449000,0 days 00:00:25.434000,0 days 00:00:31.553000,1,79.436,4911.943,0.5349999999998545,False,True,14.0,0.0,0.0,22.449,25.434,31.553,0,0,0,0.0,79.6168,0.19399664945558767,-0.931974858882199,0,0,79.72,79.849,0.1290000000000049,0.36599999999999966,-0.2839999999999918,-0.03033333333333606,0.0,0.1960000000000015,0.210148756836675,-0.03033333333333606,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,15,0 days 00:01:19.849000,MEDIUM,15.0,True,0 days 01:23:11.792000,21.2,10,41.6,0 days 00:00:22.453000,0 days 00:00:25.533000,0 days 00:00:31.863000,1,79.849,4991.792,0.19200000000000728,False,True,15.0,0.0,0.0,22.453,25.533,31.863,0,0,0,0.0,79.5586,0.19630792138881092,1.479308618549498,0,0,79.436,80.496,1.059999999999988,0.08200000000000784,0.4129999999999967,0.027333333333335947,0.0,0.4540000000000006,0.21072327825847817,0.027333333333335947,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,16,0 days 00:01:20.496000,MEDIUM,16.0,True,0 days 01:24:32.288000,21.4,10,41.6,0 days 00:00:22.852000,0 days 00:00:25.567000,0 days 00:00:32.077000,1,80.496,5072.288,0.24100000000089494,False,True,16.0,0.0,0.0,22.852,25.567,32.077,0,0,0,0.0,79.56620000000001,0.2088568888018634,4.4518522004895935,0,0,79.849,80.927,1.078000000000003,0.49500000000000455,0.6469999999999914,0.12566666666666984,0.0,0.5239999999999974,0.24656094581259236,0.12566666666666984,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,17,0 days 00:01:20.927000,MEDIUM,17.0,True,0 days 01:25:53.215000,21.4,12,41.9,0 days 00:00:22.675000,0 days 00:00:25.603000,0 days 00:00:32.649000,1,80.927,5153.215,0.5209999999997308,False,True,17.0,0.0,0.0,22.675,25.603,32.649,0,0,0,0.0,79.7946,0.4281212445090544,2.6450451000126782,0,0,80.496,79.373,-1.1229999999999905,1.059999999999988,0.4310000000000116,0.25866666666666543,0.0,1.096,0.2070825922186597,0.25866666666666543,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,21,0 days 00:01:19.373000,HARD,3.0,True,0 days 01:32:00.062000,21.2,16,42.2,0 days 00:00:22.539000,0 days 00:00:25.411000,0 days 00:00:31.423000,1,79.373,5520.062,3.3270000000002256,True,False,3.0,0.0,0.0,22.539,25.411,31.423,0,0,0,0.0,80.0856,0.6099190929951053,-1.168351684976213,0,0,80.927,79.518,-1.409000000000006,1.4909999999999997,-1.554000000000002,0.4969999999999999,0.0,-0.4400000000000013,0.33073554390177023,0.4969999999999999,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,22,0 days 00:01:19.518000,HARD,4.0,True,0 days 01:33:19.580000,20.9,16,41.7,0 days 00:00:22.573000,0 days 00:00:25.443000,0 days 00:00:31.502000,1,79.518,5599.58,3.1260000000002037,True,False,4.0,0.0,0.0,22.573,25.443,31.502,0,0,0,0.0,80.0162,0.6778751359948028,-0.734943610623619,0,0,79.373,79.514,0.14099999999999113,0.0,0.14499999999999602,-0.15866666666666637,0.0,0.07900000000000063,0.5577060157466478,-0.15866666666666637,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,23,0 days 00:01:19.514000,HARD,5.0,True,0 days 01:34:39.094000,21.0,16,41.7,0 days 00:00:22.446000,0 days 00:00:25.505000,0 days 00:00:31.563000,1,79.514,5679.094,2.3109999999996944,True,False,5.0,0.0,0.0,22.446,25.505,31.563,0,0,0,0.0,80.0326,0.6611136816009576,-0.7844339248042196,0,0,79.518,79.111,-0.4069999999999965,0.14499999999999602,-0.0040000000000048885,-0.3259999999999981,0.0,0.14000000000000057,0.568962916190502,-0.3259999999999981,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,24,0 days 00:01:19.111000,HARD,6.0,True,0 days 01:35:58.205000,21.1,16,41.8,0 days 00:00:22.326000,0 days 00:00:25.333000,0 days 00:00:31.452000,1,79.111,5758.205,1.9099999999998545,True,False,6.0,0.0,0.0,22.326,25.333,31.452,0,0,0,0.0,79.9656,0.7001923307206209,-1.220521794519596,0,0,79.514,79.049,-0.4649999999999892,0.14099999999999113,-0.4029999999999916,-0.47100000000000364,0.0,0.029000000000003467,0.5709187332712073,-0.47100000000000364,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,25,0 days 00:01:19.049000,HARD,7.0,True,0 days 01:37:17.254000,21.1,16,41.8,0 days 00:00:22.403000,0 days 00:00:25.296000,0 days 00:00:31.350000,1,79.049,5837.254,1.5039999999999054,True,False,7.0,0.0,0.0,22.403,25.296,31.35,0,0,0,0.0,79.6886,0.7117670264910998,-0.8986086404607914,0,0,79.111,79.115,0.003999999999990678,0.0,-0.06199999999999761,-0.08733333333333348,0.0,-0.10200000000000031,0.5608152102074265,-0.08733333333333348,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,26,0 days 00:01:19.115000,HARD,8.0,True,0 days 01:38:36.369000,21.4,16,41.7,0 days 00:00:22.426000,0 days 00:00:25.283000,0 days 00:00:31.406000,1,79.115,5916.369,1.25,True,False,8.0,0.0,0.0,22.426,25.283,31.406,0,0,0,0.0,79.313,0.22165626542009007,-0.8932749977752785,0,0,79.049,79.006,-0.043000000000006366,0.0,0.06599999999998829,-0.15633333333333135,0.0,0.055999999999997385,0.23097553983052072,-0.15633333333333135,0,0,2022,Canadian Grand Prix,0.0,14,0.0
