Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,14,0 days 00:01:35.407000,MEDIUM,14.0,True,0 days 01:22:12.187000,9,0 days 00:00:35.459000,0 days 00:00:29.952000,0 days 00:00:29.996000,1,95.407,4932.187,1.78899999999976,False,True,14.0,0.0,0.0,0.0,0.0,35.459,29.952,29.996,0,0,0,0.0,94.92760000000001,0.044207465433352584,10.844322227039461,0,0,94.917,95.241,0.32399999999999807,0.025000000000005684,0.4899999999999949,0.008333333333335228,0.0,0.1609999999999978,0.07828345930016266,0.008333333333335228,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,15,0 days 00:01:35.241000,MEDIUM,15.0,True,0 days 01:23:47.428000,9,0 days 00:00:35.423000,0 days 00:00:29.958000,0 days 00:00:29.860000,1,95.241,5027.428,1.5740000000005239,False,True,15.0,0.0,0.0,0.0,0.0,35.423,29.958,29.86,0,0,0,0.0,95.0248,0.21815063602941043,0.9910583069345402,0,0,95.407,95.042,-0.3649999999999949,0.5150000000000006,-0.16599999999999682,0.13433333333333053,0.0,0.02400000000000091,0.07062223445912807,0.13433333333333053,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,16,0 days 00:01:35.042000,MEDIUM,16.0,True,0 days 01:25:22.470000,9,0 days 00:00:35.384000,0 days 00:00:29.822000,0 days 00:00:29.836000,1,95.042,5122.47,1.7049999999999272,False,True,16.0,0.0,0.0,0.0,0.0,35.384,29.822,29.836,0,0,0,0.0,95.09459999999999,0.22085357139977,-0.23816685266443816,0,0,95.241,95.295,0.054000000000002046,0.3370000000000033,-0.19899999999999807,0.11233333333333444,0.0,0.0,0.06789918998044081,0.11233333333333444,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,17,0 days 00:01:35.295000,MEDIUM,17.0,True,0 days 01:26:57.765000,9,0 days 00:00:35.441000,0 days 00:00:29.824000,0 days 00:00:30.030000,1,95.295,5217.765,1.431999999999789,False,True,17.0,0.0,0.0,0.0,0.0,35.441,29.824,30.03,0,0,0,0.0,95.1022,0.21758607492216314,0.8860861158921846,0,0,95.042,95.444,0.402000000000001,0.13800000000000523,0.2530000000000001,0.041666666666666664,0.0,0.19400000000000261,0.06983050909165665,0.041666666666666664,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,18,0 days 00:01:35.444000,MEDIUM,18.0,True,0 days 01:28:33.209000,9,0 days 00:00:35.556000,0 days 00:00:29.932000,0 days 00:00:29.956000,1,95.444,5313.209,1.0399999999999636,False,True,18.0,0.0,0.0,0.0,0.0,35.556,29.932,29.956,0,0,0,0.0,95.18039999999999,0.19791867016537343,1.3318602018685586,0,0,95.295,95.896,0.6009999999999991,0.3780000000000001,0.1490000000000009,-0.03733333333333159,0.0,0.120000000000001,0.09388024286291617,-0.03733333333333159,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,19,0 days 00:01:35.896000,MEDIUM,19.0,True,0 days 01:30:09.105000,9,0 days 00:00:35.966000,0 days 00:00:29.856000,0 days 00:00:30.074000,1,95.896,5409.105,0.5530000000007931,False,True,19.0,0.0,0.0,0.0,0.0,35.966,29.856,30.074,0,0,0,0.0,95.2858,0.15909651158973975,3.835407790546165,0,0,95.444,95.854,0.4099999999999966,0.402000000000001,0.4519999999999982,0.06766666666666765,0.0,0.2380000000000031,0.08475376097849599,0.06766666666666765,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,20,0 days 00:01:35.854000,MEDIUM,20.0,True,0 days 01:31:44.959000,8,0 days 00:00:35.678000,0 days 00:00:30.038000,0 days 00:00:30.138000,1,95.854,5504.959,0.2600000000002183,False,True,20.0,0.0,0.0,0.0,0.0,35.678,30.038,30.138,0,0,0,0.0,95.3836,0.32057651192815184,1.46735641101936,0,0,95.896,96.443,0.546999999999997,0.8539999999999992,-0.04200000000000159,0.2846666666666664,0.0,0.18200000000000216,0.10356254149063865,0.2846666666666664,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,21,0 days 00:01:36.443000,MEDIUM,21.0,True,0 days 01:33:21.402000,8,0 days 00:00:36.132000,0 days 00:00:30.131000,0 days 00:00:30.180000,1,96.443,5601.402,0.26199999999971624,False,True,21.0,0.0,0.0,0.0,0.0,36.132,30.131,30.18,0,0,0,0.0,95.5062,0.3663552920322224,2.557080572805253,0,0,95.854,94.686,-1.1679999999999922,0.8119999999999976,0.5889999999999986,0.1863333333333325,0.0,0.2240000000000002,0.09226700385294966,0.1863333333333325,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,24,0 days 00:01:34.686000,HARD,2.0,True,0 days 01:38:27.780000,14,0 days 00:00:35.396000,0 days 00:00:29.791000,0 days 00:00:29.499000,1,94.686,5907.78,2.213999999999942,True,False,2.0,0.0,0.0,0.0,0.0,35.396,29.791,29.499,0,0,0,0.0,95.7864,0.44900367481792647,-2.450759451904735,1,0,96.443,94.623,-1.8199999999999932,1.1479999999999961,-1.7569999999999908,0.3329999999999984,0.0,-0.5750000000000028,0.045899891067409195,0.3329999999999984,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,25,0 days 00:01:34.623000,HARD,3.0,True,0 days 01:40:02.403000,13,0 days 00:00:35.484000,0 days 00:00:29.643000,0 days 00:00:29.496000,1,94.623,6002.403,0.6340000000000146,True,False,3.0,0.0,0.0,0.0,0.0,35.484,29.643,29.496,0,0,0,0.0,95.6646,0.652236000233045,-1.5969679680787674,1,1,94.686,94.46,-0.2260000000000133,0.0,-0.06300000000000239,-0.40333333333333127,0.0,-0.0030000000000001137,0.3456243625672261,-0.40333333333333127,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
