Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
GAS,41,0 days 00:01:16.515000,MEDIUM,15.0,True,0 days 02:22:08.381000,20.5,9,46.6,0 days 00:00:19.516000,0 days 00:00:39.520000,0 days 00:00:17.479000,1,76.515,8528.381,4.533000000001266,True,False,15.0,0.0,0.0,19.516,39.52,17.479,0,0,0,0.0,76.1008,0.3090156953943896,1.340384990708514,0,0,76.385,76.263,-0.12199999999999989,0.6750000000000114,0.12999999999999545,0.14133333333333553,0.0,0.06099999999999994,0.12247571187790667,0.14133333333333553,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,42,0 days 00:01:16.263000,MEDIUM,16.0,True,0 days 02:23:24.644000,20.5,9,47.1,0 days 00:00:19.437000,0 days 00:00:39.469000,0 days 00:00:17.357000,1,76.263,8604.644,4.121999999999389,True,False,16.0,0.0,0.0,19.437,39.469,17.357,0,0,0,0.0,76.26180000000001,0.2603818350040694,0.004608616418954298,0,0,76.515,76.63,0.11499999999999488,0.554000000000002,-0.25199999999999534,0.17100000000000173,0.0,-0.06099999999999994,0.10119041456580734,0.17100000000000173,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,43,0 days 00:01:16.630000,MEDIUM,17.0,True,0 days 02:24:41.274000,20.4,8,47.1,0 days 00:00:19.515000,0 days 00:00:39.547000,0 days 00:00:17.568000,1,76.63,8681.274,0.9909999999999854,True,False,17.0,0.0,0.0,19.515,39.547,17.568,0,0,0,0.0,76.3222,0.20154081472517937,1.527234076232726,0,0,76.263,77.03,0.7669999999999959,0.2610000000000099,0.3669999999999902,-0.06099999999999758,0.0,0.21100000000000207,0.13391975209057083,-0.06099999999999758,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,44,0 days 00:01:17.030000,MEDIUM,18.0,True,0 days 02:25:58.304000,20.3,8,47.1,0 days 00:00:19.624000,0 days 00:00:39.785000,0 days 00:00:17.621000,1,77.03,8758.304,1.3829999999998108,True,False,18.0,0.0,0.0,19.624,39.785,17.621,0,0,0,0.0,76.4478,0.13766880547201982,4.228989987992074,0,0,76.63,76.619,-0.01099999999999568,0.3669999999999902,0.4000000000000057,0.08166666666666345,0.0,0.26399999999999935,0.14018309455850972,0.08166666666666345,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,45,0 days 00:01:16.619000,MEDIUM,19.0,True,0 days 02:27:14.923000,20.3,8,47.1,0 days 00:00:19.661000,0 days 00:00:39.328000,0 days 00:00:17.630000,1,76.619,8834.923,2.6859999999996944,True,False,19.0,0.0,0.0,19.661,39.328,17.63,0,0,0,0.0,76.56460000000001,0.29434384654702206,0.18481786060133037,0,0,77.03,74.521,-2.5090000000000003,0.7669999999999959,-0.41100000000000136,0.17166666666666686,0.0,0.2729999999999997,0.1345685698816779,0.17166666666666686,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,48,0 days 00:01:14.521000,SOFT,2.0,True,0 days 02:31:22.210000,20.3,9,46.2,0 days 00:00:19.161000,0 days 00:00:38.402000,0 days 00:00:16.958000,1,74.521,9082.21,0.16300000000046566,False,True,2.0,0.0,0.0,19.161,38.402,16.958,0,0,0,0.0,76.61139999999999,0.27672423095945015,-7.554090918428844,1,0,76.619,74.703,-1.9159999999999968,0.35599999999999454,-2.097999999999999,0.11866666666666485,0.0,-0.610000000000003,0.1451612896057348,0.11866666666666485,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,49,0 days 00:01:14.703000,SOFT,3.0,True,0 days 02:32:36.913000,20.2,9,44.9,0 days 00:00:19.059000,0 days 00:00:38.666000,0 days 00:00:16.978000,1,74.703,9156.913,2.3040000000000873,False,True,3.0,0.0,0.0,19.059,38.666,16.978,0,0,0,0.0,76.2126,0.9838161921823,-1.5344329682675772,1,1,74.521,74.969,0.4479999999999933,0.0,0.18200000000000216,-0.7029999999999982,0.0,0.020000000000003126,0.3752936183843272,-0.7029999999999982,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,50,0 days 00:01:14.969000,SOFT,4.0,True,0 days 02:33:51.882000,20.3,8,43.2,0 days 00:00:19.158000,0 days 00:00:38.527000,0 days 00:00:17.284000,1,74.969,9231.882,0.956000000000131,False,True,4.0,0.0,0.0,19.158,38.527,17.284,0,0,0,0.0,75.90060000000001,1.1896647847188146,-0.7830777307745621,0,1,74.703,75.114,0.41100000000000136,0.18200000000000216,0.26599999999999113,-0.7756666666666661,0.0,0.3260000000000005,0.3729119198953032,-0.7756666666666661,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,51,0 days 00:01:15.114000,SOFT,5.0,True,0 days 02:35:06.996000,20.3,8,42.5,0 days 00:00:19.358000,0 days 00:00:38.593000,0 days 00:00:17.163000,1,75.114,9306.996,1.6060000000015862,False,True,5.0,0.0,0.0,19.358,38.593,17.163,0,0,0,0.0,75.5684,1.166756101333974,-0.3894558592669613,0,0,74.969,75.036,0.06700000000000728,0.4479999999999933,0.14500000000001023,-0.5500000000000019,0.0,0.20500000000000185,0.38990229545361865,-0.5500000000000019,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,52,0 days 00:01:15.036000,SOFT,6.0,True,0 days 02:36:22.032000,20.3,8,41.8,0 days 00:00:19.275000,0 days 00:00:38.529000,0 days 00:00:17.232000,1,75.036,9382.032,2.2660000000014406,False,True,6.0,0.0,0.0,19.275,38.529,17.232,0,0,0,0.0,75.1852,0.8338574218654143,-0.17892747139699192,0,0,75.114,75.031,-0.08299999999999841,0.5930000000000035,-0.07800000000000296,0.19766666666666785,0.0,0.2539999999999978,0.38280896018771704,0.19766666666666785,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,53,0 days 00:01:15.031000,SOFT,7.0,True,0 days 02:37:37.063000,20.3,8,40.5,0 days 00:00:19.300000,0 days 00:00:38.678000,0 days 00:00:17.053000,1,75.031,9457.063,2.65099999999984,False,True,7.0,0.0,0.0,19.3,38.678,17.053,0,0,0,0.0,74.8686,0.24828068793206662,0.6540983970708198,0,0,75.036,75.064,0.027999999999991587,0.5150000000000006,-0.0049999999999954525,0.11099999999999947,0.0,-0.10999999999999943,0.3800368403194629,0.11099999999999947,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,54,0 days 00:01:15.064000,SOFT,8.0,True,0 days 02:38:52.127000,20.2,8,40.5,0 days 00:00:19.218000,0 days 00:00:38.634000,0 days 00:00:17.212000,1,75.064,9532.127,2.7919999999994616,False,True,8.0,0.0,0.0,19.218,38.634,17.212,0,0,0,0.0,74.9706,0.15819386840210853,0.5904147925795553,0,0,75.031,75.306,0.2749999999999915,0.32800000000000296,0.03299999999998704,0.020666666666670608,0.0,0.15899999999999892,0.1793822733717012,0.020666666666670608,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,55,0 days 00:01:15.306000,SOFT,9.0,True,0 days 02:40:07.433000,20.0,8,40.0,0 days 00:00:19.309000,0 days 00:00:38.736000,0 days 00:00:17.261000,1,75.306,9607.433,2.6559999999990396,False,True,9.0,0.0,0.0,19.309,38.736,17.261,0,0,0,0.0,75.04279999999999,0.05279867422601827,4.984973654325424,0,0,75.064,75.325,0.2610000000000099,0.09499999999999886,0.24200000000000443,-0.016666666666670455,0.0,0.2079999999999984,0.16664843233586066,-0.016666666666670455,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,56,0 days 00:01:15.325000,SOFT,10.0,True,0 days 02:41:22.758000,20.0,7,39.6,0 days 00:00:19.318000,0 days 00:00:38.704000,0 days 00:00:17.303000,1,75.325,9682.758,2.644000000000233,False,True,10.0,0.0,0.0,19.318,38.704,17.303,0,0,0,0.0,75.1102,0.11430748007030962,1.8791421162278708,0,0,75.306,75.059,-0.2469999999999999,0.2749999999999915,0.019000000000005457,0.08999999999999868,0.0,0.25,0.1454774896676452,0.08999999999999868,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,57,0 days 00:01:15.059000,SOFT,11.0,True,0 days 02:42:37.817000,20.0,7,38.8,0 days 00:00:19.221000,0 days 00:00:38.588000,0 days 00:00:17.250000,1,75.059,9757.817,2.6160000000018044,False,True,11.0,0.0,0.0,19.221,38.588,17.25,0,0,0,0.0,75.1524,0.14957038476925963,-0.6244551696787409,0,0,75.325,74.917,-0.40800000000000125,0.29399999999999693,-0.26600000000000534,0.09799999999999898,0.0,0.038000000000000256,0.1515229355576237,0.09799999999999898,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,58,0 days 00:01:14.917000,SOFT,12.0,True,0 days 02:43:52.734000,19.9,7,38.7,0 days 00:00:19.176000,0 days 00:00:38.536000,0 days 00:00:17.205000,1,74.917,9832.734,2.6039999999993597,False,True,12.0,0.0,0.0,19.176,38.536,17.205,0,0,0,0.0,75.157,0.14539085253214692,-1.6507228331089758,1,0,75.059,74.794,-0.26500000000000057,0.027999999999991587,-0.1419999999999959,-0.0016666666666651508,0.0,-0.045000000000001705,0.14593149077563705,-0.0016666666666651508,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,59,0 days 00:01:14.794000,SOFT,13.0,True,0 days 02:45:07.528000,19.9,7,38.4,0 days 00:00:19.190000,0 days 00:00:38.409000,0 days 00:00:17.195000,1,74.794,9907.528,2.5489999999990687,False,True,13.0,0.0,0.0,19.19,38.409,17.195,0,0,0,0.0,75.13419999999999,0.17583998407650106,-1.9347135509975262,1,1,74.917,74.618,-0.2990000000000066,0.0,-0.12300000000000466,-0.12966666666666526,0.0,-0.00999999999999801,0.12257038794097072,-0.12966666666666526,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,60,0 days 00:01:14.618000,SOFT,14.0,True,0 days 02:46:22.146000,19.8,7,38.0,0 days 00:00:19.212000,0 days 00:00:38.217000,0 days 00:00:17.189000,1,74.618,9982.146,3.1039999999993597,False,True,14.0,0.0,0.0,19.212,38.217,17.189,0,0,0,0.0,75.08019999999999,0.23447110696208032,-1.9712450117563727,1,1,74.794,74.727,-0.06699999999999307,0.0,-0.17600000000000193,-0.17700000000000196,0.0,-0.006000000000000227,0.13269966088879026,-0.17700000000000196,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,61,0 days 00:01:14.727000,SOFT,15.0,True,0 days 02:47:36.873000,19.8,7,37.8,0 days 00:00:19.167000,0 days 00:00:38.373000,0 days 00:00:17.187000,1,74.727,10056.873,3.676000000001295,False,True,15.0,0.0,0.0,19.167,38.373,17.187,0,0,0,0.0,74.9426,0.2682728089091825,-0.8036595317901982,0,1,74.618,74.671,0.05300000000001148,0.0,0.10900000000000887,-0.14700000000000082,0.0,-0.0019999999999988916,0.11810927143962932,-0.14700000000000082,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,62,0 days 00:01:14.671000,SOFT,16.0,True,0 days 02:48:51.544000,19.9,7,37.6,0 days 00:00:19.122000,0 days 00:00:38.379000,0 days 00:00:17.170000,1,74.671,10131.544,4.362999999999374,False,True,16.0,0.0,0.0,19.122,38.379,17.17,0,0,0,0.0,74.82300000000001,0.17074396036176764,-0.8902218249942637,0,0,74.727,74.654,-0.0730000000000075,0.10900000000000887,-0.055999999999997385,-0.06333333333333258,0.0,-0.01699999999999946,0.02951270912674813,-0.06333333333333258,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,63,0 days 00:01:14.654000,SOFT,17.0,True,0 days 02:50:06.198000,19.8,7,37.6,0 days 00:00:19.095000,0 days 00:00:38.412000,0 days 00:00:17.147000,1,74.654,10206.198,4.8400000000001455,False,True,17.0,0.0,0.0,19.095,38.412,17.147,0,0,0,0.0,74.7454,0.11609608089862555,-0.7872789442377234,0,0,74.671,74.9,0.2289999999999992,0.05300000000001148,-0.017000000000010118,-0.04099999999999682,0.0,-0.02300000000000324,0.017131841699013037,-0.04099999999999682,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,64,0 days 00:01:14.900000,SOFT,18.0,True,0 days 02:51:21.098000,19.9,7,37.8,0 days 00:00:19.147000,0 days 00:00:38.431000,0 days 00:00:17.322000,1,74.9,10281.098,5.110000000000582,False,True,18.0,0.0,0.0,19.147,38.431,17.322,0,0,0,0.0,74.6928,0.06889629888477627,3.0074184441536724,0,0,74.654,74.938,0.284000000000006,0.036000000000001364,0.24600000000000932,0.012000000000000455,0.0,0.1750000000000007,0.008443932733035514,0.012000000000000455,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,65,0 days 00:01:14.938000,SOFT,19.0,True,0 days 02:52:36.036000,19.8,7,37.1,0 days 00:00:19.213000,0 days 00:00:38.492000,0 days 00:00:17.233000,1,74.938,10356.036,5.516999999999825,False,True,19.0,0.0,0.0,19.213,38.492,17.233,0,0,0,0.0,74.71400000000001,0.11116429282832398,2.015035532551112,0,0,74.9,75.017,0.11699999999999022,0.2820000000000107,0.0379999999999967,0.057666666666667275,0.0,0.08600000000000207,0.08404939024169132,0.057666666666667275,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,66,0 days 00:01:15.017000,SOFT,20.0,True,0 days 02:53:51.053000,19.7,7,37.1,0 days 00:00:19.179000,0 days 00:00:38.591000,0 days 00:00:17.247000,1,75.017,10431.053,5.6229999999995925,False,True,20.0,0.0,0.0,19.179,38.591,17.247,0,0,0,0.0,74.778,0.13220249619436497,1.8078327329660309,0,0,74.938,74.967,0.028999999999996362,0.284000000000006,0.07899999999999352,0.08899999999999864,0.0,0.10000000000000142,0.08551432628513286,0.08899999999999864,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,67,0 days 00:01:14.967000,SOFT,21.0,True,0 days 02:55:06.020000,19.7,7,37.0,0 days 00:00:19.115000,0 days 00:00:38.591000,0 days 00:00:17.261000,1,74.967,10506.02,6.070999999999913,False,True,21.0,0.0,0.0,19.115,38.591,17.261,0,0,0,0.0,74.836,0.16401981587607217,0.7986839840070263,0,0,75.017,75.247,0.23000000000000398,0.36299999999999955,-0.04999999999999716,0.12099999999999984,0.0,0.027999999999998693,0.08401011843819896,0.12099999999999984,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,68,0 days 00:01:15.247000,SOFT,22.0,True,0 days 02:56:21.267000,19.7,7,36.8,0 days 00:00:19.173000,0 days 00:00:38.772000,0 days 00:00:17.302000,1,75.247,10581.267,6.289000000000669,False,True,22.0,0.0,0.0,19.173,38.772,17.302,0,0,0,0.0,74.8952,0.1414415073449833,2.4872472487297412,0,0,74.967,75.095,0.1280000000000001,0.3130000000000024,0.28000000000000114,0.022333333333331023,0.0,0.06899999999999906,0.07507129944259834,0.022333333333331023,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,69,0 days 00:01:15.095000,SOFT,23.0,True,0 days 02:57:36.362000,19.7,7,36.4,0 days 00:00:19.089000,0 days 00:00:38.684000,0 days 00:00:17.322000,1,75.095,10656.362,6.676000000001295,False,True,23.0,0.0,0.0,19.089,38.684,17.322,0,0,0,0.0,75.0138,0.13718491170686348,0.5919018279029369,0,0,75.247,75.113,-0.13400000000000034,0.3469999999999942,-0.15200000000000102,0.10299999999999916,0.0,0.07499999999999929,0.05388227909062584,0.10299999999999916,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
GAS,70,0 days 00:01:15.113000,SOFT,24.0,True,0 days 02:58:51.475000,19.8,7,36.5,0 days 00:00:19.153000,0 days 00:00:38.721000,0 days 00:00:17.239000,1,75.113,10731.475,7.263999999999214,False,True,24.0,0.0,0.0,19.153,38.721,17.239,0,0,0,0.0,75.05279999999999,0.12381114650959517,0.4862243965679092,0,0,75.095,76.583,1.4879999999999995,0.15699999999999648,0.018000000000000682,0.026000000000000984,0.0,-0.021999999999998465,0.027079512551005692,0.026000000000000984,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,4,0 days 00:02:05.489000,SOFT,5.0,True,0 days 01:34:26.187000,20.9,4,49.7,0 days 00:01:08.028000,0 days 00:00:39.877000,0 days 00:00:17.584000,1,125.489,5666.187,0.39500000000043656,False,True,5.0,0.0,0.0,68.028,39.877,17.584,0,0,0,0.0,75.401,0.6681646503669839,74.96355871638762,0,0,125.489,76.838,-48.65100000000001,50.522000000000006,0.0,0.44533333333333286,0.0,0.34499999999999886,0.3556477189579597,0.0,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,5,0 days 00:01:16.838000,SOFT,6.0,True,0 days 01:35:43.025000,20.9,4,49.8,0 days 00:00:20.084000,0 days 00:00:39.162000,0 days 00:00:17.592000,1,76.838,5743.025,0.4780000000000655,False,True,6.0,0.0,0.0,20.084,39.162,17.592,0,0,0,0.0,,,0.0,0,0,125.489,76.481,-49.00800000000001,0.0,-48.65100000000001,0.0,0.0,0.0,0.0,0.0,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,6,0 days 00:01:16.481000,SOFT,7.0,True,0 days 01:36:59.506000,21.0,4,49.8,0 days 00:00:19.873000,0 days 00:00:38.932000,0 days 00:00:17.676000,1,76.481,5819.506,0.4279999999998836,False,True,7.0,0.0,0.0,19.873,38.932,17.676,0,0,0,0.0,,,0.0,0,0,76.838,76.474,-0.3639999999999901,0.0,-0.3569999999999993,-24.325500000000005,0.0,0.09199999999999875,0.0,0.0,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,7,0 days 00:01:16.474000,SOFT,8.0,True,0 days 01:38:15.980000,21.1,4,49.6,0 days 00:00:19.827000,0 days 00:00:39.009000,0 days 00:00:17.638000,1,76.474,5895.98,0.43700000000080763,False,True,8.0,0.0,0.0,19.827,39.009,17.638,0,0,0,0.0,92.93599999999999,28.19229006306512,-0.583918509747704,0,0,76.481,76.57,0.08899999999999864,0.0,-0.006999999999990791,-16.336000000000002,0.0,0.054000000000002046,0.17865142969854222,-24.504000000000005,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,8,0 days 00:01:16.570000,SOFT,9.0,True,0 days 01:39:32.550000,21.1,4,49.3,0 days 00:00:19.729000,0 days 00:00:39.139000,0 days 00:00:17.702000,1,76.57,5972.55,0.5259999999998399,False,True,9.0,0.0,0.0,19.729,39.139,17.702,0,0,0,0.0,88.8205,24.446257525437307,-0.5011196493881678,0,0,76.474,76.543,0.06900000000000261,0.0,0.09599999999998943,-16.338333333333335,0.0,0.11000000000000298,0.1528994767813146,-16.338333333333335,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,9,0 days 00:01:16.543000,SOFT,10.0,True,0 days 01:40:49.093000,21.0,4,49.4,0 days 00:00:19.846000,0 days 00:00:39.099000,0 days 00:00:17.598000,1,76.543,6049.093,0.6459999999997308,False,True,10.0,0.0,0.0,19.846,39.099,17.598,0,0,0,0.0,86.37039999999999,21.86846085804852,-0.449386907647096,0,0,76.57,76.739,0.16900000000001114,0.09599999999998943,-0.026999999999986812,-0.08933333333333356,0.0,-0.0400000000000027,0.1325375418513555,-0.08933333333333356,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,10,0 days 00:01:16.739000,SOFT,11.0,True,0 days 01:42:05.832000,21.0,4,49.4,0 days 00:00:19.869000,0 days 00:00:39.252000,0 days 00:00:17.618000,1,76.739,6125.832,0.6279999999997017,False,True,11.0,0.0,0.0,19.869,39.252,17.618,0,0,0,0.0,76.5812,0.14921695613998706,1.057520566576694,0,0,76.543,76.599,0.055999999999997385,0.06900000000000261,0.19599999999999795,0.020666666666670608,0.0,0.019999999999999574,0.06274711148730426,0.020666666666670608,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,11,0 days 00:01:16.599000,SOFT,12.0,True,0 days 01:43:22.431000,20.9,4,49.2,0 days 00:00:19.795000,0 days 00:00:39.132000,0 days 00:00:17.672000,1,76.599,6202.431,0.9620000000004438,False,True,12.0,0.0,0.0,19.795,39.132,17.672,0,0,0,0.0,76.5614,0.10730470632588371,0.3504040156990568,0,0,76.739,76.951,0.21199999999998909,0.26500000000000057,-0.14000000000000057,0.08833333333333353,0.0,0.07400000000000162,0.0598765396461769,0.08833333333333353,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,12,0 days 00:01:16.951000,SOFT,13.0,True,0 days 01:44:39.382000,20.8,4,49.1,0 days 00:00:19.913000,0 days 00:00:39.348000,0 days 00:00:17.690000,1,76.951,6279.382,0.9880000000002838,False,True,13.0,0.0,0.0,19.913,39.348,17.69,0,0,0,0.0,76.58500000000001,0.09775223782443228,3.744159807955896,0,0,76.599,76.996,0.39699999999999136,0.125,0.35199999999998965,0.00966666666667019,0.0,0.0920000000000023,0.056980698486419505,0.00966666666667019,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,13,0 days 00:01:16.996000,SOFT,14.0,True,0 days 01:45:56.378000,20.6,4,48.8,0 days 00:00:19.898000,0 days 00:00:39.355000,0 days 00:00:17.743000,1,76.996,6356.378,1.048000000000684,False,True,14.0,0.0,0.0,19.898,39.355,17.743,0,0,0,0.0,76.6804,0.1690792713483393,1.866580080947865,0,0,76.951,77.096,0.14500000000001023,0.40799999999998704,0.045000000000001705,0.13599999999999568,0.0,0.125,0.061099918166886945,0.13599999999999568,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,14,0 days 00:01:17.096000,SOFT,15.0,True,0 days 01:47:13.474000,20.6,4,49.1,0 days 00:00:19.802000,0 days 00:00:39.500000,0 days 00:00:17.794000,1,77.096,6433.474,1.4899999999997817,False,True,15.0,0.0,0.0,19.802,39.5,17.794,0,0,0,0.0,76.7656,0.20339075691802047,1.6244592675033398,0,0,76.996,76.977,-0.018999999999991246,0.45299999999998875,0.10000000000000853,0.0856666666666636,0.0,0.12199999999999989,0.0649553692930784,0.0856666666666636,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,15,0 days 00:01:16.977000,SOFT,16.0,True,0 days 01:48:30.451000,20.8,4,48.9,0 days 00:00:19.778000,0 days 00:00:39.438000,0 days 00:00:17.761000,1,76.977,6510.451,1.212999999999738,False,True,16.0,0.0,0.0,19.778,39.438,17.761,0,0,0,0.0,76.87620000000001,0.20243690374950946,0.4979329269169219,0,0,77.096,77.252,0.1559999999999917,0.4969999999999999,-0.11899999999999977,0.16566666666666663,0.0,0.07099999999999795,0.04286956962695107,0.16566666666666663,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,16,0 days 00:01:17.252000,SOFT,17.0,True,0 days 01:49:47.703000,20.9,4,49.0,0 days 00:00:19.864000,0 days 00:00:39.523000,0 days 00:00:17.865000,1,77.252,6587.703,0.5079999999998108,False,True,17.0,0.0,0.0,19.864,39.523,17.865,0,0,0,0.0,76.9238,0.18969106462795968,1.7301816542792499,0,0,76.977,77.36,0.38299999999999557,0.3780000000000001,0.2749999999999915,0.008666666666670153,0.0,0.12199999999999989,0.02568462575160477,0.008666666666670153,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,17,0 days 00:01:17.360000,SOFT,18.0,True,0 days 01:51:05.063000,21.0,4,48.7,0 days 00:00:19.904000,0 days 00:00:39.553000,0 days 00:00:17.903000,1,77.36,6665.063,0.4179999999996653,False,True,18.0,0.0,0.0,19.904,39.553,17.903,0,0,0,0.0,77.0544,0.12335842087060564,2.4773339172406508,0,0,77.252,76.419,-0.8329999999999984,0.30100000000000193,0.10800000000000409,0.08533333333333341,0.0,0.14199999999999946,0.023943683927082227,0.08533333333333341,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,20,0 days 00:01:16.419000,MEDIUM,2.0,True,0 days 01:55:17.659000,20.6,10,48.9,0 days 00:00:19.789000,0 days 00:00:39.101000,0 days 00:00:17.529000,1,76.419,6917.659,3.3400000000001455,True,False,2.0,0.0,0.0,19.789,39.101,17.529,0,0,0,0.0,77.1362,0.16591624392954502,-4.322662947363723,1,0,77.36,75.516,-1.843999999999994,0.38299999999999557,-0.9410000000000025,0.0879999999999986,0.0,-0.23199999999999932,0.02670767679900363,0.0879999999999986,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,21,0 days 00:01:15.516000,MEDIUM,3.0,True,0 days 01:56:33.175000,20.6,8,48.3,0 days 00:00:19.442000,0 days 00:00:38.753000,0 days 00:00:17.321000,1,75.516,6993.175,2.3409999999994398,True,False,3.0,0.0,0.0,19.442,38.753,17.321,0,0,0,0.0,77.0208,0.3668265257580043,-4.102211520528661,1,1,76.419,76.146,-0.27299999999999613,0.0,-0.9029999999999916,-0.1860000000000023,0.0,-0.2079999999999984,0.15706049789810245,-0.1860000000000023,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,22,0 days 00:01:16.146000,MEDIUM,4.0,True,0 days 01:57:49.321000,20.4,8,48.3,0 days 00:00:19.390000,0 days 00:00:39.206000,0 days 00:00:17.550000,1,76.146,7069.321,0.21900000000005093,True,False,4.0,0.0,0.0,19.39,39.206,17.55,0,0,0,0.0,76.7048,0.7579140452582201,-0.7372867721558356,0,1,75.516,77.773,2.256999999999991,0.0,0.6299999999999955,-0.5786666666666633,0.0,0.2289999999999992,0.1836926781338865,-0.5786666666666633,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,23,0 days 00:01:17.773000,MEDIUM,5.0,True,0 days 01:59:07.094000,20.5,8,48.5,0 days 00:00:20.068000,0 days 00:00:40.168000,0 days 00:00:17.537000,1,77.773,7147.094,2.162999999999556,True,False,5.0,0.0,0.0,20.068,40.168,17.537,0,0,0,0.0,76.5386,0.7742394978297575,1.5943387071572754,0,0,76.146,76.884,0.7379999999999995,0.6299999999999955,1.6269999999999953,-0.40466666666666623,0.0,0.21599999999999753,0.2144849645080037,-0.40466666666666623,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,24,0 days 00:01:16.884000,MEDIUM,6.0,True,0 days 02:00:23.978000,20.5,8,48.1,0 days 00:00:19.673000,0 days 00:00:39.663000,0 days 00:00:17.548000,1,76.884,7223.978,2.0659999999998035,True,False,6.0,0.0,0.0,19.673,39.663,17.548,0,0,0,0.0,76.6428,0.9162836351259807,0.26323726710108,0,0,77.773,77.027,-0.7459999999999951,2.256999999999991,-0.8889999999999958,0.4513333333333331,0.0,0.22699999999999676,0.23023205684699813,0.4513333333333331,0,0,2023,São Paulo Grand Prix,0.0,15,0.0
HAM,25,0 days 00:01:17.027000,MEDIUM,7.0,True,0 days 02:01:41.005000,20.5,8,47.8,0 days 00:00:19.724000,0 days 00:00:39.687000,0 days 00:00:17.616000,1,77.027,7301.005,0.8360000000002401,True,False,7.0,0.0,0.0,19.724,39.687,17.616,0,0,0,0.0,76.5476,0.8451019465127722,0.5672688389586534,0,0,76.884,76.74,-0.14400000000000546,1.367999999999995,0.14300000000000068,0.45599999999999835,0.0,0.07900000000000063,0.24338714016972862,0.45599999999999835,0,1,2023,São Paulo Grand Prix,0.0,15,0.0
