Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_None,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
BEA,7,0 days 00:02:01.707000,INTERMEDIATE,7.0,True,0 days 02:32:39.166000,17.5,12,25.5,0 days 00:00:33.672000,0 days 00:00:56.055000,0 days 00:00:31.980000,1,121.707,9159.166,1.8470000000015716,False,True,False,False,7.0,0.0,0.0,33.672,56.055,31.98,0,0,0,0.0,,,0.0,0,0,121.873,123.403,1.5300000000000011,0.0,-0.16600000000001103,-1.089500000000001,0.0,0.20700000000000074,0.0,0.0,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,8,0 days 00:02:03.403000,INTERMEDIATE,8.0,True,0 days 02:34:42.569000,17.5,12,25.5,0 days 00:00:33.846000,0 days 00:00:57.118000,0 days 00:00:32.439000,1,123.403,9282.569,1.6720000000004802,False,True,False,False,8.0,0.0,0.0,33.846,57.118,32.439,0,0,0,0.0,122.544,1.3086011615461792,0.6564261329136041,0,0,121.707,124.288,2.581000000000003,0.0,1.6960000000000122,-0.7816666666666711,0.0,0.6660000000000004,1.8887525865854784,-1.1725000000000065,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,9,0 days 00:02:04.288000,INTERMEDIATE,9.0,True,0 days 02:36:46.857000,17.5,12,25.9,0 days 00:00:33.969000,0 days 00:00:57.663000,0 days 00:00:32.656000,1,124.288,9406.857,2.67200000000048,False,True,False,False,9.0,0.0,0.0,33.969,57.663,32.656,0,0,0,0.0,122.75875,1.151561946517285,1.3279789286411925,0,0,123.403,124.996,1.5929999999999893,1.6960000000000122,0.8849999999999909,-0.21633333333333363,0.0,0.8829999999999991,1.5644533390293238,-0.21633333333333363,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,10,0 days 00:02:04.996000,INTERMEDIATE,10.0,True,0 days 02:38:51.853000,17.5,12,25.9,0 days 00:00:34.173000,0 days 00:00:58.110000,0 days 00:00:32.713000,1,124.996,9531.853,1.1330000000016298,False,True,False,False,10.0,0.0,0.0,34.173,58.11,32.713,0,0,0,0.0,123.0646,1.2092527858144508,1.5971846603596354,0,0,124.288,122.741,-1.546999999999997,2.581000000000003,0.7079999999999984,0.8049999999999974,0.0,0.7330000000000005,1.357186317349243,0.8049999999999974,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,11,0 days 00:02:02.741000,INTERMEDIATE,11.0,True,0 days 02:40:54.594000,17.6,11,25.4,0 days 00:00:33.947000,0 days 00:00:56.991000,0 days 00:00:31.803000,1,122.741,9654.594,2.742000000000189,False,True,False,False,11.0,0.0,0.0,33.947,56.991,31.803,0,0,0,0.0,123.25339999999998,1.4514035620736265,-0.3530375792022428,0,0,124.996,115.086,-9.909999999999997,3.2890000000000015,-2.2549999999999955,1.0963333333333338,0.0,-0.6359999999999992,0.37561908897179286,1.0963333333333338,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,14,0 days 00:01:55.086000,MEDIUM,3.0,True,0 days 02:47:10.774000,17.5,14,25.8,0 days 00:00:33.517000,0 days 00:00:51.786000,0 days 00:00:29.783000,1,115.086,10030.774,1.0680000000011205,False,False,True,False,3.0,0.0,0.0,33.517,51.786,29.783,0,0,0,0.0,123.42699999999999,1.287696975223605,-6.477455612995909,1,0,122.741,110.255,-12.486000000000004,1.034000000000006,-7.655000000000001,-0.2206666666666687,0.0,-2.0199999999999996,0.6166760089382425,-0.2206666666666687,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,15,0 days 00:01:50.255000,MEDIUM,4.0,True,0 days 02:49:01.029000,17.5,14,25.8,0 days 00:00:31.668000,0 days 00:00:49.292000,0 days 00:00:29.295000,1,110.255,10141.029,0.521999999999025,False,False,True,False,4.0,0.0,0.0,31.668,49.292,29.295,0,0,0,0.0,122.1028,4.014941058097857,-2.9509275051756534,1,1,115.086,109.864,-5.221999999999994,0.0,-4.831000000000003,-3.0673333333333326,0.0,-0.48799999999999955,1.2467412321728992,-3.0673333333333326,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,16,0 days 00:01:49.864000,MEDIUM,5.0,True,0 days 02:50:50.893000,17.6,14,26.3,0 days 00:00:31.322000,0 days 00:00:49.234000,0 days 00:00:29.308000,1,109.864,10250.893,0.8590000000003783,False,False,True,False,5.0,0.0,0.0,31.322,49.234,29.308,0,0,0,0.0,119.47319999999999,6.492011837635526,-1.480157498218577,0,1,110.255,108.194,-2.060999999999993,0.0,-0.39099999999999113,-4.913666666666667,0.0,0.012999999999998124,1.1803665955964695,-4.913666666666667,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,17,0 days 00:01:48.194000,MEDIUM,6.0,True,0 days 02:52:39.087000,17.8,13,26.1,0 days 00:00:30.948000,0 days 00:00:48.079000,0 days 00:00:29.167000,1,108.194,10359.087,0.978000000000975,False,False,True,False,6.0,0.0,0.0,30.948,48.079,29.167,0,0,0,0.0,116.58840000000001,7.002302142866988,-1.198805739702492,0,0,109.864,107.878,-1.9860000000000042,0.0,-1.6700000000000017,-4.292333333333332,0.0,-0.1280000000000001,1.013708192726092,-4.292333333333332,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,18,0 days 00:01:47.878000,MEDIUM,7.0,True,0 days 02:54:26.965000,17.9,13,26.2,0 days 00:00:31.389000,0 days 00:00:47.442000,0 days 00:00:29.047000,1,107.878,10466.965,0.977999999999156,False,False,True,False,7.0,0.0,0.0,31.389,47.442,29.047,0,0,0,0.0,113.228,5.904356738883539,-0.9061105615057452,0,0,108.194,108.097,-0.09700000000000841,0.0,-0.3160000000000025,-2.297333333333332,0.0,-0.120000000000001,0.8086063319069418,-2.297333333333332,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,19,0 days 00:01:48.097000,MEDIUM,8.0,True,0 days 02:56:15.062000,17.9,13,26.3,0 days 00:00:31.241000,0 days 00:00:47.789000,0 days 00:00:29.067000,1,108.097,10575.062,0.8770000000004075,False,False,True,False,8.0,0.0,0.0,31.241,47.789,29.067,0,0,0,0.0,110.25540000000001,2.8891733765904926,-0.7470648931934774,0,0,107.878,108.002,0.12399999999999523,0.0,0.2189999999999941,-0.7923333333333318,0.0,0.019999999999999574,0.8433100260283872,-0.7923333333333318,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,20,0 days 00:01:48.002000,MEDIUM,9.0,True,0 days 02:58:03.064000,17.8,13,26.4,0 days 00:00:31.179000,0 days 00:00:47.896000,0 days 00:00:28.927000,1,108.002,10683.064,1.0740000000005239,False,False,True,False,9.0,0.0,0.0,31.179,47.896,28.927,0,0,0,0.0,108.8576,1.111762249763523,-0.7695890017690382,0,0,108.097,108.423,0.3260000000000076,0.2189999999999941,-0.09499999999999886,-0.5890000000000034,0.0,-0.120000000000001,0.2065521725860076,-0.5890000000000034,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,21,0 days 00:01:48.423000,MEDIUM,10.0,True,0 days 02:59:51.487000,17.9,13,25.8,0 days 00:00:31.283000,0 days 00:00:48.007000,0 days 00:00:29.133000,1,108.423,10791.487,0.8950000000004366,False,False,True,False,10.0,0.0,0.0,31.283,48.007,29.133,0,0,0,0.0,108.407,0.8228280500804716,0.019445131942743766,0,0,108.002,108.734,0.7319999999999993,0.12399999999999523,0.4210000000000065,-0.06400000000000243,0.0,0.20599999999999952,0.07633478892353139,-0.06400000000000243,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,22,0 days 00:01:48.734000,MEDIUM,11.0,True,0 days 03:01:40.221000,18.0,13,26.0,0 days 00:00:31.035000,0 days 00:00:48.573000,0 days 00:00:29.126000,1,108.734,10900.221,0.7900000000008731,False,False,True,False,11.0,0.0,0.0,31.035,48.573,29.126,0,0,0,0.0,108.11880000000001,0.20633395260890952,2.9815742500026285,0,0,108.423,108.513,0.09000000000000341,0.5450000000000017,0.31099999999999284,0.18166666666666723,0.0,0.19900000000000162,0.14490272599230197,0.18166666666666723,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,23,0 days 00:01:48.513000,MEDIUM,12.0,True,0 days 03:03:28.734000,18.0,13,25.0,0 days 00:00:31.016000,0 days 00:00:48.366000,0 days 00:00:29.131000,1,108.513,11008.734,0.7680000000000291,False,False,True,False,12.0,0.0,0.0,31.016,48.366,29.131,0,0,0,0.0,108.2268,0.34813460040509475,0.8220958206020927,0,0,108.734,107.926,-0.8079999999999927,0.8559999999999945,-0.22099999999998943,0.21233333333333348,0.0,0.20400000000000063,0.16154875425084636,0.21233333333333348,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,24,0 days 00:01:47.926000,MEDIUM,13.0,True,0 days 03:05:16.660000,17.8,13,24.5,0 days 00:00:30.896000,0 days 00:00:47.966000,0 days 00:00:29.064000,1,107.926,11116.66,0.7139999999999418,False,False,True,False,13.0,0.0,0.0,30.896,47.966,29.064,0,0,0,0.0,108.3538,0.30182561190067525,-1.4173747459867165,0,0,108.513,108.022,-0.49099999999999966,0.5110000000000099,-0.5870000000000033,0.17033333333333664,0.0,-0.062000000000001165,0.14717064924773657,0.17033333333333664,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,25,0 days 00:01:48.022000,MEDIUM,14.0,True,0 days 03:07:04.682000,17.7,13,24.5,0 days 00:00:30.990000,0 days 00:00:48.025000,0 days 00:00:29.007000,1,108.022,11224.682,0.727999999999156,False,False,True,False,14.0,0.0,0.0,30.99,48.025,29.007,0,0,0,0.0,108.31960000000001,0.3448235780790162,-0.8630500317232014,0,0,107.926,107.879,-0.046999999999997044,0.0,0.09600000000000364,-0.16566666666666663,0.0,-0.05699999999999861,0.16235085463279944,-0.16566666666666663,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,26,0 days 00:01:47.879000,MEDIUM,15.0,True,0 days 03:08:52.561000,17.5,13,24.2,0 days 00:00:30.976000,0 days 00:00:47.925000,0 days 00:00:28.978000,1,107.879,11332.561,0.7590000000000146,False,False,True,False,15.0,0.0,0.0,30.976,47.925,28.978,0,0,0,0.0,108.32360000000001,0.34030471639284415,-1.3064761626364496,0,0,108.022,107.74,-0.2820000000000107,0.09600000000000364,-0.14300000000000068,-0.2373333333333297,0.0,-0.028999999999999915,0.14381063938387925,-0.2373333333333297,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,27,0 days 00:01:47.740000,MEDIUM,16.0,True,0 days 03:10:40.301000,17.5,13,24.1,0 days 00:00:30.768000,0 days 00:00:47.931000,0 days 00:00:29.041000,1,107.74,11440.301,0.5339999999996508,False,False,True,False,16.0,0.0,0.0,30.768,47.931,29.041,0,0,0,0.0,108.21480000000001,0.3846527004964511,-1.234360240776203,0,0,107.879,107.979,0.09999999999999432,0.0,-0.13900000000001,-0.21133333333333346,0.0,0.06299999999999883,0.1379728234109901,-0.21133333333333346,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,28,0 days 00:01:47.979000,MEDIUM,17.0,True,0 days 03:12:28.280000,17.5,13,24.2,0 days 00:00:30.892000,0 days 00:00:48.115000,0 days 00:00:28.972000,1,107.979,11548.28,0.5069999999996071,False,False,True,False,17.0,0.0,0.0,30.892,48.115,28.972,0,0,0,0.0,108.01599999999999,0.2958420186505161,-0.12506675072313084,0,0,107.74,108.07,0.3299999999999983,0.0,0.23900000000000432,-0.06200000000000235,0.0,-0.006000000000000227,0.11256864572339909,-0.06200000000000235,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,29,0 days 00:01:48.070000,MEDIUM,18.0,True,0 days 03:14:16.350000,17.5,13,24.8,0 days 00:00:30.833000,0 days 00:00:48.287000,0 days 00:00:28.950000,1,108.07,11656.35,0.48699999999917054,False,False,True,False,18.0,0.0,0.0,30.833,48.287,28.95,0,0,0,0.0,107.90920000000001,0.108879290956584,1.4768648710625796,0,0,107.979,107.755,-0.22400000000000375,0.23900000000000432,0.09099999999999397,-0.014333333333335455,0.0,-0.022000000000002018,0.05070207096362109,-0.014333333333335455,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,30,0 days 00:01:47.755000,MEDIUM,19.0,True,0 days 03:16:04.105000,17.6,13,24.8,0 days 00:00:30.838000,0 days 00:00:48.049000,0 days 00:00:28.868000,1,107.755,11764.105,5.765000000001237,False,False,True,False,19.0,0.0,0.0,30.838,48.049,28.868,0,0,0,0.0,107.93800000000002,0.13119260649598258,-1.3948956796252465,0,0,108.07,107.86,-0.20999999999999375,0.3299999999999983,-0.3149999999999977,0.06366666666666276,0.0,-0.08200000000000074,0.0448854096561461,0.06366666666666276,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,31,0 days 00:01:47.860000,MEDIUM,20.0,True,0 days 03:17:51.965000,17.5,13,24.0,0 days 00:00:30.741000,0 days 00:00:48.223000,0 days 00:00:28.896000,1,107.86,11871.965,6.054000000000087,False,False,True,False,20.0,0.0,0.0,30.741,48.223,28.896,0,0,0,0.0,107.8846,0.14232111578823,-0.172848560550992,0,0,107.755,107.639,-0.11599999999999966,0.015000000000000568,0.10500000000000398,0.005000000000000189,0.0,0.028000000000002245,0.05219865898660715,0.005000000000000189,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,32,0 days 00:01:47.639000,MEDIUM,21.0,True,0 days 03:19:39.604000,17.5,13,23.8,0 days 00:00:31.080000,0 days 00:00:47.658000,0 days 00:00:28.901000,1,107.639,11979.604,6.005000000001019,False,False,True,False,21.0,0.0,0.0,31.08,47.658,28.901,0,0,0,0.0,107.8808,0.14276098906636425,-1.693740016662353,1,0,107.86,108.091,0.23099999999999454,0.12000000000000455,-0.22100000000000364,-0.03966666666666659,0.0,0.03300000000000125,0.05460036629913906,-0.03966666666666659,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,33,0 days 00:01:48.091000,MEDIUM,22.0,True,0 days 03:21:27.695000,17.5,12,23.7,0 days 00:00:31.092000,0 days 00:00:47.649000,0 days 00:00:29.350000,1,108.091,12087.695,5.408999999999651,False,False,True,False,22.0,0.0,0.0,31.092,47.649,29.35,0,0,0,0.0,107.8606,0.17184673403706383,1.340729582619221,0,1,107.639,107.588,-0.05100000000000193,0.0,0.4519999999999982,-0.1436666666666658,0.0,0.48200000000000287,0.04646719272777542,-0.1436666666666658,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,34,0 days 00:01:47.588000,MEDIUM,23.0,True,0 days 03:23:15.283000,17.5,12,23.5,0 days 00:00:31.360000,0 days 00:00:47.146000,0 days 00:00:29.082000,1,107.588,12195.283,5.283000000001266,False,False,True,False,23.0,0.0,0.0,31.36,47.146,29.082,0,0,0,0.0,107.883,0.19664816296931334,-1.5001411431747573,1,0,108.091,107.135,-0.9559999999999889,0.4519999999999982,-0.5030000000000001,0.1119999999999995,0.0,0.18599999999999994,0.2252003552395083,0.1119999999999995,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,35,0 days 00:01:47.135000,MEDIUM,24.0,True,0 days 03:25:02.418000,17.4,12,23.6,0 days 00:00:31.073000,0 days 00:00:47.225000,0 days 00:00:28.837000,1,107.135,12302.418,5.554000000000087,False,False,True,False,24.0,0.0,0.0,31.073,47.225,28.837,0,0,0,0.0,107.78659999999999,0.20017067717126436,-3.255222039552198,1,1,107.588,107.417,-0.17099999999999227,0.0,-0.45299999999998875,-0.09066666666666852,0.0,-0.06400000000000006,0.21897214434717602,-0.09066666666666852,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,36,0 days 00:01:47.417000,MEDIUM,25.0,True,0 days 03:26:49.835000,17.3,12,23.1,0 days 00:00:30.754000,0 days 00:00:47.712000,0 days 00:00:28.951000,1,107.417,12409.835,5.608000000000175,False,False,True,False,25.0,0.0,0.0,30.754,47.712,28.951,0,0,0,0.0,107.6626,0.3560116571113856,-0.6898650510288067,0,1,107.135,107.581,0.44599999999999795,0.0,0.2819999999999965,-0.1679999999999969,0.0,0.11400000000000077,0.21473472006175526,-0.1679999999999969,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,37,0 days 00:01:47.581000,MEDIUM,26.0,True,0 days 03:28:37.416000,17.1,12,23.0,0 days 00:00:30.793000,0 days 00:00:47.940000,0 days 00:00:28.848000,1,107.581,12517.416,5.477000000000771,False,False,True,False,26.0,0.0,0.0,30.793,47.94,28.848,0,0,0,0.0,107.574,0.3496712741979116,0.020018801990703557,0,0,107.417,107.531,0.11400000000000432,0.2819999999999965,0.16400000000000148,-0.22466666666666413,0.0,0.010999999999999233,0.20754565762742536,-0.22466666666666413,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,38,0 days 00:01:47.531000,MEDIUM,27.0,True,0 days 03:30:24.947000,17.1,12,23.1,0 days 00:00:30.777000,0 days 00:00:47.959000,0 days 00:00:28.795000,1,107.531,12624.947,5.157999999999447,False,False,True,False,27.0,0.0,0.0,30.777,47.959,28.795,0,0,0,0.0,107.5624,0.3479336143565189,-0.0902471008961381,0,0,107.581,107.432,-0.1490000000000009,0.44599999999999795,-0.04999999999999716,-0.002333333333330264,0.0,-0.04199999999999804,0.21085824622243401,-0.002333333333330264,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,39,0 days 00:01:47.432000,MEDIUM,28.0,True,0 days 03:32:12.379000,17.1,12,22.8,0 days 00:00:30.513000,0 days 00:00:48.102000,0 days 00:00:28.817000,1,107.432,12732.379,3.3289999999997235,False,False,True,False,28.0,0.0,0.0,30.513,48.102,28.817,0,0,0,0.0,107.45039999999999,0.18912905646459402,-0.09728806532395576,0,0,107.531,107.391,-0.14000000000000057,0.3960000000000008,-0.09900000000000375,0.13200000000000026,0.0,0.021999999999998465,0.10626382263028213,0.13200000000000026,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,40,0 days 00:01:47.391000,MEDIUM,29.0,True,0 days 03:33:59.770000,17.1,12,22.4,0 days 00:00:30.802000,0 days 00:00:47.659000,0 days 00:00:28.930000,1,107.391,12839.77,2.0309999999990396,False,False,True,False,29.0,0.0,0.0,30.802,47.659,28.93,0,0,0,0.0,107.4192,0.17292830884267058,-0.1630733579061047,0,0,107.432,107.514,0.08199999999999363,0.29699999999999704,-0.04099999999999682,0.005000000000000189,0.0,0.134999999999998,0.06914622187798906,0.005000000000000189,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BEA,41,0 days 00:01:47.514000,MEDIUM,30.0,True,0 days 03:35:47.284000,17.1,12,22.5,0 days 00:00:31.607000,0 days 00:00:47.215000,0 days 00:00:28.692000,1,107.514,12947.284,0.7990000000008877,False,False,True,False,30.0,0.0,0.0,31.607,47.215,28.692,0,0,0,0.0,107.47040000000001,0.0814481430063923,0.535309933297826,0,0,107.391,106.984,-0.4070000000000107,0.0,0.12299999999999045,-0.06333333333333258,0.0,-0.10300000000000153,0.07427987614421544,-0.06333333333333258,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,42,0 days 00:01:46.984000,MEDIUM,31.0,True,0 days 03:37:34.268000,17.0,12,22.3,0 days 00:00:30.907000,0 days 00:00:47.224000,0 days 00:00:28.853000,1,106.984,13054.268,0.5930000000007567,False,False,True,False,31.0,0.0,0.0,30.907,47.224,28.853,0,0,0,0.0,107.48979999999999,0.07697856844077024,-6.570659993361298,1,0,107.514,106.709,-0.8049999999999926,0.12299999999999045,-0.5300000000000011,-0.005666666666670039,0.0,0.16100000000000136,0.08817199101755616,-0.005666666666670039,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BEA,43,0 days 00:01:46.709000,MEDIUM,32.0,True,0 days 03:39:20.977000,16.9,11,22.3,0 days 00:00:30.560000,0 days 00:00:47.291000,0 days 00:00:28.858000,1,106.709,13160.977,0.9419999999990978,False,False,True,False,32.0,0.0,0.0,30.56,47.291,28.858,0,0,0,0.0,107.37039999999999,0.22357168872464128,-2.95833521575529,1,1,106.984,107.114,0.13000000000000966,0.0,-0.2749999999999915,-0.14933333333333584,0.0,0.16600000000000037,0.11293493702127846,-0.14933333333333584,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BOR,5,0 days 00:02:03.632000,INTERMEDIATE,5.0,True,0 days 02:28:34.159000,17.4,10,25.6,0 days 00:00:33.943000,0 days 00:00:57.890000,0 days 00:00:31.799000,1,123.632,8914.159,1.0419999999994616,False,True,False,False,5.0,0.0,0.0,33.943,57.89,31.799,0,0,0,0.0,107.1424,0.32156694481737197,51.27890246730731,0,0,123.632,121.165,-2.4669999999999987,16.923000000000002,0.0,-0.1333333333333305,0.0,3.0410000000000004,0.11240773994703507,0.0,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,6,0 days 00:02:01.165000,INTERMEDIATE,6.0,True,0 days 02:30:35.324000,17.4,10,25.8,0 days 00:00:33.267000,0 days 00:00:56.214000,0 days 00:00:31.684000,1,121.165,9035.324,1.4549999999999272,False,True,False,False,6.0,0.0,0.0,33.267,56.214,31.684,0,0,0,0.0,,,0.0,0,0,123.632,121.461,-2.1710000000000065,0.0,-2.4669999999999987,0.0,0.0,0.0,0.0,0.0,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,7,0 days 00:02:01.461000,INTERMEDIATE,7.0,True,0 days 02:32:36.785000,17.5,10,25.5,0 days 00:00:33.128000,0 days 00:00:56.396000,0 days 00:00:31.937000,1,121.461,9156.785,1.8250000000007276,False,True,False,False,7.0,0.0,0.0,33.128,56.396,31.937,0,0,0,0.0,,,0.0,0,0,121.165,122.601,1.4359999999999928,0.0,0.29599999999999227,-1.2334999999999994,0.0,0.2530000000000001,0.0,0.0,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,8,0 days 00:02:02.601000,INTERMEDIATE,8.0,True,0 days 02:34:39.386000,17.5,10,25.5,0 days 00:00:33.405000,0 days 00:00:57.023000,0 days 00:00:32.173000,1,122.601,9279.386,2.4030000000002474,False,True,False,False,8.0,0.0,0.0,33.405,57.023,32.173,0,0,0,0.0,122.08600000000001,1.3470304376665059,0.38232246696083094,0,0,121.461,123.996,2.5349999999999966,0.29599999999999227,1.1400000000000006,-0.7236666666666688,0.0,0.48900000000000077,1.6874356284018661,-1.0855000000000032,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,9,0 days 00:02:03.996000,INTERMEDIATE,9.0,True,0 days 02:36:43.382000,17.5,10,25.9,0 days 00:00:33.618000,0 days 00:00:58.002000,0 days 00:00:32.376000,1,123.996,9403.382,2.9880000000011933,False,True,False,False,9.0,0.0,0.0,33.618,58.002,32.376,0,0,0,0.0,122.21475000000001,1.12958705581583,1.5769036931053537,0,0,122.601,124.833,2.2319999999999993,1.4359999999999928,1.394999999999996,-0.3436666666666686,0.0,0.6919999999999966,1.4110325710863896,-0.3436666666666686,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,10,0 days 00:02:04.833000,INTERMEDIATE,10.0,True,0 days 02:38:48.215000,17.5,10,25.9,0 days 00:00:33.950000,0 days 00:00:58.465000,0 days 00:00:32.418000,1,124.833,9528.215,3.4650000000001455,False,True,False,False,10.0,0.0,0.0,33.95,58.465,32.418,0,0,0,0.0,122.571,1.2615647030572763,1.7930114836902689,0,0,123.996,124.626,0.6300000000000097,2.830999999999989,0.8370000000000033,0.943666666666663,0.0,0.4809999999999981,1.227247937460072,0.943666666666663,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,11,0 days 00:02:04.626000,INTERMEDIATE,11.0,True,0 days 02:40:52.841000,17.6,10,25.4,0 days 00:00:34.021000,0 days 00:00:58.136000,0 days 00:00:32.469000,1,124.626,9652.841,1.7529999999987922,False,True,False,False,11.0,0.0,0.0,34.021,58.136,32.469,0,0,0,0.0,122.81120000000001,1.5865548209879103,1.1438621445617352,0,0,124.833,111.961,-12.872,3.667999999999992,-0.20699999999999363,1.1239999999999999,0.0,0.2959999999999994,0.2645326066858289,1.1239999999999999,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,14,0 days 00:01:51.961000,MEDIUM,2.0,True,0 days 02:47:05.248000,17.4,10,26.0,0 days 00:00:32.585000,0 days 00:00:50.216000,0 days 00:00:29.160000,1,111.961,10025.248,0.7470000000012078,False,False,True,False,2.0,0.0,0.0,32.585,50.216,29.16,0,0,0,0.0,123.50339999999998,1.4367015347663425,-8.03395814696974,1,0,124.626,108.368,-16.25800000000001,3.1650000000000063,-12.665000000000006,0.6750000000000019,0.0,-3.2159999999999975,0.17554685984089727,0.6750000000000019,0,1,2025,Belgian Grand Prix,0.0,19,0.0
BOR,15,0 days 00:01:48.368000,MEDIUM,3.0,True,0 days 02:48:53.616000,17.5,10,25.8,0 days 00:00:31.466000,0 days 00:00:48.074000,0 days 00:00:28.828000,1,108.368,10133.616,2.59900000000016,False,False,True,False,3.0,0.0,0.0,31.466,48.074,28.828,0,0,0,0.0,121.6034,5.4603581659081675,-2.4239069302514675,1,1,111.961,108.832,-3.129000000000005,0.0,-3.5930000000000035,-4.011666666666666,0.0,-0.33200000000000074,1.6630623259517348,-4.011666666666666,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,16,0 days 00:01:48.832000,MEDIUM,4.0,True,0 days 02:50:42.448000,17.6,10,26.3,0 days 00:00:31.120000,0 days 00:00:48.942000,0 days 00:00:28.770000,1,108.832,10242.448,3.7289999999993597,False,False,True,False,4.0,0.0,0.0,31.12,48.942,28.77,0,0,0,0.0,118.7568,7.951839328105172,-1.2481137495977255,0,1,108.368,108.38,0.012000000000000455,0.0,0.46399999999999864,-5.488333333333334,0.0,-0.05799999999999983,1.611387042271345,-5.488333333333334,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,17,0 days 00:01:48.380000,MEDIUM,5.0,True,0 days 02:52:30.828000,17.8,10,26.1,0 days 00:00:31.282000,0 days 00:00:48.272000,0 days 00:00:28.826000,1,108.38,10350.828,4.515999999999622,False,False,True,False,5.0,0.0,0.0,31.282,48.272,28.826,0,0,0,0.0,115.724,8.336516868572886,-0.880943458254792,0,0,108.832,108.196,-0.6359999999999957,0.46399999999999864,-0.4519999999999982,-5.26466666666667,0.0,0.05600000000000094,1.5144778638197376,-5.26466666666667,0,0,2025,Belgian Grand Prix,0.0,19,0.0
BOR,18,0 days 00:01:48.196000,MEDIUM,6.0,True,0 days 02:54:19.024000,17.9,10,26.2,0 days 00:00:31.309000,0 days 00:00:48.053000,0 days 00:00:28.834000,1,108.196,10459.024,5.076000000000931,False,False,True,False,6.0,0.0,0.0,31.309,48.053,28.834,0,0,0,0.0,112.4334,6.978722433225185,-0.607188499119274,0,0,108.38,108.393,0.01300000000000523,0.012000000000000455,-0.1839999999999975,-1.1936666666666678,0.0,0.06400000000000006,1.451662219664064,-1.1936666666666678,0,0,2025,Belgian Grand Prix,0.0,19,0.0
