Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,24,0 days 00:01:30.511000,HARD,8.0,True,0 days 01:39:30.516000,26.7,18,31.9,0 days 00:00:18.267000,0 days 00:00:38.099000,0 days 00:00:34.145000,1,90.511,5970.516,1.9220000000004802,True,False,8.0,0.0,0.0,18.267,38.099,34.145,0,0,0,0.0,90.49660000000002,0.16804404184652244,0.08569182127345176,0,1,90.272,90.655,0.38299999999999557,0.0,0.2389999999999901,-0.03999999999999678,0.0,0.39800000000000324,0.18567390769841643,-0.03999999999999678,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,25,0 days 00:01:30.655000,HARD,9.0,True,0 days 01:41:01.171000,26.6,18,32.0,0 days 00:00:18.269000,0 days 00:00:38.171000,0 days 00:00:34.215000,1,90.655,6061.171,1.7969999999995707,True,False,9.0,0.0,0.0,18.269,38.171,34.215,0,0,0,0.0,90.4842,0.1632151953713786,1.046471191676503,0,0,90.511,90.092,-0.41899999999999693,0.2389999999999901,0.14400000000000546,-0.00966666666667019,0.0,0.4680000000000035,0.21154952138920155,-0.00966666666667019,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,26,0 days 00:01:30.092000,HARD,10.0,True,0 days 01:42:31.263000,26.7,17,32.0,0 days 00:00:18.246000,0 days 00:00:38.167000,0 days 00:00:33.679000,1,90.092,6151.263,0.7799999999997453,True,False,10.0,0.0,0.0,18.246,38.167,33.679,0,0,0,0.0,90.5368,0.16837072192074065,-2.6417894686546943,1,0,90.655,90.728,0.07299999999999329,0.38299999999999557,-0.5630000000000024,-0.017000000000000643,0.0,-0.06799999999999784,0.20285659959685853,-0.017000000000000643,0,1,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,27,0 days 00:01:30.728000,HARD,11.0,True,0 days 01:44:01.991000,26.6,17,32.1,0 days 00:00:18.294000,0 days 00:00:38.576000,0 days 00:00:33.858000,1,90.728,6241.991,0.6710000000002765,True,False,11.0,0.0,0.0,18.294,38.576,33.858,0,0,0,0.0,90.44720000000001,0.2603319035387761,1.078623081470152,0,1,90.092,90.631,0.5390000000000015,0.0,0.6359999999999957,-0.060000000000002274,0.0,0.17899999999999494,0.25531940780128765,-0.060000000000002274,0,1,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,28,0 days 00:01:30.631000,HARD,12.0,True,0 days 01:45:32.622000,26.6,17,32.1,0 days 00:00:18.245000,0 days 00:00:38.512000,0 days 00:00:33.874000,1,90.631,6332.622,0.8220000000001164,True,False,12.0,0.0,0.0,18.245,38.512,33.874,0,0,0,0.0,90.45160000000001,0.2659253654695626,0.6746253772490189,0,0,90.728,90.588,-0.14000000000000057,0.6359999999999957,-0.0969999999999942,0.07233333333333292,0.0,0.19500000000000028,0.23144589000455484,0.07233333333333292,0,1,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,29,0 days 00:01:30.588000,HARD,13.0,True,0 days 01:47:03.210000,26.6,17,31.7,0 days 00:00:18.323000,0 days 00:00:38.376000,0 days 00:00:33.889000,1,90.588,6423.21,0.8419999999996435,True,False,13.0,0.0,0.0,18.323,38.376,33.889,0,0,0,0.0,90.5234,0.25348431904185154,0.2548481114894246,0,0,90.631,90.591,-0.04000000000000625,0.5390000000000015,-0.043000000000006366,-0.008000000000000304,0.0,0.21000000000000085,0.21059510915498608,-0.008000000000000304,0,1,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,30,0 days 00:01:30.591000,HARD,14.0,True,0 days 01:48:33.801000,26.6,16,31.9,0 days 00:00:18.282000,0 days 00:00:38.437000,0 days 00:00:33.872000,1,90.591,6513.801,1.3049999999993815,True,False,14.0,0.0,0.0,18.282,38.437,33.872,0,0,0,0.0,90.5388,0.25487781386403346,0.20480401651532382,0,0,90.588,90.555,-0.03299999999998704,0.4959999999999951,0.0030000000000001137,0.1653333333333317,0.0,0.014000000000002899,0.1898438832304066,0.1653333333333317,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,31,0 days 00:01:30.555000,HARD,15.0,True,0 days 01:50:04.356000,26.6,16,31.6,0 days 00:00:18.288000,0 days 00:00:38.339000,0 days 00:00:33.928000,1,90.555,6604.356,1.6850000000004002,True,False,15.0,0.0,0.0,18.288,38.339,33.928,0,0,0,0.0,90.526,0.24912547039616456,0.11640720619169996,0,0,90.591,90.35,-0.24099999999999966,0.4989999999999952,-0.03599999999998715,-0.04566666666666682,0.0,0.055999999999997385,0.1253056263700859,-0.04566666666666682,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,32,0 days 00:01:30.350000,HARD,16.0,True,0 days 01:51:34.706000,26.6,15,31.7,0 days 00:00:18.227000,0 days 00:00:38.372000,0 days 00:00:33.751000,1,90.35,6694.706,2.2089999999998327,True,False,16.0,0.0,0.0,18.227,38.372,33.751,0,0,0,0.0,90.61859999999999,0.06683038231297095,-4.01913008281355,1,0,90.555,90.447,-0.10800000000000409,0.0,-0.2050000000000125,-0.025333333333331137,0.0,-0.12100000000000222,0.08937952785733357,-0.025333333333331137,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,33,0 days 00:01:30.447000,HARD,17.0,True,0 days 01:53:05.153000,26.5,13,31.9,0 days 00:00:18.240000,0 days 00:00:38.454000,0 days 00:00:33.753000,1,90.447,6785.153,2.605999999999767,True,False,17.0,0.0,0.0,18.24,38.454,33.753,0,0,0,0.0,90.543,0.11120476608539638,-0.8632723522504719,0,1,90.35,90.026,-0.32399999999999807,0.0,0.09700000000000841,-0.07933333333333319,0.0,0.0020000000000024443,0.13696240360040504,-0.07933333333333319,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,34,0 days 00:01:30.026000,HARD,18.0,True,0 days 01:54:35.179000,26.6,13,31.8,0 days 00:00:18.167000,0 days 00:00:38.379000,0 days 00:00:33.480000,1,90.026,6875.179,3.520999999999731,True,False,18.0,0.0,0.0,18.167,38.379,33.48,0,0,0,0.0,90.5062,0.1050794937183845,-4.569873559602008,1,0,90.447,89.987,-0.46000000000000796,0.09700000000000841,-0.4210000000000065,-0.04799999999999708,0.0,-0.2710000000000008,0.11926105818749123,-0.04799999999999708,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,35,0 days 00:01:29.987000,HARD,19.0,True,0 days 01:56:05.166000,26.6,13,31.7,0 days 00:00:18.214000,0 days 00:00:38.278000,0 days 00:00:33.495000,1,89.987,6965.166,4.127999999999702,True,False,19.0,0.0,0.0,18.214,38.278,33.495,0,0,0,0.0,90.39379999999998,0.2263287432036158,-1.7973854944001246,1,1,90.026,90.341,0.3149999999999977,0.0,-0.03900000000000148,-0.17633333333333687,0.0,0.015000000000000568,0.13317094277656896,-0.17633333333333687,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,36,0 days 00:01:30.341000,HARD,20.0,True,0 days 01:57:35.507000,26.7,13,31.4,0 days 00:00:18.220000,0 days 00:00:38.446000,0 days 00:00:33.675000,1,90.341,7055.507,4.457000000000335,True,False,20.0,0.0,0.0,18.22,38.446,33.675,0,0,0,0.0,90.273,0.2542311939950448,0.2674730780728789,0,1,89.987,90.413,0.42600000000000193,0.0,0.3539999999999992,-0.12099999999999984,0.0,0.19500000000000028,0.13331804078968498,-0.12099999999999984,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,37,0 days 00:01:30.413000,HARD,21.0,True,0 days 01:59:05.920000,26.7,13,31.4,0 days 00:00:18.176000,0 days 00:00:38.487000,0 days 00:00:33.750000,1,90.413,7145.92,6.931999999999789,True,False,21.0,0.0,0.0,18.176,38.487,33.75,0,0,0,0.0,90.2302,0.20885090375708343,0.8752655445179055,0,0,90.341,90.238,-0.10299999999999443,0.3539999999999992,0.07200000000000273,-0.03533333333333625,0.0,0.2700000000000031,0.17310112651279974,-0.03533333333333625,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,38,0 days 00:01:30.238000,HARD,22.0,True,0 days 02:00:36.158000,26.6,13,31.4,0 days 00:00:18.174000,0 days 00:00:38.407000,0 days 00:00:33.657000,1,90.238,7236.158,7.924999999999272,True,False,22.0,0.0,0.0,18.174,38.407,33.657,0,0,0,0.0,90.24279999999999,0.21951355311266904,-0.021866531391458697,0,0,90.413,90.497,0.08400000000000318,0.42600000000000193,-0.17499999999999716,0.12900000000000014,0.0,0.16199999999999903,0.20957743199113893,0.12900000000000014,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,39,0 days 00:01:30.497000,HARD,23.0,True,0 days 02:02:06.655000,26.6,13,31.1,0 days 00:00:18.204000,0 days 00:00:38.490000,0 days 00:00:33.803000,1,90.497,7326.655,7.841000000000349,True,False,23.0,0.0,0.0,18.204,38.49,33.803,0,0,0,0.0,90.201,0.1886358926613766,1.5691605442839076,0,0,90.238,90.331,0.09300000000000352,0.2510000000000048,0.25900000000000034,0.08366666666666826,0.0,0.1460000000000008,0.21407171695485705,0.08366666666666826,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,40,0 days 00:01:30.331000,HARD,24.0,True,0 days 02:03:36.986000,26.6,13,31.4,0 days 00:00:18.234000,0 days 00:00:38.523000,0 days 00:00:33.574000,1,90.331,7416.986,6.3510000000005675,True,False,24.0,0.0,0.0,18.234,38.523,33.574,0,0,0,0.0,90.2952,0.19682276291156395,0.18188953081658815,0,0,90.497,90.31,-0.1869999999999976,0.5100000000000051,-0.16599999999999682,0.05200000000000197,0.0,-0.08299999999999841,0.09289940796366877,0.05200000000000197,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,41,0 days 00:01:30.310000,HARD,25.0,True,0 days 02:05:07.296000,26.6,13,31.3,0 days 00:00:18.226000,0 days 00:00:38.350000,0 days 00:00:33.734000,1,90.31,7507.296,4.878999999999905,True,False,25.0,0.0,0.0,18.226,38.35,33.734,0,0,0,0.0,90.364,0.09693296652910115,-0.5570860145272682,0,0,90.331,90.355,0.02400000000000091,0.09300000000000352,-0.021000000000000796,-0.02733333333333121,0.0,0.1600000000000037,0.13243300192927765,-0.02733333333333121,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,42,0 days 00:01:30.355000,HARD,26.0,True,0 days 02:06:37.651000,26.6,13,31.4,0 days 00:00:18.239000,0 days 00:00:38.445000,0 days 00:00:33.671000,1,90.355,7597.651,3.105000000000473,True,False,26.0,0.0,0.0,18.239,38.445,33.671,0,0,0,0.0,90.3578,0.09972311667879517,-0.028077742586126553,0,0,90.31,87.845,-2.4650000000000034,0.07200000000000273,0.045000000000001705,0.02400000000000091,0.0,0.09700000000000131,0.12956079653969452,0.02400000000000091,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,45,0 days 00:01:27.845000,HARD,2.0,True,0 days 02:11:27.056000,26.5,16,31.1,0 days 00:00:17.746000,0 days 00:00:37.427000,0 days 00:00:32.672000,1,87.845,7887.056,0.8650000000006912,True,False,2.0,0.0,0.0,17.746,37.427,32.672,0,0,0,0.0,90.3462,0.0949563057418214,-26.34053610721293,1,0,90.355,88.694,-1.6610000000000014,0.11700000000000443,-2.510000000000005,-0.04733333333333197,0.0,-0.902000000000001,0.103674008314524,-0.04733333333333197,0,1,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,46,0 days 00:01:28.694000,HARD,3.0,True,0 days 02:12:55.750000,26.5,16,31.2,0 days 00:00:17.819000,0 days 00:00:37.847000,0 days 00:00:33.028000,1,88.694,7975.75,1.4949999999998909,True,False,3.0,0.0,0.0,17.819,37.847,33.028,0,0,0,0.0,89.86760000000001,1.133034774400239,-1.0358022776672864,0,1,87.845,88.74,0.894999999999996,0.0,0.8490000000000038,-0.8286666666666681,0.0,0.35600000000000165,0.44974248187157195,-0.8286666666666681,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,47,0 days 00:01:28.740000,HARD,4.0,True,0 days 02:14:24.490000,26.5,16,31.0,0 days 00:00:17.847000,0 days 00:00:37.868000,0 days 00:00:33.025000,1,88.74,8064.49,2.1640000000006694,True,False,4.0,0.0,0.0,17.847,37.868,33.025,0,0,0,0.0,89.507,1.1689848159836136,-0.6561248610869567,0,0,88.694,88.92,0.2259999999999991,0.8490000000000038,0.04599999999999227,-0.5386666666666665,0.0,0.35300000000000153,0.48850823943921495,-0.5386666666666665,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,48,0 days 00:01:28.920000,HARD,5.0,True,0 days 02:15:53.410000,26.4,16,31.1,0 days 00:00:17.904000,0 days 00:00:37.624000,0 days 00:00:33.392000,1,88.92,8153.41,2.6270000000004075,True,False,5.0,0.0,0.0,17.904,37.624,33.392,0,0,0,0.0,89.1888,1.1033085243939158,-0.2436308557913659,0,0,88.74,88.761,0.021000000000000796,0.894999999999996,0.18000000000000682,-0.5383333333333363,0.0,0.720000000000006,0.5241991033948851,-0.5383333333333363,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,49,0 days 00:01:28.761000,HARD,6.0,True,0 days 02:17:22.171000,26.4,15,31.2,0 days 00:00:17.910000,0 days 00:00:37.774000,0 days 00:00:33.077000,1,88.761,8242.171,1.0460000000002765,True,False,6.0,0.0,0.0,17.91,37.774,33.077,0,0,0,0.0,88.9108,0.9080064427085912,-0.1649768029763581,0,0,88.92,89.011,0.09099999999999397,1.0750000000000028,-0.15900000000000603,0.3583333333333343,0.0,0.0519999999999996,0.6154028761713766,0.3583333333333343,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
ALB,50,0 days 00:01:29.011000,HARD,7.0,True,0 days 02:18:51.182000,26.5,15,31.0,0 days 00:00:17.830000,0 days 00:00:38.083000,0 days 00:00:33.098000,1,89.011,8331.182,2.234999999998763,True,False,7.0,0.0,0.0,17.83,38.083,33.098,0,0,0,0.0,88.592,0.4261637009417234,0.9831902601608341,0,0,88.761,88.675,-0.08599999999999852,0.9159999999999968,0.25,0.022333333333331023,0.0,0.0730000000000004,0.6162395638061571,0.022333333333331023,0,0,2023,Abu Dhabi Grand Prix,0.0,16,0.0
