Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,20,0 days 00:01:20.082000,MEDIUM,24.0,True,0 days 01:24:11.436000,23.9,10,49.7,0 days 00:00:23.362000,0 days 00:00:25.234000,0 days 00:00:31.486000,1,80.082,5051.436,0.5630000000001019,False,True,24.0,0.0,0.0,23.362,25.234,31.486,0,0,0,0.0,78.2474,0.34312286429201827,5.346772806252396,0,0,78.857,79.244,0.38700000000000045,0.8169999999999931,1.2249999999999943,0.27233333333333104,0.0,0.0940000000000012,0.2720970415127675,0.27233333333333104,0,1,2025,Canadian Grand Prix,0.0,14,0.0
ALB,21,0 days 00:01:19.244000,MEDIUM,25.0,True,0 days 01:25:30.680000,24.0,11,49.4,0 days 00:00:22.215000,0 days 00:00:24.967000,0 days 00:00:32.062000,1,79.244,5130.68,1.001999999999498,False,True,25.0,0.0,0.0,22.215,24.967,32.062,0,0,0,0.0,78.6444,0.8697737062017462,0.6893747140488017,0,0,80.082,79.463,-0.6189999999999998,2.0419999999999874,-0.8379999999999939,0.6429999999999959,0.0,0.575999999999997,0.2722302334422107,0.6429999999999959,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,22,0 days 00:01:19.463000,MEDIUM,26.0,True,0 days 01:26:50.143000,24.0,12,49.4,0 days 00:00:22.322000,0 days 00:00:25.004000,0 days 00:00:32.137000,1,79.463,5210.143,0.17600000000038563,False,True,26.0,0.0,0.0,22.322,25.004,32.137,0,0,0,0.0,78.8852,0.8261844225110436,0.6993595912204128,0,0,79.244,76.667,-2.576999999999998,1.1539999999999964,0.2189999999999941,0.38466666666666544,0.0,0.6509999999999998,0.2769933212191223,0.38466666666666544,0,1,2025,Canadian Grand Prix,0.0,14,0.0
ALB,25,0 days 00:01:16.667000,HARD,2.0,True,0 days 01:31:04.878000,24.1,20,49.9,0 days 00:00:21.221000,0 days 00:00:24.371000,0 days 00:00:31.075000,1,76.667,5464.878,0.0,True,False,2.0,0.0,0.0,21.221,24.371,31.075,0,0,0,0.0,79.1472,0.7390600110951006,-3.355884451554841,1,0,79.463,76.734,-2.728999999999999,1.3729999999999905,-2.7959999999999923,0.20199999999999818,0.0,-0.41100000000000136,0.2765362544043723,0.20199999999999818,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,26,0 days 00:01:16.734000,HARD,3.0,True,0 days 01:32:21.612000,24.3,20,49.8,0 days 00:00:21.543000,0 days 00:00:24.322000,0 days 00:00:30.869000,1,76.734,5541.612,0.0,True,False,3.0,0.0,0.0,21.543,24.322,30.869,0,0,0,0.0,78.8626,1.3051411034826503,-1.6309347658425823,1,1,76.667,76.512,-0.15500000000000114,0.0,0.06699999999999307,-1.1383333333333308,0.0,-0.20599999999999952,0.47784066382006496,-1.1383333333333308,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,27,0 days 00:01:16.512000,HARD,4.0,True,0 days 01:33:38.124000,24.3,20,49.9,0 days 00:00:21.537000,0 days 00:00:24.185000,0 days 00:00:30.790000,1,76.512,5618.124,0.0,True,False,4.0,0.0,0.0,21.537,24.185,30.79,0,0,0,0.0,78.43799999999999,1.615785722179753,-1.1919897382195856,0,1,76.734,76.689,-0.045000000000001705,0.06699999999999307,-0.2219999999999942,-0.8366666666666683,0.0,-0.07900000000000063,0.4681470922690854,-0.8366666666666683,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,28,0 days 00:01:16.689000,HARD,5.0,True,0 days 01:34:54.813000,24.4,20,50.0,0 days 00:00:21.466000,0 days 00:00:24.280000,0 days 00:00:30.943000,1,76.689,5694.813,0.0,True,False,5.0,0.0,0.0,21.466,24.28,30.943,0,0,0,0.0,77.724,1.4917116008129758,-0.6938338479341051,0,0,76.512,76.633,0.12099999999999511,0.0,0.1769999999999925,-0.9836666666666645,0.0,0.15300000000000225,0.47874387724544276,-0.9836666666666645,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,29,0 days 00:01:16.633000,HARD,6.0,True,0 days 01:36:11.446000,24.5,20,49.6,0 days 00:00:21.428000,0 days 00:00:24.367000,0 days 00:00:30.838000,1,76.633,5771.446,0.0,True,False,6.0,0.0,0.0,21.428,24.367,30.838,0,0,0,0.0,77.213,1.2605588046577005,-0.4601134019745274,0,0,76.689,76.486,-0.20299999999998875,0.1769999999999925,-0.055999999999997385,0.0073333333333304536,0.0,0.04800000000000182,0.40696289757175697,0.0073333333333304536,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,30,0 days 00:01:16.486000,HARD,7.0,True,0 days 01:37:27.932000,24.5,20,49.7,0 days 00:00:21.520000,0 days 00:00:24.175000,0 days 00:00:30.791000,1,76.486,5847.932,0.0,True,False,7.0,0.0,0.0,21.52,24.175,30.791,0,0,0,0.0,76.64699999999999,0.083895768666166,-1.91904791576117,1,0,76.633,76.197,-0.43599999999999284,0.12099999999999511,-0.14699999999999136,-0.033666666666666366,0.0,0.0010000000000012221,0.22040077132351557,-0.033666666666666366,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,31,0 days 00:01:16.197000,HARD,8.0,True,0 days 01:38:44.129000,24.5,20,49.8,0 days 00:00:21.316000,0 days 00:00:24.124000,0 days 00:00:30.757000,1,76.197,5924.129,0.0,True,False,8.0,0.0,0.0,21.316,24.124,30.757,0,0,0,0.0,76.6108,0.1085389331073811,-3.8124568590572845,1,1,76.486,76.402,-0.08400000000000318,0.0,-0.2890000000000015,-0.008666666666665416,0.0,-0.03399999999999892,0.13510477415694921,-0.008666666666665416,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,32,0 days 00:01:16.402000,HARD,9.0,True,0 days 01:40:00.531000,24.6,20,49.7,0 days 00:00:21.445000,0 days 00:00:24.168000,0 days 00:00:30.789000,1,76.402,6000.531,0.0,True,False,9.0,0.0,0.0,21.445,24.168,30.789,0,0,0,0.0,76.50339999999998,0.1907230977099955,-0.5316608277523259,0,1,76.197,76.225,0.027999999999991587,0.0,0.2049999999999983,-0.16399999999999673,0.0,0.03200000000000003,0.08877893894387447,-0.16399999999999673,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,33,0 days 00:01:16.225000,HARD,10.0,True,0 days 01:41:16.756000,24.6,20,49.8,0 days 00:00:21.348000,0 days 00:00:24.176000,0 days 00:00:30.701000,1,76.225,6076.756,0.0,True,False,10.0,0.0,0.0,21.348,24.176,30.701,0,0,0,0.0,76.48140000000001,0.19576082345581217,-1.3097615522540393,0,0,76.402,76.241,-0.16100000000000136,0.2049999999999983,-0.1770000000000067,-0.07699999999999818,0.0,-0.05600000000000094,0.07052304587863525,-0.07699999999999818,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,34,0 days 00:01:16.241000,HARD,11.0,True,0 days 01:42:32.997000,24.6,20,49.8,0 days 00:00:21.375000,0 days 00:00:24.137000,0 days 00:00:30.729000,1,76.241,6152.997,0.0,True,False,11.0,0.0,0.0,21.375,24.137,30.729,0,0,0,0.0,76.3886,0.18225888181404157,-0.8098370764207425,0,0,76.225,76.564,0.33899999999999864,0.027999999999991587,0.016000000000005343,-0.0870000000000033,0.0,0.027999999999998693,0.043602752206713655,-0.0870000000000033,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,35,0 days 00:01:16.564000,HARD,12.0,True,0 days 01:43:49.561000,24.5,20,50.1,0 days 00:00:21.466000,0 days 00:00:24.294000,0 days 00:00:30.804000,1,76.564,6229.561,0.0,True,False,12.0,0.0,0.0,21.466,24.294,30.804,0,0,0,0.0,76.31020000000001,0.12668346379899034,2.0034185393185218,0,0,76.241,76.325,0.08400000000000318,0.04399999999999693,0.3229999999999933,0.014666666666665643,0.0,0.10299999999999798,0.03851233568611501,0.014666666666665643,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,36,0 days 00:01:16.325000,HARD,13.0,True,0 days 01:45:05.886000,24.6,20,49.9,0 days 00:00:21.464000,0 days 00:00:24.161000,0 days 00:00:30.700000,1,76.325,6305.886,0.0,True,False,13.0,0.0,0.0,21.464,24.161,30.7,0,0,0,0.0,76.3258,0.1553116222312691,-0.005150934543757991,0,0,76.564,76.415,-0.1489999999999867,0.3669999999999902,-0.2389999999999901,0.05399999999999731,0.0,-0.0010000000000012221,0.06253638940648819,0.05399999999999731,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,37,0 days 00:01:16.415000,HARD,14.0,True,0 days 01:46:22.301000,24.7,20,49.8,0 days 00:00:21.478000,0 days 00:00:24.202000,0 days 00:00:30.735000,1,76.415,6382.301,0.0,True,False,14.0,0.0,0.0,21.478,24.202,30.735,0,0,0,0.0,76.3514,0.1384026733849734,0.4595286958301866,0,0,76.325,77.003,0.6779999999999973,0.10000000000000853,0.09000000000000341,0.03333333333333618,0.0,0.03500000000000014,0.057677551959145965,0.03333333333333618,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,38,0 days 00:01:17.003000,HARD,15.0,True,0 days 01:47:39.304000,24.7,19,49.9,0 days 00:00:21.661000,0 days 00:00:24.411000,0 days 00:00:30.931000,1,77.003,6459.304,0.0,True,False,15.0,0.0,0.0,21.661,24.411,30.931,0,0,0,0.0,76.354,0.1397068359104439,4.645441976912487,0,0,76.415,77.268,0.8529999999999944,0.19000000000001194,0.5879999999999939,0.058000000000002196,0.0,0.23100000000000165,0.05783338136405294,0.058000000000002196,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,39,0 days 00:01:17.268000,HARD,16.0,True,0 days 01:48:56.572000,24.7,19,50.0,0 days 00:00:22.083000,0 days 00:00:24.404000,0 days 00:00:30.781000,1,77.268,6536.572,0.0,True,False,16.0,0.0,0.0,22.083,24.404,30.781,0,0,0,0.0,76.5096,0.3006556169442055,2.5224873817698725,0,0,77.003,77.14,0.13700000000000045,0.7620000000000005,0.26500000000000057,0.14633333333333573,0.0,0.08099999999999952,0.09302795278839691,0.14633333333333573,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,40,0 days 00:01:17.140000,HARD,17.0,True,0 days 01:50:13.712000,24.6,19,50.3,0 days 00:00:21.885000,0 days 00:00:24.399000,0 days 00:00:30.856000,1,77.14,6613.712,17.911999999999352,True,False,17.0,0.0,0.0,21.885,24.399,30.856,0,0,0,0.0,76.715,0.40424435679436155,1.0513442992011734,0,0,77.268,76.857,-0.41100000000000136,0.9429999999999978,-0.1280000000000001,0.31433333333333263,0.0,0.12100000000000222,0.08865212913404946,0.31433333333333263,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,41,0 days 00:01:16.857000,HARD,18.0,True,0 days 01:51:30.569000,24.6,19,49.9,0 days 00:00:21.791000,0 days 00:00:24.325000,0 days 00:00:30.741000,1,76.857,6690.569,18.045999999999367,True,False,18.0,0.0,0.0,21.791,24.325,30.741,0,0,0,0.0,76.8302,0.4316024791403268,0.06209417530078855,0,0,77.14,78.411,1.2710000000000008,0.8149999999999977,-0.28300000000000125,0.24166666666666478,0.0,-0.03999999999999915,0.08968165921748006,0.24166666666666478,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,42,0 days 00:01:18.411000,HARD,19.0,True,0 days 01:52:48.980000,24.8,19,49.9,0 days 00:00:22.094000,0 days 00:00:25.211000,0 days 00:00:31.106000,1,78.411,6768.98,16.86200000000008,True,False,19.0,0.0,0.0,22.094,25.211,31.106,0,0,0,0.0,76.9366,0.32939687308787385,4.476059490724656,0,0,76.857,76.474,-0.38299999999999557,0.44199999999999307,1.554000000000002,-0.048666666666666934,0.0,0.365000000000002,0.10093463231220555,-0.048666666666666934,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,43,0 days 00:01:16.474000,HARD,20.0,True,0 days 01:54:05.454000,25.2,19,49.8,0 days 00:00:21.485000,0 days 00:00:24.292000,0 days 00:00:30.697000,1,76.474,6845.454,17.715000000000146,True,False,20.0,0.0,0.0,21.485,24.292,30.697,0,0,0,0.0,77.33579999999999,0.620281145933069,-1.3893699746485282,0,0,78.411,78.237,-0.1740000000000066,1.554000000000002,-1.9369999999999976,0.3810000000000002,0.0,-0.04400000000000048,0.1536840915644824,0.3810000000000002,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,44,0 days 00:01:18.237000,HARD,21.0,True,0 days 01:55:23.691000,25.2,19,49.8,0 days 00:00:21.740000,0 days 00:00:25.385000,0 days 00:00:31.112000,1,78.237,6923.691,17.184000000000196,True,False,21.0,0.0,0.0,21.74,25.385,31.112,0,0,0,0.0,77.23,0.7271468214879633,1.3848647484140313,0,0,76.474,77.075,0.6009999999999991,0.0,1.762999999999991,-0.22199999999999895,0.0,0.41499999999999915,0.1668121698198315,-0.22199999999999895,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALB,45,0 days 00:01:17.075000,HARD,22.0,True,0 days 01:56:40.766000,25.1,18,49.6,0 days 00:00:21.655000,0 days 00:00:24.216000,0 days 00:00:31.204000,1,77.075,7000.766,0.037000000000261934,True,False,22.0,0.0,0.0,21.655,24.216,31.204,0,0,0,0.0,77.4238,0.8572897409861092,-0.40686361136059457,0,0,78.237,82.178,3.9410000000000025,1.762999999999991,-1.161999999999992,0.45999999999999847,0.0,0.5070000000000014,0.21801903586613725,0.45999999999999847,0,1,2025,Canadian Grand Prix,0.0,14,0.0
ALO,2,0 days 00:01:17.402000,MEDIUM,6.0,True,0 days 01:00:42.597000,23.6,6,50.1,0 days 00:00:21.918000,0 days 00:00:24.579000,0 days 00:00:30.905000,1,77.402,3642.597,0.69399999999996,False,True,6.0,0.0,0.0,21.918,24.579,30.905,0,0,0,0.0,78.475,2.22131436316428,-0.4830473425073866,0,0,77.402,77.113,-0.2890000000000015,0.9279999999999973,0.0,1.901333333333331,0.0,-0.2069999999999972,1.0374287927371226,0.0,0,1,2025,Canadian Grand Prix,0.0,14,0.0
ALO,3,0 days 00:01:17.113000,MEDIUM,7.0,True,0 days 01:01:59.710000,23.6,6,50.2,0 days 00:00:21.820000,0 days 00:00:24.524000,0 days 00:00:30.769000,1,77.113,3719.71,0.9360000000001492,False,True,7.0,0.0,0.0,21.82,24.524,30.769,0,0,0,0.0,,,0.0,0,0,77.402,76.677,-0.7249999999999943,0.0,-0.2890000000000015,0.0,0.0,0.0,0.0,0.0,0,1,2025,Canadian Grand Prix,0.0,14,0.0
ALO,4,0 days 00:01:16.677000,MEDIUM,8.0,True,0 days 01:03:16.387000,23.7,6,50.3,0 days 00:00:21.424000,0 days 00:00:24.298000,0 days 00:00:30.955000,1,76.677,3796.387,1.324999999999818,False,True,8.0,0.0,0.0,21.424,24.298,30.955,0,0,0,0.0,,,0.0,0,0,77.113,76.669,-0.4440000000000026,0.0,-0.43599999999999284,-0.14450000000000074,0.0,0.18599999999999994,0.0,0.0,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALO,5,0 days 00:01:16.669000,MEDIUM,9.0,True,0 days 01:04:33.056000,23.9,6,50.1,0 days 00:00:21.586000,0 days 00:00:24.174000,0 days 00:00:30.909000,1,76.669,3873.056,1.5520000000001346,False,True,9.0,0.0,0.0,21.586,24.174,30.909,0,0,0,0.0,77.06400000000001,0.36497534163281853,-1.0822648955758711,0,0,76.677,76.51,-0.1670000000000016,0.0,-0.008000000000009777,-0.24166666666666478,0.0,0.14000000000000057,0.19659348921060285,-0.36249999999999716,0,0,2025,Canadian Grand Prix,0.0,14,0.0
ALO,6,0 days 00:01:16.510000,MEDIUM,10.0,True,0 days 01:05:49.566000,24.0,6,50.0,0 days 00:00:21.399000,0 days 00:00:24.261000,0 days 00:00:30.850000,1,76.51,3949.566,1.6990000000000691,False,True,10.0,0.0,0.0,21.399,24.261,30.85,0,0,0,0.0,76.96525,0.3575065267469412,-1.273403325367087,0,0,76.669,76.552,-0.11699999999999022,0.0,-0.15899999999999181,-0.2443333333333347,0.0,0.08100000000000307,0.17654531996062536,-0.2443333333333347,0,0,2025,Canadian Grand Prix,0.0,14,0.0
