Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,28,0 days 00:01:16.452000,SOFT,28.0,True,0 days 01:44:36.904000,17.1,6,28.4,0 days 00:00:26.146000,0 days 00:00:27.304000,0 days 00:00:23.002000,1,76.452,6276.904,2.120999999999185,False,False,False,True,28.0,0.0,0.0,26.146,27.304,23.002,0,0,0,0.0,76.69120000000001,0.372170256737448,-0.642716594541722,0,0,76.754,76.3,-0.45400000000000773,0.5260000000000105,-0.3020000000000067,-0.09533333333333378,0.0,-0.10500000000000043,0.09809179374443058,-0.09533333333333378,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,29,0 days 00:01:16.300000,SOFT,29.0,True,0 days 01:45:53.204000,17.1,6,27.7,0 days 00:00:26.154000,0 days 00:00:27.207000,0 days 00:00:22.939000,1,76.3,6353.204,2.393000000000029,False,False,False,True,29.0,0.0,0.0,26.154,27.207,22.939,0,0,0,0.0,76.57300000000001,0.32312536266907915,-0.8448733263925078,0,0,76.452,76.402,-0.04999999999999716,0.22400000000000375,-0.15200000000000102,0.07466666666666792,0.0,-0.06299999999999883,0.14304125279093438,0.07466666666666792,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,30,0 days 00:01:16.402000,SOFT,30.0,True,0 days 01:47:09.606000,17.1,6,27.4,0 days 00:00:26.126000,0 days 00:00:27.319000,0 days 00:00:22.957000,1,76.402,6429.606,2.3350000000000364,False,False,False,True,30.0,0.0,0.0,26.126,27.319,22.957,0,0,0,0.0,76.425,0.20282997806051853,-0.11339546658696383,0,0,76.3,76.175,-0.125,0.07200000000000273,0.10200000000000387,-0.03033333333333606,0.0,0.018000000000000682,0.1550651475993234,-0.03033333333333606,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,31,0 days 00:01:16.175000,SOFT,31.0,True,0 days 01:48:25.781000,17.0,6,26.8,0 days 00:00:26.038000,0 days 00:00:27.267000,0 days 00:00:22.870000,1,76.175,6505.781,2.6279999999997017,False,False,False,True,31.0,0.0,0.0,26.038,27.267,22.87,0,0,0,0.0,76.4598,0.17336724027343614,-1.642755572222384,1,0,76.402,76.148,-0.2540000000000049,0.10200000000000387,-0.22700000000000387,-0.11733333333333462,0.0,-0.06899999999999906,0.13981058615140662,-0.11733333333333462,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,32,0 days 00:01:16.148000,SOFT,32.0,True,0 days 01:49:41.929000,16.9,6,26.8,0 days 00:00:26.038000,0 days 00:00:27.255000,0 days 00:00:22.855000,1,76.148,6581.929,2.881000000000313,False,False,False,True,32.0,0.0,0.0,26.038,27.255,22.855,0,0,0,0.0,76.4166,0.21637421288136674,-1.2413678895611924,0,1,76.175,76.336,0.16100000000000136,0.0,-0.027000000000001023,-0.09233333333333367,0.0,-0.015000000000000568,0.10807497397640164,-0.09233333333333367,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,33,0 days 00:01:16.336000,SOFT,33.0,True,0 days 01:50:58.265000,16.8,6,26.3,0 days 00:00:26.042000,0 days 00:00:27.284000,0 days 00:00:23.010000,1,76.336,6658.265,2.768000000000029,False,False,False,True,33.0,0.0,0.0,26.042,27.284,23.01,0,0,0,0.0,76.2954,0.13428626139721225,0.3023391937311064,0,0,76.148,76.377,0.2289999999999992,0.0,0.1880000000000024,-0.050666666666667005,0.0,0.15500000000000114,0.048354937700301096,-0.050666666666667005,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,34,0 days 00:01:16.377000,SOFT,34.0,True,0 days 01:52:14.642000,16.8,6,26.1,0 days 00:00:26.033000,0 days 00:00:27.386000,0 days 00:00:22.958000,1,76.377,6734.642,2.6959999999999127,False,False,False,True,34.0,0.0,0.0,26.033,27.386,22.958,0,0,0,0.0,76.2722,0.107894392810944,0.9713201703042275,0,0,76.336,76.211,-0.125,0.1880000000000024,0.04099999999999682,-0.022000000000000835,0.0,0.10299999999999798,0.09106151766800295,-0.022000000000000835,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,35,0 days 00:01:16.211000,SOFT,35.0,True,0 days 01:53:30.853000,16.8,6,25.6,0 days 00:00:26.046000,0 days 00:00:27.260000,0 days 00:00:22.905000,1,76.211,6810.853,2.738999999999578,False,False,False,True,35.0,0.0,0.0,26.046,27.26,22.905,0,0,0,0.0,76.2876,0.11788681011903333,-0.6497758309233589,0,0,76.377,76.252,-0.125,0.2289999999999992,-0.16599999999999682,0.06733333333333273,0.0,0.05000000000000071,0.09023746450338659,0.06733333333333273,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,36,0 days 00:01:16.252000,SOFT,36.0,True,0 days 01:54:47.105000,16.9,6,25.5,0 days 00:00:25.972000,0 days 00:00:27.332000,0 days 00:00:22.948000,1,76.252,6887.105,2.82300000000032,False,False,False,True,36.0,0.0,0.0,25.972,27.332,22.948,0,0,0,0.0,76.2494,0.10133262061174224,0.02565807520130159,0,0,76.211,76.167,-0.04399999999999693,0.06300000000000239,0.04099999999999682,0.021000000000000796,0.0,0.04299999999999926,0.089561152292721,0.021000000000000796,0,0,2023,Dutch Grand Prix,0.0,14,0.0
ALB,37,0 days 00:01:16.167000,SOFT,37.0,True,0 days 01:56:03.272000,16.9,6,25.4,0 days 00:00:25.979000,0 days 00:00:27.292000,0 days 00:00:22.896000,1,76.167,6963.272,2.7719999999999345,False,False,False,True,37.0,0.0,0.0,25.979,27.292,22.896,0,0,0,0.0,76.2648,0.09268063443914439,-1.0552366262038204,0,0,76.252,76.196,-0.055999999999997385,0.1039999999999992,-0.08499999999999375,-0.028000000000001062,0.0,-0.009000000000000341,0.06447635225414071,-0.028000000000001062,0,0,2023,Dutch Grand Prix,0.0,14,0.0
