Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,34,0 days 00:01:25.132000,HARD,34.0,True,0 days 01:57:06.969000,10,0 days 00:00:29.523000,0 days 00:00:18.428000,0 days 00:00:37.181000,1,85.132,7026.969,0.3890000000001237,True,False,34.0,0.0,0.0,0.0,0.0,29.523,18.428,37.181,0,0,0,0.0,84.6056,0.24407027676491583,2.1567558613744215,0,0,84.71,85.37,0.6600000000000108,0.375,0.42200000000001125,0.125,0.0,0.46999999999999886,0.4068437046336094,0.125,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,35,0 days 00:01:25.370000,HARD,35.0,True,0 days 01:58:32.339000,10,0 days 00:00:29.929000,0 days 00:00:18.311000,0 days 00:00:37.130000,1,85.37,7112.339,0.3469999999997526,True,False,35.0,0.0,0.0,0.0,0.0,29.929,18.311,37.13,0,0,0,0.0,84.6428,0.3132837372097417,2.3212184790593016,0,0,85.132,84.527,-0.605000000000004,0.7970000000000113,0.23799999999999955,0.24033333333333454,0.0,0.34200000000000585,0.1962760810695,0.24033333333333454,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,36,0 days 00:01:24.527000,HARD,36.0,True,0 days 01:59:56.866000,10,0 days 00:00:29.299000,0 days 00:00:18.378000,0 days 00:00:36.850000,1,84.527,7196.866,0.46900000000005093,True,False,36.0,0.0,0.0,0.0,0.0,29.299,18.378,36.85,0,0,0,0.0,84.8498,0.3912865957327043,-0.8249707593370053,0,0,85.37,84.525,-0.8449999999999989,0.9590000000000032,-0.8430000000000035,0.24799999999999991,0.0,-0.15200000000000102,0.18652694175373535,0.24799999999999991,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,37,0 days 00:01:24.525000,HARD,37.0,True,0 days 02:01:21.391000,10,0 days 00:00:29.350000,0 days 00:00:18.337000,0 days 00:00:36.838000,1,84.525,7281.391,0.4930000000003929,True,False,37.0,0.0,0.0,0.0,0.0,29.35,18.337,36.838,0,0,0,0.0,84.873,0.3610346243784487,-0.9638964700383241,0,0,84.527,84.231,-0.2960000000000065,0.0,-0.001999999999995339,-0.06099999999999758,0.0,-0.012000000000000455,0.24329878750211875,-0.06099999999999758,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,38,0 days 00:01:24.231000,HARD,38.0,True,0 days 02:02:45.622000,10,0 days 00:00:29.217000,0 days 00:00:18.393000,0 days 00:00:36.621000,1,84.231,7365.622,0.4290000000000873,True,False,38.0,0.0,0.0,0.0,0.0,29.217,18.393,36.621,0,0,0,0.0,84.8528,0.38060438778354677,-1.6337173715233964,1,0,84.525,83.366,-1.159000000000006,0.0,-0.29400000000001114,-0.20233333333333312,0.0,-0.21699999999999875,0.25954228942505864,-0.20233333333333312,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,41,0 days 00:01:23.366000,HARD,41.0,True,0 days 02:07:28.749000,7,0 days 00:00:28.817000,0 days 00:00:18.385000,0 days 00:00:36.164000,1,83.366,7648.749,1.7550000000001091,True,False,41.0,0.0,0.0,0.0,0.0,28.817,18.385,36.164,0,0,0,0.0,84.757,0.474287360152152,-2.932821147824329,1,1,84.231,83.238,-0.992999999999995,0.0,-0.8649999999999949,-0.37966666666667,0.0,-0.45700000000000074,0.30456887562586016,-0.37966666666667,0,0,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,42,0 days 00:01:23.238000,HARD,42.0,True,0 days 02:08:51.987000,7,0 days 00:00:28.858000,0 days 00:00:18.309000,0 days 00:00:36.071000,1,83.238,7731.987,1.7479999999995925,True,False,42.0,0.0,0.0,0.0,0.0,28.858,18.309,36.071,0,0,0,0.0,84.4038,0.7194266467125905,-1.620457075543574,1,1,83.366,83.245,-0.12099999999999511,0.0,-0.1280000000000001,-0.38700000000000045,0.0,-0.09300000000000352,0.294510950560419,-0.38700000000000045,0,0,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,43,0 days 00:01:23.245000,HARD,43.0,True,0 days 02:10:15.232000,7,0 days 00:00:28.868000,0 days 00:00:18.356000,0 days 00:00:36.021000,1,83.245,7815.232,1.6229999999995925,True,False,43.0,0.0,0.0,0.0,0.0,28.868,18.356,36.021,0,0,0,0.0,83.9774,0.6298335494399735,-1.1628469151114982,0,1,83.238,83.071,-0.1670000000000016,0.0,0.007000000000005002,-0.42900000000000205,0.0,-0.04999999999999716,0.16917653501594143,-0.42900000000000205,0,0,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,44,0 days 00:01:23.071000,HARD,44.0,True,0 days 02:11:38.303000,7,0 days 00:00:28.764000,0 days 00:00:18.241000,0 days 00:00:36.066000,1,83.071,7898.303,1.480000000000473,True,False,44.0,0.0,0.0,0.0,0.0,28.764,18.241,36.066,0,0,0,0.0,83.721,0.6108203500213236,-1.064142673009035,0,0,83.245,83.962,0.7169999999999987,0.007000000000005002,-0.1740000000000066,-0.32866666666666333,0.0,0.045000000000001705,0.18012689971239798,-0.32866666666666333,0,0,2022,Australian Grand Prix,2022_Australian Grand Prix
ALB,45,0 days 00:01:23.962000,HARD,45.0,True,0 days 02:13:02.265000,7,0 days 00:00:29.525000,0 days 00:00:18.416000,0 days 00:00:36.021000,1,83.962,7982.265,0.7429999999994834,True,False,45.0,0.0,0.0,0.0,0.0,29.525,18.416,36.021,0,0,0,0.0,83.4302,0.4598007177029985,1.1565880163404016,0,0,83.071,82.964,-0.10699999999999932,0.0,0.8910000000000053,-0.0983333333333339,0.0,0.0,0.19359442140723085,-0.0983333333333339,0,1,2022,Australian Grand Prix,2022_Australian Grand Prix
