Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,30,0 days 00:01:22.663000,MEDIUM,13.0,True,0 days 01:50:35.666000,13.3,12,16.4,0 days 00:00:26.371000,0 days 00:00:28.695000,0 days 00:00:27.597000,1,82.663,6635.666,1.1390000000001237,False,False,True,False,13.0,0.0,0.0,26.371,28.695,27.597,0,0,0,0.0,83.3508,0.7041482088313912,-0.9767830001889619,0,0,82.755,82.487,-0.2680000000000007,0.0,-0.09199999999999875,-0.603666666666669,0.0,-0.06700000000000017,0.11362878156523437,-0.603666666666669,0,0,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,31,0 days 00:01:22.487000,MEDIUM,14.0,True,0 days 01:51:58.153000,13.3,12,16.5,0 days 00:00:26.265000,0 days 00:00:28.610000,0 days 00:00:27.612000,1,82.487,6718.153,1.1799999999993815,False,False,True,False,14.0,0.0,0.0,26.265,28.61,27.612,0,0,0,0.0,83.2402,0.7708817678480047,-0.9770629315863075,0,0,82.663,82.389,-0.2740000000000009,0.0,-0.17600000000000193,-0.1783333333333322,0.0,0.014999999999997016,0.11803685865016786,-0.1783333333333322,0,0,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,32,0 days 00:01:22.389000,MEDIUM,15.0,True,0 days 01:53:20.542000,13.2,12,16.6,0 days 00:00:26.242000,0 days 00:00:28.609000,0 days 00:00:27.538000,1,82.389,6800.542,1.1369999999997162,False,False,True,False,15.0,0.0,0.0,26.242,28.609,27.538,0,0,0,0.0,82.8244,0.2837918251121691,-1.5342231927502101,1,0,82.487,82.312,-0.17499999999999716,0.0,-0.09799999999999898,-0.1773333333333369,0.0,-0.05900000000000105,0.11263747156252986,-0.1773333333333369,0,0,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,33,0 days 00:01:22.312000,MEDIUM,16.0,True,0 days 01:54:42.854000,13.3,12,16.4,0 days 00:00:26.056000,0 days 00:00:28.562000,0 days 00:00:27.694000,1,82.312,6882.854,1.4239999999999782,False,False,True,False,16.0,0.0,0.0,26.056,28.562,27.694,0,0,0,0.0,82.6626,0.24558664458905183,-1.4276020611245799,0,1,82.389,82.247,-0.1419999999999959,0.0,-0.07699999999999818,-0.12199999999999989,0.0,0.1559999999999988,0.0729465557788704,-0.12199999999999989,0,0,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,34,0 days 00:01:22.247000,MEDIUM,17.0,True,0 days 01:56:05.101000,13.4,12,16.5,0 days 00:00:26.136000,0 days 00:00:28.562000,0 days 00:00:27.549000,1,82.247,6965.101,0.8900000000003274,False,False,True,False,17.0,0.0,0.0,26.136,28.562,27.549,0,0,0,0.0,82.5212,0.18518963254058304,-1.4806444412589042,0,0,82.312,82.137,-0.17499999999999716,0.0,-0.06499999999999773,-0.1169999999999997,0.0,0.010999999999999233,0.08991217937521001,-0.1169999999999997,0,1,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,35,0 days 00:01:22.137000,MEDIUM,18.0,True,0 days 01:57:27.238000,13.4,12,16.6,0 days 00:00:26.090000,0 days 00:00:28.492000,0 days 00:00:27.555000,1,82.137,7047.238,0.876999999999498,False,False,True,False,18.0,0.0,0.0,26.09,28.492,27.555,0,0,0,0.0,82.41959999999999,0.16285822054941573,-1.7352516750251439,1,0,82.247,82.116,-0.13100000000000023,0.0,-0.10999999999999943,-0.0799999999999983,0.0,0.01699999999999946,0.08947737144105174,-0.0799999999999983,0,1,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,36,0 days 00:01:22.116000,MEDIUM,19.0,True,0 days 01:58:49.354000,13.4,12,16.6,0 days 00:00:26.081000,0 days 00:00:28.459000,0 days 00:00:27.576000,1,82.116,7129.354,0.6319999999996071,False,False,True,False,19.0,0.0,0.0,26.081,28.459,27.576,0,0,0,0.0,82.3144,0.13358068722882707,-1.4852446421400902,0,1,82.137,82.116,-0.021000000000000796,0.0,-0.021000000000000796,-0.08399999999999845,0.0,0.027000000000001023,0.07831347265956214,-0.08399999999999845,0,1,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,37,0 days 00:01:22.116000,MEDIUM,20.0,True,0 days 02:00:11.470000,13.5,12,16.7,0 days 00:00:26.041000,0 days 00:00:28.530000,0 days 00:00:27.545000,1,82.116,7211.47,0.6089999999994689,False,False,True,False,20.0,0.0,0.0,26.041,28.53,27.545,0,0,0,0.0,82.2402,0.11556253718453627,-1.074742758560872,0,0,82.116,82.04,-0.0759999999999934,0.0,0.0,-0.06533333333333265,0.0,-0.003999999999997783,0.07799871793818133,-0.06533333333333265,0,1,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,38,0 days 00:01:22.040000,MEDIUM,21.0,True,0 days 02:01:33.510000,13.4,12,16.7,0 days 00:00:26.047000,0 days 00:00:28.527000,0 days 00:00:27.466000,1,82.04,7293.51,0.6959999999999127,False,False,True,False,21.0,0.0,0.0,26.047,28.527,27.466,0,0,0,0.0,82.1856,0.08915884701210587,-1.63304040910509,1,0,82.116,82.06,-0.055999999999997385,0.0,-0.0759999999999934,-0.04366666666666674,0.0,-0.07900000000000063,0.06504075645316466,-0.04366666666666674,0,1,2022,Emilia Romagna Grand Prix,0.0,0,0.0
ALB,39,0 days 00:01:22.060000,MEDIUM,22.0,True,0 days 02:02:55.570000,13.4,12,16.6,0 days 00:00:26.035000,0 days 00:00:28.573000,0 days 00:00:27.452000,1,82.06,7375.57,0.7390000000004875,False,False,True,False,22.0,0.0,0.0,26.035,28.573,27.452,0,0,0,0.0,82.1312,0.07453656821003389,-0.9552358219575215,0,1,82.04,82.172,0.1319999999999908,0.0,0.01999999999999602,-0.0323333333333314,0.0,-0.013999999999999346,0.04254174420495732,-0.0323333333333314,0,1,2022,Emilia Romagna Grand Prix,0.0,0,0.0
