Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_INTERMEDIATE,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
GAS,13,0 days 00:01:49.131000,INTERMEDIATE,6.0,True,0 days 03:38:09.597000,15.8,16,18.2,0 days 00:00:39.615000,0 days 00:00:48.686000,0 days 00:00:20.830000,1,109.131,13089.597,1.1660000000010768,True,False,6.0,0.0,0.0,39.615,48.686,20.83,0,0,0,0.0,110.62280000000001,4.106137686439652,-0.36330978499006966,0,0,109.115,110.338,1.222999999999999,1.2609999999999957,0.016000000000005343,-0.08833333333333353,0.0,0.3049999999999997,1.1667253318583592,-0.08833333333333353,0,0,2022,Japanese Grand Prix,0.0,18,0.0
GAS,14,0 days 00:01:50.338000,INTERMEDIATE,7.0,True,0 days 03:39:59.935000,15.9,16,18.3,0 days 00:00:40.093000,0 days 00:00:49.347000,0 days 00:00:20.898000,1,110.338,13199.935,0.6190000000005966,True,False,7.0,0.0,0.0,40.093,49.347,20.898,0,0,0,0.0,108.87,0.5959240723447798,2.4634010742742043,0,0,109.131,109.763,0.632000000000005,1.277000000000001,1.2069999999999936,0.08699999999999856,0.0,0.3730000000000011,0.33395104431637923,0.08699999999999856,0,1,2022,Japanese Grand Prix,0.0,18,0.0
GAS,15,0 days 00:01:49.763000,INTERMEDIATE,8.0,True,0 days 03:41:49.698000,15.9,16,18.3,0 days 00:00:39.894000,0 days 00:00:48.906000,0 days 00:00:20.963000,1,109.763,13309.698,0.7629999999990105,True,False,8.0,0.0,0.0,39.894,48.906,20.963,0,0,0,0.0,109.0616,0.8848549598662955,0.7926722816878267,0,0,110.338,110.492,0.15400000000001057,2.4839999999999947,-0.5749999999999886,0.8279999999999982,0.0,0.13300000000000267,0.3766769172646505,0.8279999999999982,0,1,2022,Japanese Grand Prix,0.0,18,0.0
GAS,16,0 days 00:01:50.492000,INTERMEDIATE,9.0,True,0 days 03:43:40.190000,15.9,16,18.3,0 days 00:00:40.205000,0 days 00:00:49.287000,0 days 00:00:21,1,110.492,13420.19,0.9879999999993743,True,False,9.0,0.0,0.0,40.205,49.287,21.0,0,0,0,0.0,109.2402,0.9256936318242583,1.352283257618494,0,0,109.763,110.916,1.1529999999999916,1.909000000000006,0.7289999999999992,0.21600000000000344,0.0,0.1700000000000017,0.2612760991748013,0.21600000000000344,0,1,2022,Japanese Grand Prix,0.0,18,0.0
GAS,17,0 days 00:01:50.916000,INTERMEDIATE,10.0,True,0 days 03:45:31.106000,15.8,16,18.3,0 days 00:00:40.453000,0 days 00:00:49.310000,0 days 00:00:21.153000,1,110.916,13531.106,1.1450000000004366,True,False,10.0,0.0,0.0,40.453,49.31,21.153,0,0,0,0.0,109.7678,0.6483206768258978,1.7710371441821904,0,0,110.492,110.802,0.3100000000000023,1.3770000000000095,0.4239999999999924,0.45366666666666805,0.0,0.254999999999999,0.1030824912388126,0.45366666666666805,0,0,2022,Japanese Grand Prix,0.0,18,0.0
GAS,18,0 days 00:01:50.802000,INTERMEDIATE,11.0,True,0 days 03:47:21.908000,15.9,16,18.3,0 days 00:00:40.295000,0 days 00:00:49.501000,0 days 00:00:21.006000,1,110.802,13641.908,4.335000000000946,True,False,11.0,0.0,0.0,40.295,49.501,21.006,0,0,0,0.0,110.128,0.6936811227069604,0.9716279972703424,0,0,110.916,105.592,-5.323999999999998,1.7849999999999966,-0.11399999999999011,0.19266666666666765,0.0,0.04299999999999926,0.09776093289243834,0.19266666666666765,0,0,2022,Japanese Grand Prix,0.0,18,0.0
GAS,21,0 days 00:01:45.592000,INTERMEDIATE,2.0,True,0 days 03:53:08.322000,15.9,18,18.2,0 days 00:00:38.160000,0 days 00:00:46.900000,0 days 00:00:20.532000,1,105.592,13988.322,0.0,True,False,2.0,0.0,0.0,38.16,46.9,20.532,0,0,0,0.0,110.46220000000001,0.4545857454870182,-10.713490355449546,1,0,110.802,105.387,-5.415000000000006,1.0390000000000015,-5.210000000000008,0.3463333333333338,0.0,-0.46799999999999997,0.12535629222340622,0.3463333333333338,0,0,2022,Japanese Grand Prix,0.0,18,0.0
GAS,22,0 days 00:01:45.387000,INTERMEDIATE,3.0,True,0 days 03:54:53.709000,15.9,18,18.3,0 days 00:00:37.837000,0 days 00:00:47.104000,0 days 00:00:20.446000,1,105.387,14093.709,0.0,True,False,3.0,0.0,0.0,37.837,47.104,20.446,0,0,0,0.0,109.513,2.237471340598585,-1.8440459661468496,1,1,105.592,106.686,1.0940000000000083,0.0,-0.2049999999999983,-1.6333333333333353,0.0,-0.08599999999999852,0.28677046570384496,-1.6333333333333353,0,0,2022,Japanese Grand Prix,0.0,18,0.0
GAS,23,0 days 00:01:46.686000,INTERMEDIATE,4.0,True,0 days 03:56:40.395000,15.9,18,18.3,0 days 00:00:38.241000,0 days 00:00:47.796000,0 days 00:00:20.649000,1,106.686,14200.395,0.0,True,False,4.0,0.0,0.0,38.241,47.796,20.649,0,0,0,0.0,108.6378,2.8790889531238975,-0.6779227845260669,0,1,105.387,108.888,3.5010000000000048,0.0,1.2990000000000066,-1.8429999999999989,0.0,0.2029999999999994,0.2831584362154868,-1.8429999999999989,0,0,2022,Japanese Grand Prix,0.0,18,0.0
GAS,24,0 days 00:01:48.888000,INTERMEDIATE,5.0,True,0 days 03:58:29.283000,15.9,17,18.3,0 days 00:00:39.033000,0 days 00:00:48.432000,0 days 00:00:21.423000,1,108.888,14309.283,0.3100000000013097,True,False,5.0,0.0,0.0,39.033,48.432,21.423,0,0,0,0.0,107.87660000000001,2.7672617873992467,0.3654876472494993,0,0,106.686,108.189,1.502999999999986,1.2990000000000066,2.201999999999998,-1.3719999999999999,0.0,0.9769999999999968,0.2889382286925697,-1.3719999999999999,0,1,2022,Japanese Grand Prix,0.0,18,0.0
GAS,25,0 days 00:01:48.189000,INTERMEDIATE,6.0,True,0 days 04:00:17.472000,15.9,17,18.1,0 days 00:00:39.090000,0 days 00:00:48.471000,0 days 00:00:20.628000,1,108.189,14417.472,3.8909999999996217,True,False,6.0,0.0,0.0,39.09,48.471,20.628,0,0,0,0.0,107.471,2.3234334507362364,0.30902542087980767,0,0,108.888,109.689,0.8009999999999877,3.5010000000000048,-0.6990000000000123,1.098666666666669,0.0,0.1819999999999986,0.5325633295674782,1.098666666666669,0,0,2022,Japanese Grand Prix,0.0,18,0.0
GAS,26,0 days 00:01:49.689000,INTERMEDIATE,7.0,True,0 days 04:02:07.161000,15.9,17,18.2,0 days 00:00:39.371000,0 days 00:00:48.942000,0 days 00:00:21.376000,1,109.689,14527.161,4.429000000000087,True,False,7.0,0.0,0.0,39.371,48.942,21.376,0,0,0,0.0,106.94839999999999,1.55304388218752,1.7646635947850768,0,0,108.189,110.958,2.7690000000000055,2.8019999999999925,1.5,0.9339999999999975,0.0,0.7480000000000011,0.5302615392426632,0.9339999999999975,0,0,2022,Japanese Grand Prix,0.0,18,0.0
GAS,27,0 days 00:01:50.958000,INTERMEDIATE,8.0,True,0 days 04:03:58.119000,15.9,17,18.2,0 days 00:00:40.528000,0 days 00:00:49.283000,0 days 00:00:21.147000,1,110.958,14638.119,3.8029999999998836,True,False,8.0,0.0,0.0,40.528,49.283,21.147,0,0,0,0.0,107.76780000000001,1.7292893627152417,1.844804038458261,0,0,109.689,109.735,0.04600000000000648,4.3019999999999925,1.2690000000000055,1.0009999999999952,0.0,0.5189999999999984,0.4405810935571329,1.0009999999999952,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,6,0 days 00:01:55.173000,WET,5.0,True,0 days 03:24:42.244000,15.9,5,18.5,0 days 00:00:42.391000,0 days 00:00:50.761000,0 days 00:00:22.021000,1,115.173,12282.244,1.5289999999986321,False,True,5.0,0.0,0.0,42.391,50.761,22.021,0,0,0,0.0,109.49179999999998,1.0379834777105486,5.47330484732848,0,0,115.173,107.518,-7.655000000000001,6.984000000000009,0.0,0.5153333333333355,0.0,1.157,0.33725554109606487,0.0,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,9,0 days 00:01:47.518000,INTERMEDIATE,5.0,True,0 days 03:30:37.345000,15.9,6,18.4,0 days 00:00:38.683000,0 days 00:00:47.631000,0 days 00:00:21.204000,1,107.518,12637.345,2.3840000000000146,True,False,5.0,0.0,0.0,38.683,47.631,21.204,0,0,0,0.0,,,0.0,0,0,115.173,109.566,-5.606999999999999,0.0,-7.655000000000001,0.0,0.0,0.0,0.0,0.0,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,10,0 days 00:01:49.566000,INTERMEDIATE,6.0,True,0 days 03:32:26.911000,15.8,5,18.2,0 days 00:00:38.889000,0 days 00:00:48.525000,0 days 00:00:22.152000,1,109.566,12746.911,0.08300000000053842,True,False,6.0,0.0,0.0,38.889,48.525,22.152,0,0,0,0.0,,,0.0,0,0,107.518,105.53,-1.9879999999999995,0.0,2.048000000000002,-3.8275000000000006,0.0,0.9480000000000004,0.0,0.0,0,1,2022,Japanese Grand Prix,0.0,18,0.0
HAM,11,0 days 00:01:45.530000,INTERMEDIATE,7.0,True,0 days 03:34:12.441000,15.9,5,18.2,0 days 00:00:37.815000,0 days 00:00:47.230000,0 days 00:00:20.485000,1,105.53,12852.441,6.226999999998952,True,False,7.0,0.0,0.0,37.815,47.23,20.485,0,0,0,0.0,110.75233333333334,3.9629908318507803,-1.3177757796866831,0,0,109.566,107.03,-2.5360000000000014,2.048000000000002,-4.036000000000001,-1.8689999999999998,0.0,-0.7190000000000012,0.6165811652437443,-2.8034999999999997,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,12,0 days 00:01:47.030000,INTERMEDIATE,8.0,True,0 days 03:35:59.471000,15.8,5,18.3,0 days 00:00:38.580000,0 days 00:00:47.924000,0 days 00:00:20.526000,1,107.03,12959.471,6.25,True,False,8.0,0.0,0.0,38.58,47.924,20.526,0,0,0,0.0,109.44675000000001,4.157930845584939,-0.5812386231883129,0,0,105.53,106.816,1.2860000000000014,0.0,1.5,-3.2143333333333337,0.0,0.04100000000000037,0.8706443973670694,-3.2143333333333337,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,13,0 days 00:01:46.816000,INTERMEDIATE,9.0,True,0 days 03:37:46.287000,15.8,5,18.2,0 days 00:00:38.421000,0 days 00:00:47.845000,0 days 00:00:20.550000,1,106.816,13066.287,6.397999999999229,True,False,9.0,0.0,0.0,38.421,47.845,20.55,0,0,0,0.0,108.96340000000001,3.7595781412280855,-0.5711811057871896,0,0,107.03,107.378,0.347999999999999,1.5,-0.21399999999999864,-0.16266666666666652,0.0,0.06500000000000128,0.7662782131836978,-0.16266666666666652,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,14,0 days 00:01:47.378000,INTERMEDIATE,10.0,True,0 days 03:39:33.665000,15.9,5,18.3,0 days 00:00:38.837000,0 days 00:00:48.047000,0 days 00:00:20.494000,1,107.378,13173.665,6.007999999999811,True,False,10.0,0.0,0.0,38.837,48.047,20.494,0,0,0,0.0,107.292,1.4681634786358213,0.058576583092713526,0,0,106.816,108.212,1.3960000000000008,1.2860000000000014,0.5619999999999976,-0.9166666666666666,0.0,0.009000000000000341,0.5914232832751857,-0.9166666666666666,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,15,0 days 00:01:48.212000,INTERMEDIATE,11.0,True,0 days 03:41:21.877000,15.9,5,18.3,0 days 00:00:39.195000,0 days 00:00:48.132000,0 days 00:00:20.885000,1,108.212,13281.877,5.541999999999462,True,False,11.0,0.0,0.0,39.195,48.132,20.885,0,0,0,0.0,107.26399999999998,1.4641051874780158,0.6474944615372837,0,0,107.378,108.283,0.9050000000000011,1.847999999999999,0.8340000000000032,0.6159999999999997,0.0,0.3910000000000018,0.5911820362629437,0.6159999999999997,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,16,0 days 00:01:48.283000,INTERMEDIATE,12.0,True,0 days 03:43:10.160000,16.0,5,18.4,0 days 00:00:39.207000,0 days 00:00:48.287000,0 days 00:00:20.789000,1,108.283,13390.16,5.480999999999767,True,False,12.0,0.0,0.0,39.207,48.287,20.789,0,0,0,0.0,106.9932,0.9756091430486054,1.3220458307407859,0,0,108.212,108.915,0.703000000000003,2.682000000000002,0.07099999999999795,0.39400000000000074,0.0,0.2950000000000017,0.4082753972504354,0.39400000000000074,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,17,0 days 00:01:48.915000,INTERMEDIATE,13.0,True,0 days 03:44:59.075000,15.9,5,18.3,0 days 00:00:39.316000,0 days 00:00:48.293000,0 days 00:00:21.306000,1,108.915,13499.075,5.558999999999287,True,False,13.0,0.0,0.0,39.316,48.293,21.306,0,0,0,0.0,107.5438,0.6734390841049057,2.0361158601635325,0,0,108.283,108.663,0.37999999999999545,1.4669999999999987,0.632000000000005,0.4889999999999996,0.0,0.8120000000000012,0.17144445164542405,0.4889999999999996,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,18,0 days 00:01:48.663000,INTERMEDIATE,14.0,True,0 days 03:46:47.738000,15.9,5,18.3,0 days 00:00:39.681000,0 days 00:00:48.060000,0 days 00:00:20.922000,1,108.663,13607.738,5.610000000000582,True,False,14.0,0.0,0.0,39.681,48.06,20.922,0,0,0,0.0,107.92080000000001,0.8245657645088492,0.9001101330493299,0,0,108.915,108.808,-0.10699999999999932,2.0990000000000038,-0.25200000000000955,0.5123333333333354,0.0,0.13299999999999912,0.31989029369457284,0.5123333333333354,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,19,0 days 00:01:48.808000,INTERMEDIATE,15.0,True,0 days 03:48:36.546000,15.9,5,18.3,0 days 00:00:39.421000,0 days 00:00:48.180000,0 days 00:00:21.207000,1,108.808,13716.546,5.425999999999476,True,False,15.0,0.0,0.0,39.421,48.18,21.207,0,0,0,0.0,108.2902,0.5847287405285146,0.8855388218680478,0,0,108.663,109.315,0.652000000000001,1.2849999999999966,0.14500000000001023,0.15033333333333113,0.0,0.41799999999999926,0.30785548557724335,0.15033333333333113,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,20,0 days 00:01:49.315000,INTERMEDIATE,16.0,True,0 days 03:50:25.861000,15.9,5,18.3,0 days 00:00:39.789000,0 days 00:00:48.365000,0 days 00:00:21.161000,1,109.315,13825.861,5.174999999999272,True,False,16.0,0.0,0.0,39.789,48.365,21.161,0,0,0,0.0,108.5762,0.31410937585507676,2.352046951762637,0,0,108.808,109.202,0.39399999999999125,0.5960000000000036,0.5069999999999908,0.1750000000000019,0.0,0.23900000000000077,0.25098944200902196,0.1750000000000019,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,21,0 days 00:01:49.202000,INTERMEDIATE,17.0,True,0 days 03:52:15.063000,15.9,5,18.3,0 days 00:00:39.698000,0 days 00:00:48.598000,0 days 00:00:20.906000,1,109.202,13935.063,4.77599999999984,True,False,17.0,0.0,0.0,39.698,48.598,20.906,0,0,0,0.0,108.7968,0.3756729961017539,1.0785976213479076,0,0,109.315,109.239,-0.0759999999999934,1.0319999999999965,-0.11299999999999955,0.1333333333333305,0.0,-0.01600000000000179,0.2627647236597793,0.1333333333333305,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,22,0 days 00:01:49.239000,INTERMEDIATE,18.0,True,0 days 03:54:04.302000,15.9,5,18.3,0 days 00:00:39.481000,0 days 00:00:49.034000,0 days 00:00:20.724000,1,109.239,14044.302,4.761000000000422,True,False,18.0,0.0,0.0,39.481,49.034,20.724,0,0,0,0.0,108.98060000000001,0.27193988306254746,0.9502100136615909,0,0,109.202,109.38,0.17799999999999727,0.5390000000000015,0.03700000000000614,0.17966666666666717,0.0,-0.1819999999999986,0.3186121466611098,0.17966666666666717,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,23,0 days 00:01:49.380000,INTERMEDIATE,19.0,True,0 days 03:55:53.682000,15.9,5,18.3,0 days 00:00:40,0 days 00:00:48.541000,0 days 00:00:20.839000,1,109.38,14153.682,4.358999999998559,True,False,19.0,0.0,0.0,40.0,48.541,20.839,0,0,0,0.0,109.04540000000001,0.2903778572826698,1.152291717871113,0,0,109.239,108.944,-0.2950000000000017,0.5760000000000076,0.14099999999999113,0.1436666666666658,0.0,0.11499999999999844,0.23066274081437557,0.1436666666666658,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,24,0 days 00:01:48.944000,INTERMEDIATE,20.0,True,0 days 03:57:42.626000,15.9,5,18.3,0 days 00:00:39.558000,0 days 00:00:48.441000,0 days 00:00:20.945000,1,108.944,14262.626,4.837999999999738,True,False,20.0,0.0,0.0,39.558,48.441,20.945,0,0,0,0.0,109.18879999999999,0.2237111977529892,-1.0942679779055124,0,0,109.38,109.457,0.07699999999999818,0.5719999999999885,-0.43599999999999284,0.021666666666665908,0.0,0.22100000000000009,0.23051832898925806,0.021666666666665908,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,25,0 days 00:01:49.457000,INTERMEDIATE,21.0,True,0 days 03:59:32.083000,15.9,5,18.2,0 days 00:00:40.124000,0 days 00:00:48.643000,0 days 00:00:20.690000,1,109.457,14372.083,4.588999999999942,True,False,21.0,0.0,0.0,40.124,48.643,20.69,0,0,0,0.0,109.21600000000001,0.1668876867838926,1.4440849690250839,0,0,108.944,109.461,0.5169999999999959,0.0,0.512999999999991,-0.08599999999999852,0.0,-0.03399999999999892,0.1761683853590079,-0.08599999999999852,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,26,0 days 00:01:49.461000,INTERMEDIATE,22.0,True,0 days 04:01:21.544000,15.9,5,18.2,0 days 00:00:39.764000,0 days 00:00:48.411000,0 days 00:00:21.286000,1,109.461,14481.544,4.486000000000786,True,False,22.0,0.0,0.0,39.764,48.411,21.286,0,0,0,0.0,109.2444,0.19726454319030637,1.098017902746161,0,0,109.457,108.784,-0.6729999999999876,0.512999999999991,0.0040000000000048885,0.0726666666666631,0.0,0.5960000000000001,0.15365448252491615,0.0726666666666631,0,0,2022,Japanese Grand Prix,0.0,18,0.0
HAM,27,0 days 00:01:48.784000,INTERMEDIATE,23.0,True,0 days 04:03:10.328000,15.9,5,18.2,0 days 00:00:39.179000,0 days 00:00:48.734000,0 days 00:00:20.871000,1,108.784,14590.328,5.5240000000012515,True,False,23.0,0.0,0.0,39.179,48.734,20.871,0,0,0,0.0,109.2962,0.2164225034511977,-2.3666670139757056,1,0,109.461,109.835,0.3739999999999952,0.5169999999999959,-0.6769999999999925,0.027000000000001023,0.0,0.18099999999999739,0.29539414347613546,0.027000000000001023,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,7,0 days 00:01:48.663000,INTERMEDIATE,2.0,True,0 days 03:27:03.497000,15.9,16,18.3,0 days 00:00:39.729000,0 days 00:00:48.035000,0 days 00:00:20.899000,1,108.663,12423.497,0.0,True,False,2.0,0.0,0.0,39.729,48.035,20.899,0,0,0,0.0,109.2962,0.4271167287757276,-1.4824987113358554,0,0,108.663,109.015,0.35200000000000387,-0.12100000000000932,0.0,0.12600000000000003,0.0,0.028000000000002245,0.37468693598789826,0.0,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,8,0 days 00:01:49.015000,INTERMEDIATE,3.0,True,0 days 03:28:52.512000,15.9,11,18.3,0 days 00:00:39.485000,0 days 00:00:48.261000,0 days 00:00:21.269000,1,109.015,12532.512,2.3659999999999854,True,False,3.0,0.0,0.0,39.485,48.261,21.269,0,0,0,0.0,,,0.0,0,0,108.663,110.071,1.4080000000000013,0.0,0.35200000000000387,0.0,0.0,0.0,0.0,0.0,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,9,0 days 00:01:50.071000,INTERMEDIATE,4.0,True,0 days 03:30:42.583000,15.9,10,18.4,0 days 00:00:40.211000,0 days 00:00:48.830000,0 days 00:00:21.030000,1,110.071,12642.583,1.131999999999607,True,False,4.0,0.0,0.0,40.211,48.83,21.03,0,0,0,0.0,,,0.0,0,0,109.015,108.919,-0.09600000000000364,0.0,1.0559999999999974,0.17600000000000193,0.0,0.13100000000000023,0.0,0.0,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,10,0 days 00:01:48.919000,INTERMEDIATE,5.0,True,0 days 03:32:31.502000,15.8,9,18.2,0 days 00:00:39.974000,0 days 00:00:48.139000,0 days 00:00:20.806000,1,108.919,12751.502,1.1549999999988358,True,False,5.0,0.0,0.0,39.974,48.139,20.806,0,0,0,0.0,109.24966666666667,0.7327464318120768,-0.451270251632528,0,0,110.071,109.947,-0.12399999999999523,1.4080000000000013,-1.152000000000001,0.46933333333333377,0.0,-0.09299999999999997,0.06898550572402844,0.7040000000000006,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,11,0 days 00:01:49.947000,INTERMEDIATE,6.0,True,0 days 03:34:21.449000,15.9,8,18.2,0 days 00:00:39.530000,0 days 00:00:49.510000,0 days 00:00:20.907000,1,109.947,12861.449,1.3349999999991269,True,False,6.0,0.0,0.0,39.53,49.51,20.907,0,0,0,0.0,109.167,0.6207092717206656,1.2566269516770168,0,0,108.919,108.371,-0.5480000000000018,0.2560000000000002,1.0280000000000058,0.08533333333333341,0.0,0.10099999999999909,0.09220448289897135,0.08533333333333341,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,12,0 days 00:01:48.371000,INTERMEDIATE,7.0,True,0 days 03:36:09.820000,15.8,8,18.3,0 days 00:00:39.336000,0 days 00:00:48.113000,0 days 00:00:20.922000,1,108.371,12969.82,1.9480000000003201,True,False,7.0,0.0,0.0,39.336,48.113,20.922,0,0,0,0.0,109.32300000000001,0.6408119849066484,-1.4856151608005537,0,0,109.947,108.641,-1.3059999999999974,1.284000000000006,-1.5760000000000076,0.31066666666666737,0.0,0.11599999999999966,0.08834194926534038,0.31066666666666737,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,13,0 days 00:01:48.641000,INTERMEDIATE,8.0,True,0 days 03:37:58.461000,15.8,8,18.2,0 days 00:00:39.626000,0 days 00:00:48.184000,0 days 00:00:20.831000,1,108.641,13078.461,2.095000000001164,True,False,8.0,0.0,0.0,39.626,48.184,20.831,0,0,0,0.0,109.2646,0.7239149121271115,-0.8614272058129656,0,0,108.371,108.606,0.23499999999999943,0.0,0.27000000000001023,-0.5666666666666677,0.0,0.02499999999999858,0.09547512765113213,-0.5666666666666677,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,14,0 days 00:01:48.606000,INTERMEDIATE,9.0,True,0 days 03:39:47.067000,15.9,8,18.3,0 days 00:00:39.771000,0 days 00:00:48.102000,0 days 00:00:20.733000,1,108.606,13187.067,2.8470000000015716,True,False,9.0,0.0,0.0,39.771,48.102,20.733,0,0,0,0.0,109.18979999999999,0.7737591356488179,-0.7544983614448242,0,0,108.641,109.155,0.5139999999999958,0.27000000000001023,-0.0350000000000108,-0.09266666666666386,0.0,-0.09799999999999898,0.09275235846058039,-0.09266666666666386,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,15,0 days 00:01:49.155000,INTERMEDIATE,10.0,True,0 days 03:41:36.222000,15.9,8,18.3,0 days 00:00:39.627000,0 days 00:00:48.616000,0 days 00:00:20.912000,1,109.155,13296.222,3.5529999999998836,True,False,10.0,0.0,0.0,39.627,48.616,20.912,0,0,0,0.0,108.89679999999998,0.6184409430172145,0.417501465443612,0,0,108.606,108.893,0.28700000000000614,0.23499999999999943,0.5490000000000066,-0.44700000000000273,0.0,0.1789999999999985,0.10248756022074032,-0.44700000000000273,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,16,0 days 00:01:48.893000,INTERMEDIATE,11.0,True,0 days 03:43:25.115000,15.9,8,18.3,0 days 00:00:39.526000,0 days 00:00:48.457000,0 days 00:00:20.910000,1,108.893,13405.115,3.043999999999869,True,False,11.0,0.0,0.0,39.526,48.457,20.91,0,0,0,0.0,108.944,0.6294664407258104,-0.08102099921513854,0,0,109.155,109.366,0.21099999999999852,0.784000000000006,-0.26200000000000045,0.26133333333333536,0.0,0.1769999999999996,0.10613811756386031,0.26133333333333536,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,17,0 days 00:01:49.366000,INTERMEDIATE,12.0,True,0 days 03:45:14.481000,15.9,8,18.3,0 days 00:00:39.716000,0 days 00:00:48.607000,0 days 00:00:21.043000,1,109.366,13514.481,2.0940000000009604,True,False,12.0,0.0,0.0,39.716,48.607,21.043,0,0,0,0.0,108.73319999999998,0.29971686639231315,2.111325957784826,0,0,108.893,109.57,0.6769999999999925,0.5220000000000056,0.472999999999999,0.08399999999999845,0.0,0.3099999999999987,0.11748914843507824,0.08399999999999845,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,18,0 days 00:01:49.570000,INTERMEDIATE,13.0,True,0 days 03:47:04.051000,15.9,8,18.3,0 days 00:00:39.713000,0 days 00:00:49.005000,0 days 00:00:20.852000,1,109.57,13624.051,1.40099999999984,True,False,13.0,0.0,0.0,39.713,49.005,20.852,0,0,0,0.0,108.93220000000001,0.3280864215416734,1.9439999894020952,0,0,109.366,109.954,0.5879999999999939,0.7600000000000051,0.20399999999999352,0.253333333333335,0.0,-0.05799999999999983,0.1576144028951662,0.253333333333335,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,19,0 days 00:01:49.954000,INTERMEDIATE,14.0,True,0 days 03:48:54.005000,15.9,8,18.3,0 days 00:00:39.945000,0 days 00:00:48.911000,0 days 00:00:21.098000,1,109.954,13734.005,0.544000000001688,True,False,14.0,0.0,0.0,39.945,48.911,21.098,0,0,0,0.0,109.11799999999998,0.38077092851216443,2.1955457662343703,0,0,109.57,111.084,1.51400000000001,0.9639999999999986,0.38400000000000034,0.13833333333333067,0.0,0.24599999999999866,0.17350648402869467,0.13833333333333067,0,1,2022,Japanese Grand Prix,0.0,18,0.0
LAT,20,0 days 00:01:51.084000,INTERMEDIATE,15.0,True,0 days 03:50:45.089000,15.9,9,18.3,0 days 00:00:40.499000,0 days 00:00:49.434000,0 days 00:00:21.151000,1,111.084,13845.089,5.331000000000131,True,False,15.0,0.0,0.0,40.499,49.434,21.151,0,0,0,0.0,109.38759999999999,0.40412782631242694,4.197681747083019,0,0,109.954,110.594,0.6400000000000006,1.0609999999999928,1.1300000000000097,0.3536666666666643,0.0,0.2989999999999995,0.13918225461602438,0.3536666666666643,0,0,2022,Japanese Grand Prix,0.0,18,0.0
LAT,21,0 days 00:01:50.594000,INTERMEDIATE,16.0,True,0 days 03:52:35.683000,15.9,9,18.2,0 days 00:00:40.332000,0 days 00:00:49.033000,0 days 00:00:21.229000,1,110.594,13955.683,4.459999999999127,True,False,16.0,0.0,0.0,40.332,49.033,21.229,0,0,0,0.0,109.7734,0.8265499379952815,0.9928014779001573,0,0,111.084,110.087,-0.9969999999999999,2.1910000000000025,-0.4900000000000091,0.5726666666666679,0.0,0.3769999999999989,0.15081014554730676,0.5726666666666679,0,0,2022,Japanese Grand Prix,0.0,18,0.0
